bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
284889,Ezekiel 39:27,Ezekiel,Ezekiel,Prophets,,prophetic,Q,קִבַּצְתִּ֣י,קבצתי,קבץ,QBY[,collect,wqtl,piel,p1,unknown,sg,,וְקִבַּצְתִּ֣י אֹתָ֔ם מֵֽאַרְצֹ֖ות אֹֽיְבֵיהֶ֑ם ,וְקִבַּצְתִּ֣י אֹתָ֔ם מֵֽאַרְצֹ֖ות אֹֽיְבֵיהֶ֑ם ,עַתָּ֗ה אָשִׁיב֙ אֶת־שְׁב֣וּת יַֽעֲקֹ֔ב בְּשֹׁובְבִ֤י אֹותָם֙ מִן־הָ֣עַמִּ֔ים וְקִבַּצְתִּ֣י אֹתָ֔ם מֵֽאַרְצֹ֖ות אֹֽיְבֵיהֶ֑ם וְנִקְדַּ֣שְׁתִּי בָ֔ם לְעֵינֵ֖י הַגֹּויִ֥ם רַבִּֽים׃ ,QQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Ezek 39:27,Ezek. 39:27,1,VO,0,,,0
284895,Ezekiel 39:27,Ezekiel,Ezekiel,Prophets,,prophetic,Q,נִקְדַּ֣שְׁתִּי,נקדשׁתי,קדשׁ,QDC[,be holy,wqtl,nif,p1,unknown,sg,,וְנִקְדַּ֣שְׁתִּי בָ֔ם לְעֵינֵ֖י הַגֹּויִ֥ם רַבִּֽים׃ ,וְנִקְדַּ֣שְׁתִּי בָ֔ם לְעֵינֵ֖י הַגֹּויִ֥ם רַבִּֽים׃ ,עַתָּ֗ה אָשִׁיב֙ אֶת־שְׁב֣וּת יַֽעֲקֹ֔ב בְּשֹׁובְבִ֤י אֹותָם֙ מִן־הָ֣עַמִּ֔ים וְקִבַּצְתִּ֣י אֹתָ֔ם מֵֽאַרְצֹ֖ות אֹֽיְבֵיהֶ֑ם וְנִקְדַּ֣שְׁתִּי בָ֔ם לְעֵינֵ֖י הַגֹּויִ֥ם רַבִּֽים׃ ,QQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Ezek 39:27,Ezek. 39:27,0,,0,,,0
284903,Ezekiel 39:28,Ezekiel,Ezekiel,Prophets,,prophetic,Q,יָדְע֗וּ,ידעו,ידע,JD<[,know,wqtl,qal,p3,unknown,pl,d-,וְיָדְע֗וּ ,וְיָדְע֗וּ ,וְיָדְע֗וּ כִּ֣י אֲנִ֤י יְהוָה֙ אֱלֹ֣הֵיהֶ֔ם בְּהַגְלֹותִ֤י אֹתָם֙ אֶל־הַגֹּויִ֔ם וְכִנַּסְתִּ֖ים עַל־אַדְמָתָ֑ם ,QQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 39:28,Ezek. 39:28,0,,0,,,0
284915,Ezekiel 39:28,Ezekiel,Ezekiel,Prophets,,prophetic,Q,כִנַּסְתִּ֖ים,כנסתים,כנס,KNS[,gather,wqtl,piel,p1,unknown,sg,,וְכִנַּסְתִּ֖ים עַל־אַדְמָתָ֑ם ,וְכִנַּסְתִּ֖ים עַל־אַדְמָתָ֑ם ,וְיָדְע֗וּ כִּ֣י אֲנִ֤י יְהוָה֙ אֱלֹ֣הֵיהֶ֔ם בְּהַגְלֹותִ֤י אֹתָם֙ אֶל־הַגֹּויִ֔ם וְכִנַּסְתִּ֖ים עַל־אַדְמָתָ֑ם ,QQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Ezek 39:28,Ezek. 39:28,1,VO?,0,,,0
285515,Ezekiel 40:24,Ezekiel,Ezekiel,Prophets,,instruction,Q,מָדַ֤ד,מדד,מדד,MDD[,measure,wqtl,qal,p3,m,sg,d-,וּמָדַ֤ד אֵילָיו֙ וְאֵ֣ילַמָּ֔יו כַּמִּדֹּ֖ות הָאֵֽלֶּה׃ ,וּמָדַ֤ד אֵילָיו֙ וְאֵ֣ילַמָּ֔יו כַּמִּדֹּ֖ות הָאֵֽלֶּה׃ ,וּמָדַ֤ד אֵילָיו֙ וְאֵ֣ילַמָּ֔יו כַּמִּדֹּ֖ות הָאֵֽלֶּה׃ ,QN,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 40:24,Ezek. 40:24,1,VO,0,,,0
285740,Ezekiel 40:35,Ezekiel,Ezekiel,Prophets,,instruction,Q,מָדַ֖ד,מדד,מדד,MDD[,measure,wqtl,qal,p3,m,sg,--,וּמָדַ֖ד כַּמִּדֹּ֥ות הָאֵֽלֶּה׃ ,וּמָדַ֖ד כַּמִּדֹּ֥ות הָאֵֽלֶּה׃ ,וּמָדַ֖ד כַּמִּדֹּ֥ות הָאֵֽלֶּה׃ תָּאָיו֙ אֵלָ֣יו וְאֵֽלַמָּ֔יו ,QN,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 40:35,Ezek. 40:35,0,,0,,,0
286140,Ezekiel 41:3,Ezekiel,Ezekiel,Prophets,,instruction,N,בָ֣א,בא,בוא,BW>[,come,wqtl,qal,p3,m,sg,--,וּבָ֣א לִפְנִ֔ימָה ,וּבָ֣א לִפְנִ֔ימָה ,וּבָ֣א לִפְנִ֔ימָה ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 41:3,Ezek. 41:3,0,,0,,,0
286237,Ezekiel 41:7,Ezekiel,Ezekiel,Prophets,,instruction,N,רָחֲבָ֡ה,רחבה,רחב,RXB[,be wide,wqtl,qal,p3,f,sg,--,וְֽרָחֲבָ֡ה ,וְֽרָחֲבָ֡ה ,וְֽרָחֲבָ֡ה ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 41:7,Ezek. 41:7,0,,0,,,0
286239,Ezekiel 41:7,Ezekiel,Ezekiel,Prophets,,instruction,N,נָסְבָה֩,נסבה,סבב,SBB[,turn,wqtl,nif,p3,f,sg,,וְֽנָסְבָה֩ לְמַ֨עְלָה לְמַ֜עְלָה לַצְּלָעֹ֗ות ,וְֽנָסְבָה֩ לְמַ֨עְלָה לְמַ֜עְלָה לַצְּלָעֹ֗ות ,וְֽנָסְבָה֩ לְמַ֨עְלָה לְמַ֜עְלָה לַצְּלָעֹ֗ות ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 41:7,Ezek. 41:7,0,,0,,,0
286280,Ezekiel 41:8,Ezekiel,Ezekiel,Prophets,,instruction,N,רָאִ֧יתִי,ראיתי,ראה,R>H[,see,wqtl,qal,p1,unknown,sg,l.,וְרָאִ֧יתִי לַבַּ֛יִת גֹּ֖בַהּ סָבִ֣יב׀ סָבִ֑יב מוּסְדֹ֤ות הַצְּלָעֹות֙ ,וְרָאִ֧יתִי לַבַּ֛יִת גֹּ֖בַהּ סָבִ֣יב׀ סָבִ֑יב מוּסְדֹ֤ות הַצְּלָעֹות֙ ,וְרָאִ֧יתִי לַבַּ֛יִת גֹּ֖בַהּ סָבִ֣יב׀ סָבִ֑יב מוּסְדֹ֤ות הַצְּלָעֹות֙ ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 41:8,Ezek. 41:8,1,VO,0,,,0
286386,Ezekiel 41:13,Ezekiel,Ezekiel,Prophets,,instruction,N,מָדַ֣ד,מדד,מדד,MDD[,measure,wqtl,qal,p3,m,sg,d-,וּמָדַ֣ד אֶת־הַבַּ֔יִת ,וּמָדַ֣ד אֶת־הַבַּ֔יִת ,וּמָדַ֣ד אֶת־הַבַּ֔יִת וְהַגִּזְרָ֤ה וְהַבִּנְיָה֙ וְקִ֣ירֹותֶ֔יהָ ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 41:13,Ezek. 41:13,1,VO,0,,,0
286418,Ezekiel 41:15,Ezekiel,Ezekiel,Prophets,,instruction,N,מָדַ֣ד,מדד,מדד,MDD[,measure,wqtl,qal,p3,m,sg,d-,וּמָדַ֣ד אֹֽרֶךְ־הַ֠בִּנְיָן אֶל־פְּנֵ֨י הַגִּזְרָ֜ה ,וּמָדַ֣ד אֹֽרֶךְ־הַ֠בִּנְיָן אֶל־פְּנֵ֨י הַגִּזְרָ֜ה ,וּמָדַ֣ד אֹֽרֶךְ־הַ֠בִּנְיָן אֶל־פְּנֵ֨י הַגִּזְרָ֜ה אֲשֶׁ֨ר עַל־אַחֲרֶ֧יהָ וְאַתִּיקֶ֛יהָא מִפֹּ֥ו וּמִפֹּ֖ו וְהַֽהֵיכָל֙ הַפְּנִימִ֔י וְאֻֽלַמֵּ֖י הֶחָצֵֽר׃ הַסִּפִּ֡ים וְהַחַלֹּונִ֣ים הָ֠אֲטֻמֹות וְהָאַתִּיקִ֤ים׀ סָבִיב֙ לִשְׁלָשְׁתָּ֔ם עַל־מֵעַ֣ל הַפֶּ֡תַח וְעַד־הַבַּיִת֩ הַפְּנִימִ֨י וְלַח֜וּץ וְאֶל־כָּל־הַקִּ֨יר סָבִ֧יב׀ סָבִ֛יב בַּפְּנִימִ֥י וּבַחִיצֹ֖ון מִדֹּֽות׃ ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 41:15,Ezek. 41:15,1,VO,0,,,0
287017,Ezekiel 42:14,Ezekiel,Ezekiel,Prophets,,instruction,Q,לבשׁו,לבשׁו,לבשׁ,LBC[,clothe,wqtl,qal,p3,unknown,pl,d-,וְלָבְשׁוּ֙ בְּגָדִ֣ים אֲחֵרִ֔ים ,וְלָבְשׁוּ֙ בְּגָדִ֣ים אֲחֵרִ֔ים ,וְלָבְשׁוּ֙ בְּגָדִ֣ים אֲחֵרִ֔ים ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 42:14,Ezek. 42:14,1,VO,0,,,0
287021,Ezekiel 42:14,Ezekiel,Ezekiel,Prophets,,instruction,Q,קָרְב֖וּ,קרבו,קרב,QRB[,approach,wqtl,qal,p3,unknown,pl,--,וְקָרְב֖וּ ,וְקָרְב֖וּ ,וְקָרְב֖וּ אֶל־אֲשֶׁ֥ר לָעָֽם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 42:14,Ezek. 42:14,0,,0,,,0
287028,Ezekiel 42:15,Ezekiel,Ezekiel,Prophets,,instruction,N,כִלָּ֗ה,כלה,כלה,KLH[,be complete,wqtl,piel,p3,m,sg,,וְכִלָּ֗ה אֶת־מִדֹּות֙ הַבַּ֣יִת הַפְּנִימִ֔י ,וְכִלָּ֗ה אֶת־מִדֹּות֙ הַבַּ֣יִת הַפְּנִימִ֔י ,וְכִלָּ֗ה אֶת־מִדֹּות֙ הַבַּ֣יִת הַפְּנִימִ֔י ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 42:15,Ezek. 42:15,1,VO,0,,,0
287036,Ezekiel 42:15,Ezekiel,Ezekiel,Prophets,,instruction,N,הֹוצִיאַ֨נִי֙,הוציאני,יצא,JY>[,go out,wqtl,hif,p3,m,sg,,וְהֹוצִיאַ֨נִי֙ דֶּ֣רֶךְ הַשַּׁ֔עַר ,וְהֹוצִיאַ֨נִי֙ דֶּ֣רֶךְ הַשַּׁ֔עַר ,וְהֹוצִיאַ֨נִי֙ דֶּ֣רֶךְ הַשַּׁ֔עַר אֲשֶׁ֥ר פָּנָ֖יו דֶּ֣רֶךְ הַקָּדִ֑ים ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 42:15,Ezek. 42:15,1,VO?,0,,,0
287046,Ezekiel 42:15,Ezekiel,Ezekiel,Prophets,,instruction,N,מְדָדֹ֖ו,מדדו,מדד,MDD[,measure,wqtl,qal,p3,m,sg,d-,וּמְדָדֹ֖ו סָבִ֥יב׀ סָבִֽיב׃ ,וּמְדָדֹ֖ו סָבִ֥יב׀ סָבִֽיב׃ ,וּמְדָדֹ֖ו סָבִ֥יב׀ סָבִֽיב׃ ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 42:15,Ezek. 42:15,1,VO?,0,,,0
287290,Ezekiel 43:8,Ezekiel,Ezekiel,Prophets,,prophetic,Q,טִמְּא֣וּ,טמאו,טמא,VM>[,be unclean,wqtl,piel,p3,unknown,pl,,וְטִמְּא֣וּ׀ אֶת־שֵׁ֣ם קָדְשִׁ֗י בְּתֹֽועֲבֹותָם֙ ,וְטִמְּא֣וּ׀ אֶת־שֵׁ֣ם קָדְשִׁ֗י בְּתֹֽועֲבֹותָם֙ ,וְטִמְּא֣וּ׀ אֶת־שֵׁ֣ם קָדְשִׁ֗י בְּתֹֽועֲבֹותָם֙ אֲשֶׁ֣ר עָשׂ֔וּ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:8,Ezek. 43:8,1,VO,0,,,0
287312,Ezekiel 43:9,Ezekiel,Ezekiel,Prophets,,prophetic,Q,שָׁכַנְתִּ֥י,שׁכנתי,שׁכן,CKN[,dwell,wqtl,qal,p1,unknown,sg,-p,וְשָׁכַנְתִּ֥י בְתֹוכָ֖ם לְעֹולָֽם׃ ס ,וְשָׁכַנְתִּ֥י בְתֹוכָ֖ם לְעֹולָֽם׃ ס ,וְשָׁכַנְתִּ֥י בְתֹוכָ֖ם לְעֹולָֽם׃ ס ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:9,Ezek. 43:9,0,,0,,,1
287332,Ezekiel 43:10,Ezekiel,Ezekiel,Prophets,,prophetic,Q,מָדְד֖וּ,מדדו,מדד,MDD[,measure,wqtl,qal,p3,unknown,pl,d-,וּמָדְד֖וּ אֶת־תָּכְנִֽית׃ ,וּמָדְד֖וּ אֶת־תָּכְנִֽית׃ ,וּמָדְד֖וּ אֶת־תָּכְנִֽית׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:10,Ezek. 43:10,1,VO,0,,,0
287380,Ezekiel 43:11,Ezekiel,Ezekiel,Prophets,,prophetic,Q,עָשׂ֥וּ,עשׂו,עשׂה,<FH[,make,wqtl,qal,p3,unknown,pl,d-,וְעָשׂ֥וּ אֹותָֽם׃ ,וְעָשׂ֥וּ אֹותָֽם׃ ,וְעָשׂ֥וּ אֹותָֽם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:11,Ezek. 43:11,1,VO,0,,,0
287552,Ezekiel 43:19,Ezekiel,Ezekiel,Prophets,,instruction,Q,נָתַתָּ֣ה,נתתה,נתן,NTN[,give,wqtl,qal,p2,m,sg,dc,וְנָתַתָּ֣ה אֶל־הַכֹּהֲנִ֣ים הַלְוִיִּ֡ם ,וְנָתַתָּ֣ה אֶל־הַכֹּהֲנִ֣ים הַלְוִיִּ֡ם פַּ֥ר בֶּן־בָּקָ֖ר לְחַטָּֽאת׃ ,בְּיֹ֖ום הֵעָֽשֹׂותֹ֑ו לְהַעֲלֹ֤ות עָלָיו֙ עֹולָ֔ה וְלִזְרֹ֥ק עָלָ֖יו דָּֽם׃ וְנָתַתָּ֣ה אֶל־הַכֹּהֲנִ֣ים הַלְוִיִּ֡ם אֲשֶׁ֣ר הֵם֩ מִזֶּ֨רַע צָדֹ֜וק הַקְּרֹבִ֣ים אֵלַ֗י לְשָֽׁרְתֵ֑נִי פַּ֥ר בֶּן־בָּקָ֖ר לְחַטָּֽאת׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:19,Ezek. 43:19,1,VO,0,,,0
287577,Ezekiel 43:20,Ezekiel,Ezekiel,Prophets,,instruction,Q,לָקַחְתָּ֣,לקחת,לקח,LQX[,take,wqtl,qal,p2,m,sg,-c,וְלָקַחְתָּ֣ מִדָּמֹ֗ו ,וְלָקַחְתָּ֣ מִדָּמֹ֗ו ,וְלָקַחְתָּ֣ מִדָּמֹ֗ו ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:20,Ezek. 43:20,0,,0,,,0
287581,Ezekiel 43:20,Ezekiel,Ezekiel,Prophets,,instruction,Q,נָ֨תַתָּ֜ה,נתתה,נתן,NTN[,give,wqtl,qal,p2,m,sg,--,וְנָ֨תַתָּ֜ה עַל־אַרְבַּ֤ע קַרְנֹתָיו֙ וְאֶל־אַרְבַּע֙ פִּנֹּ֣ות הָעֲזָרָ֔ה וְאֶֽל־הַגְּב֖וּל סָבִ֑יב ,וְנָ֨תַתָּ֜ה עַל־אַרְבַּ֤ע קַרְנֹתָיו֙ וְאֶל־אַרְבַּע֙ פִּנֹּ֣ות הָעֲזָרָ֔ה וְאֶֽל־הַגְּב֖וּל סָבִ֑יב ,וְנָ֨תַתָּ֜ה עַל־אַרְבַּ֤ע קַרְנֹתָיו֙ וְאֶל־אַרְבַּע֙ פִּנֹּ֣ות הָעֲזָרָ֔ה וְאֶֽל־הַגְּב֖וּל סָבִ֑יב ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:20,Ezek. 43:20,0,,0,,,0
287597,Ezekiel 43:20,Ezekiel,Ezekiel,Prophets,,instruction,Q,חִטֵּאתָ֥,חטאת,חטא,XV>[,miss,wqtl,piel,p2,m,sg,,וְחִטֵּאתָ֥ אֹותֹ֖ו ,וְחִטֵּאתָ֥ אֹותֹ֖ו ,וְחִטֵּאתָ֥ אֹותֹ֖ו ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:20,Ezek. 43:20,1,VO,0,,,0
287600,Ezekiel 43:20,Ezekiel,Ezekiel,Prophets,,instruction,Q,כִפַּרְתָּֽהוּ,כפרתהו,כפר,KPR[,cover,wqtl,piel,p2,m,sg,,וְכִפַּרְתָּֽהוּ׃ ,וְכִפַּרְתָּֽהוּ׃ ,וְכִפַּרְתָּֽהוּ׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:20,Ezek. 43:20,1,VO?,0,,,0
287602,Ezekiel 43:21,Ezekiel,Ezekiel,Prophets,,instruction,Q,לָ֣קַחְתָּ֔,לקחת,לקח,LQX[,take,wqtl,qal,p2,m,sg,d-,וְלָ֣קַחְתָּ֔ אֵ֖ת הַפָּ֣ר הַֽחַטָּ֑את ,וְלָ֣קַחְתָּ֔ אֵ֖ת הַפָּ֣ר הַֽחַטָּ֑את ,וְלָ֣קַחְתָּ֔ אֵ֖ת הַפָּ֣ר הַֽחַטָּ֑את ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:21,Ezek. 43:21,1,VO,0,,,0
287609,Ezekiel 43:21,Ezekiel,Ezekiel,Prophets,,instruction,Q,שְׂרָפֹו֙,שׂרפו,שׂרף,FRP[,burn,wqtl,qal,p3,m,sg,dp,וּשְׂרָפֹו֙ בְּמִפְקַ֣ד הַבַּ֔יִת מִח֖וּץ לַמִּקְדָּֽשׁ׃ ,וּשְׂרָפֹו֙ בְּמִפְקַ֣ד הַבַּ֔יִת מִח֖וּץ לַמִּקְדָּֽשׁ׃ ,וּשְׂרָפֹו֙ בְּמִפְקַ֣ד הַבַּ֔יִת מִח֖וּץ לַמִּקְדָּֽשׁ׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:21,Ezek. 43:21,1,VO?,1,PP,MPQD/,0
287632,Ezekiel 43:22,Ezekiel,Ezekiel,Prophets,,instruction,Q,חִטְּאוּ֙,חטאו,חטא,XV>[,miss,wqtl,piel,p3,unknown,pl,,וְחִטְּאוּ֙ אֶת־הַמִּזְבֵּ֔חַ ,וְחִטְּאוּ֙ אֶת־הַמִּזְבֵּ֔חַ ,וְחִטְּאוּ֙ אֶת־הַמִּזְבֵּ֔חַ כַּאֲשֶׁ֥ר חִטְּא֖וּ בַּפָּֽר׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:22,Ezek. 43:22,1,VO,0,,,0
287658,Ezekiel 43:24,Ezekiel,Ezekiel,Prophets,,instruction,Q,הִקְרַבְתָּ֖ם,הקרבתם,קרב,QRB[,approach,wqtl,hif,p2,m,sg,,וְהִקְרַבְתָּ֖ם לִפְנֵ֣י יְהוָ֑ה ,וְהִקְרַבְתָּ֖ם לִפְנֵ֣י יְהוָ֑ה ,וְהִקְרַבְתָּ֖ם לִפְנֵ֣י יְהוָ֑ה ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:24,Ezek. 43:24,1,VO?,0,,,0
287663,Ezekiel 43:24,Ezekiel,Ezekiel,Prophets,,instruction,Q,הִשְׁלִ֨יכוּ,השׁליכו,שׁלך,CLK[,throw,wqtl,hif,p3,unknown,pl,,וְהִשְׁלִ֨יכוּ הַכֹּהֲנִ֤ים עֲלֵיהֶם֙ מֶ֔לַח ,וְהִשְׁלִ֨יכוּ הַכֹּהֲנִ֤ים עֲלֵיהֶם֙ מֶ֔לַח ,וְהִשְׁלִ֨יכוּ הַכֹּהֲנִ֤ים עֲלֵיהֶם֙ מֶ֔לַח ,NQQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:24,Ezek. 43:24,1,VO,0,,,0
287669,Ezekiel 43:24,Ezekiel,Ezekiel,Prophets,,instruction,Q,הֶעֱל֥וּ,העלו,עלה,<LH[,ascend,wqtl,hif,p3,unknown,pl,,וְהֶעֱל֥וּ אֹותָ֛ם עֹלָ֖ה לַֽיהוָֽה׃ ,וְהֶעֱל֥וּ אֹותָ֛ם עֹלָ֖ה לַֽיהוָֽה׃ ,וְהֶעֱל֥וּ אֹותָ֛ם עֹלָ֖ה לַֽיהוָֽה׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:24,Ezek. 43:24,1,VO,0,,,0
287700,Ezekiel 43:26,Ezekiel,Ezekiel,Prophets,,instruction,Q,טִֽהֲר֖וּ,טהרו,טהר,VHR[,be clean,wqtl,piel,p3,unknown,pl,,וְטִֽהֲר֖וּ אֹתֹ֑ו ,וְטִֽהֲר֖וּ אֹתֹ֑ו ,וְטִֽהֲר֖וּ אֹתֹ֑ו ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:26,Ezek. 43:26,1,VO,0,,,0
287703,Ezekiel 43:26,Ezekiel,Ezekiel,Prophets,,instruction,Q,מִלְא֖וּ,מלאו,מלא,ML>[,be full,wqtl,piel,p3,unknown,pl,,וּמִלְא֖וּ יָדָֽיו׃,וּמִלְא֖וּ יָדָֽיו׃,וּמִלְא֖וּ יָדָֽיו׃,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:26,Ezek. 43:26,1,VO,0,,,0
287711,Ezekiel 43:27,Ezekiel,Ezekiel,Prophets,,instruction,Q,הָיָה֩,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָה֩ בַיֹּ֨ום הַשְּׁמִינִ֜י וָהָ֗לְאָה ,וְהָיָה֩ בַיֹּ֨ום הַשְּׁמִינִ֜י וָהָ֗לְאָה ,וְהָיָה֩ בַיֹּ֨ום הַשְּׁמִינִ֜י וָהָ֗לְאָה ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:27,Ezek. 43:27,0,,0,,,1
287731,Ezekiel 43:27,Ezekiel,Ezekiel,Prophets,,instruction,Q,רָצִ֣אתִי,רצאתי,רצה,RYH[,like,wqtl,qal,p1,unknown,sg,d-,וְרָצִ֣אתִי אֶתְכֶ֔ם ,וְרָצִ֣אתִי אֶתְכֶ֔ם ,וְרָצִ֣אתִי אֶתְכֶ֔ם ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 43:27,Ezek. 43:27,1,VO,0,,,0
287775,Ezekiel 44:2,Ezekiel,Ezekiel,Prophets,,prophetic,Q,הָיָ֖ה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָ֖ה סָגֽוּר׃ ,וְהָיָ֖ה סָגֽוּר׃ ,וְהָיָ֖ה סָגֽוּר׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 44:2,Ezek. 44:2,0,,0,,,0
287856,Ezekiel 44:5,Ezekiel,Ezekiel,Prophets,,prophetic,Q,שַׂמְתָּ֤,שׂמת,שׂים,FJM[,put,wqtl,qal,p2,m,sg,l.,וְשַׂמְתָּ֤ לִבְּךָ֙ לִמְבֹ֣וא הַבַּ֔יִת בְּכֹ֖ל מֹוצָאֵ֥י הַמִּקְדָּֽשׁ׃ ,וְשַׂמְתָּ֤ לִבְּךָ֙ לִמְבֹ֣וא הַבַּ֔יִת בְּכֹ֖ל מֹוצָאֵ֥י הַמִּקְדָּֽשׁ׃ ,וְשַׂמְתָּ֤ לִבְּךָ֙ לִמְבֹ֣וא הַבַּ֔יִת בְּכֹ֖ל מֹוצָאֵ֥י הַמִּקְדָּֽשׁ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 44:5,Ezek. 44:5,1,VO,0,,,0
287868,Ezekiel 44:6,Ezekiel,Ezekiel,Prophets,,prophetic,Q,אָמַרְתָּ֤,אמרת,אמר,>MR[,say,wqtl,qal,p2,m,sg,-p,וְאָמַרְתָּ֤ אֶל־מֶ֨רִי֙ אֶל־בֵּ֣ית יִשְׂרָאֵ֔ל ,וְאָמַרְתָּ֤ אֶל־מֶ֨רִי֙ אֶל־בֵּ֣ית יִשְׂרָאֵ֔ל ,וְאָמַרְתָּ֤ אֶל־מֶ֨רִי֙ אֶל־בֵּ֣ית יִשְׂרָאֵ֔ל ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 44:6,Ezek. 44:6,1,VO?,0,,,0
287972,Ezekiel 44:10,Ezekiel,Ezekiel,Prophets,,prophetic,Q,נָשְׂא֖וּ,נשׂאו,נשׂא,NF>[,lift,wqtl,qal,p3,unknown,pl,d-,וְנָשְׂא֖וּ עֲוֹנָֽם׃ ,וְנָשְׂא֖וּ עֲוֹנָֽם׃ ,וְנָשְׂא֖וּ עֲוֹנָֽם׃ ,NQQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 44:10,Ezek. 44:10,1,VO,0,,,0
287975,Ezekiel 44:11,Ezekiel,Ezekiel,Prophets,,prophetic,Q,הָי֤וּ,היו,היה,HJH[,be,wqtl,qal,p3,unknown,pl,-p,וְהָי֤וּ בְמִקְדָּשִׁי֙ מְשָׁ֣רְתִ֔ים פְּקֻדֹּות֙ אֶל־שַׁעֲרֵ֣י הַבַּ֔יִת ,וְהָי֤וּ בְמִקְדָּשִׁי֙ מְשָׁ֣רְתִ֔ים פְּקֻדֹּות֙ אֶל־שַׁעֲרֵ֣י הַבַּ֔יִת ,וְהָי֤וּ בְמִקְדָּשִׁי֙ מְשָׁ֣רְתִ֔ים פְּקֻדֹּות֙ אֶל־שַׁעֲרֵ֣י הַבַּ֔יִת ,NQQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Ezek 44:11,Ezek. 44:11,0,,1,PP,MQDC/,0
