bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
383629,וּשְׁמַרְתֶּם֙ מִצְוֹתַ֔י ,599046,וּשְׁמַרְתֶּם֙ מִצְוֹתַ֔י ,Main,Q,wqtl,WQt0,p2,CMR[,שׁמרתם,אִם־יִהְיֶ֨ה נִֽדַּחֲכֶ֜ם בִּקְצֵ֤ה הַשָּׁמַ֨יִם֙ ,599048,אִם־יִהְיֶ֨ה נִֽדַּחֲכֶ֜ם בִּקְצֵ֤ה הַשָּׁמַ֨יִם֙ ,SubAdv,Q,yqtl,xYqX,p3,HJH[,יהיה
383642,מִשָּׁ֣ם אֲקַבְּצֵ֔ם ,599049,מִשָּׁ֣ם אֲקַבְּצֵ֔ם ,Main,Q,yqtl,xYq0,p1,QBY[,אקבצם,אֲשֶׁ֣ר בָּחַ֔רְתִּי ,599051,אֲשֶׁ֣ר בָּחַ֔רְתִּי ,SubMod,Q,qtl,xQt0,p1,BXR[,בחרתי
384189,נָק֣וּם ,599156,נָק֣וּם ,Main,Q,yqtl,ZYq0,p1,QWM[,נקום,,,,,,,,,,
384251,וַאֲנַ֥חְנוּ עֲבָדָ֖יו נָק֣וּם ,599170,וַאֲנַ֥חְנוּ עֲבָדָ֖יו נָק֣וּם ,Main,Q,yqtl,WXYq,p1,QWM[,נקום,,,,,,,,,,
384955,אִם־יַעֲלֶ֣ה שׁוּעָ֔ל ,599266,אִם־יַעֲלֶ֣ה שׁוּעָ֔ל ,SubAdv,Q,yqtl,xYqX,p3,<LH[,יעלה,,,,,,,,,,
385108,עַ֛ד אֲשֶׁר־נָבֹ֥וא אֶל־תֹּוכָ֖ם ,599300,עַ֛ד אֲשֶׁר־נָבֹ֥וא אֶל־תֹּוכָ֖ם ,SubAdv,Q,yqtl,xYq0,p1,BW>[,נבוא,וְהִשְׁבַּ֖תְנוּ אֶת־הַמְּלָאכָֽה׃ ,599302,וְהִשְׁבַּ֖תְנוּ אֶת־הַמְּלָאכָֽה׃ ,SubAdv,Q,wqtl,WQt0,p1,CBT[,השׁבתנו
385110,וַהֲרַגְנ֑וּם ,599301,וַהֲרַגְנ֑וּם ,SubAdv,Q,wqtl,WQt0,p1,HRG[,הרגנום,,,,,,,,,,
385383,אִ֣ישׁ וְנַעֲרֹ֔ו יָלִ֖ינוּ בְּתֹ֣וךְ יְרוּשָׁלִָ֑ם ,599350,אִ֣ישׁ וְנַעֲרֹ֔ו יָלִ֖ינוּ בְּתֹ֣וךְ יְרוּשָׁלִָ֑ם ,Main,Q,yqtl,XYqt,p3,LJN[,ילינו,וְהַיֹּ֥ום מְלָאכָֽה׃ ,599352,וְהַיֹּ֥ום מְלָאכָֽה׃ ,Main,Q,Ø,NmCl,,,
385573,וְגַם־אַתֶּ֛ם תִּמְכְּר֥וּ אֶת־אֲחֵיכֶ֖ם ,599392,וְגַם־אַתֶּ֛ם תִּמְכְּר֥וּ אֶת־אֲחֵיכֶ֖ם ,Main,Q,yqtl,WXYq,p2,MKR[,תמכרו,,,,,,,,,,
385983,כַּאֲשֶׁ֣ר אַרְפֶּ֔הָ ,599468,כַּאֲשֶׁ֣ר אַרְפֶּ֔הָ ,SubAdv,Q,yqtl,xYq0,p1,RPH[,ארפה,,,,,,,,,,
386176,אֲשֶׁר־יָבֹ֥וא אֶל־הַהֵיכָ֖ל ,599513,אֲשֶׁר־יָבֹ֥וא אֶל־הַהֵיכָ֖ל ,SubAdv,Q,yqtl,xYq0,p3,BW>[,יבוא,,,,,,,,,,
386205,וְאֶֽעֱשֶׂה־כֵּ֖ן ,599523,וְאֶֽעֱשֶׂה־כֵּ֖ן ,Main,Q,yqtl,WYq0,p1,<FH[,אעשׂה,,,,,,,,,,
386207,לְמַֽעַן־אִירָ֥א ,599522,לְמַֽעַן־אִירָ֥א ,SubAdv,Q,yqtl,xYq0,p1,JR>[,אירא,לְמַ֖עַן יְחָֽרְפֽוּנִי׃ פ ,599526,לְמַ֖עַן יְחָֽרְפֽוּנִי׃ פ ,SubAdv,Q,yqtl,xYq0,p3,XRP[,יחרפוני
387896,אֲשֶׁ֤ר בָּחַ֨רְתָּ֙ בְּאַבְרָ֔ם ,599791,אֲשֶׁ֤ר בָּחַ֨רְתָּ֙ בְּאַבְרָ֔ם ,SubMod,Q,qtl,xQt0,p2,BXR[,בחרת,וְשַׂ֥מְתָּ שְּׁמֹ֖ו אַבְרָהָֽם׃ ,599793,וְשַׂ֥מְתָּ שְּׁמֹ֖ו אַבְרָהָֽם׃ ,SubAdv,Q,wqtl,WQt0,p2,FJM[,שׂמת
387901,וְהֹוצֵאתֹ֖ו מֵא֣וּר כַּשְׂדִּ֑ים ,599792,וְהֹוצֵאתֹ֖ו מֵא֣וּר כַּשְׂדִּ֑ים ,SubAdv,Q,wqtl,WQt0,p2,JY>[,הוצאתו,וּמָצָ֣אתָ אֶת־לְבָבֹו֮ ,599794,וּמָצָ֣אתָ אֶת־לְבָבֹו֮ ,SubAdv,Q,wqtl,WQt0,p2,MY>[,מצאת
387905,וְשַׂ֥מְתָּ שְּׁמֹ֖ו אַבְרָהָֽם׃ ,599793,וְשַׂ֥מְתָּ שְּׁמֹ֖ו אַבְרָהָֽם׃ ,SubAdv,Q,wqtl,WQt0,p2,FJM[,שׂמת,נֶאֱמָ֣ן לְפָנֶיךָ֒ ,599795,נֶאֱמָ֣ן לְפָנֶיךָ֒ ,SubAdv,Q,ptcp,Ptcp,unknown,>MN[,נאמן
388490,אֲשֶׁר־יַעֲשֶׂ֥ה אָדָ֖ם ,599910,אֲשֶׁר־יַעֲשֶׂ֥ה אָדָ֖ם ,SubMod,Q,yqtl,xYqX,p3,<FH[,יעשׂה,,,,,,,,,,
388969,וּבְכָל־זֹ֕את אֲנַ֛חְנוּ כֹּרְתִ֥ים אֲמָנָ֖ה ,599951,וּבְכָל־זֹ֕את אֲנַ֛חְנוּ כֹּרְתִ֥ים אֲמָנָ֖ה ,Main,Q,ptcp,Ptcp,unknown,KRT[,כרתים,לָתֵ֥ת עָלֵ֛ינוּ שְׁלִשִׁ֥ית הַשֶּׁ֖קֶל בַּשָּׁנָ֑ה לַעֲבֹדַ֖ת בֵּ֥ית אֱלֹהֵֽינוּ׃ ,600005,לָתֵ֥ת עָלֵ֛ינוּ שְׁלִשִׁ֥ית הַשֶּׁ֖קֶל בַּשָּׁנָ֑ה לַעֲבֹדַ֖ת בֵּ֥ית אֱלֹהֵֽינוּ׃ ,SubAdv,Q,infc,InfC,unknown,NTN[,תת
389150,וְהֵם֙ הַלְוִיִּ֔ם ,600022,וְהֵם֙ הַלְוִיִּ֔ם ,Main,Q,Ø,NmCl,,,,בַּעְשֵׂ֣ר הַלְוִיִּ֑ם ,600025,בַּעְשֵׂ֣ר הַלְוִיִּ֑ם ,SubAdv,Q,infc,InfC,unknown,<FR[,עשׂר
390306,וּמֵעַ֣ל לְשַֽׁעַר־אֶ֠פְרַיִם וְעַל־שַׁ֨עַר הַיְשָׁנָ֜ה וְעַל־שַׁ֣עַר הַדָּגִ֗ים וּמִגְדַּ֤ל חֲנַנְאֵל֙ וּמִגְדַּ֣ל הַמֵּאָ֔ה וְעַ֖ד שַׁ֣עַר הַצֹּ֑אן ,600191,וּמֵעַ֣ל לְשַֽׁעַר־אֶ֠פְרַיִם וְעַל־שַׁ֨עַר הַיְשָׁנָ֜ה וְעַל־שַׁ֣עַר הַדָּגִ֗ים וּמִגְדַּ֤ל חֲנַנְאֵל֙ וּמִגְדַּ֣ל הַמֵּאָ֔ה וְעַ֖ד שַׁ֣עַר הַצֹּ֑אן ,Main,N,Ø,Ellp,,,,,,,,,,,,,
390531,בַּיֹּ֣ום הַה֗וּא נִקְרָ֛א בְּסֵ֥פֶר מֹשֶׁ֖ה בְּאָזְנֵ֣י הָעָ֑ם ,600215,בַּיֹּ֣ום הַה֗וּא נִקְרָ֛א בְּסֵ֥פֶר מֹשֶׁ֖ה בְּאָזְנֵ֣י הָעָ֑ם ,Main,?,qtl,xQt0,p3,QR>[,נקרא,כָּת֣וּב בֹּ֔ו ,600217,כָּת֣וּב בֹּ֔ו ,SubAdv,?,ptcp,Ptcp,unknown,KTB[,כתוב
391223,גַּ֣ם׀ בַּיָּמִ֣ים הָהֵ֗ם רָאִ֤יתִי אֶת־הַיְּהוּדִים֙ ,600310,גַּ֣ם׀ בַּיָּמִ֣ים הָהֵ֗ם רָאִ֤יתִי אֶת־הַיְּהוּדִים֙ ,Main,Q,qtl,xQt0,p1,R>H[,ראיתי,וָאַעֲמִ֧ידָה מִשְׁמָרֹ֛ות לַכֹּהֲנִ֥ים וְלַלְוִיִּ֖ם ,600340,וָאַעֲמִ֧ידָה מִשְׁמָרֹ֛ות לַכֹּהֲנִ֥ים וְלַלְוִיִּ֖ם ,Main,Q,wayq,Way0,p1,<MD[,אעמידה
392948,אִם־בָּרֵ֨ךְ תְּבָרֲכֵ֜נִי ,600634,אִם־בָּרֵ֨ךְ תְּבָרֲכֵ֜נִי ,SubArg,Q,yqtl,xYq0,p2,BRK[,תברכני,וְהָיְתָ֤ה יָדְךָ֙ עִמִּ֔י ,600636,וְהָיְתָ֤ה יָדְךָ֙ עִמִּ֔י ,Main,Q,wqtl,WQtX,p3,HJH[,היתה
392952,וְהִרְבִּ֤יתָ אֶת־גְּבוּלִי֙ ,600635,וְהִרְבִּ֤יתָ אֶת־גְּבוּלִי֙ ,Main,Q,wqtl,WQt0,p2,RBH[,הרבית,וְעָשִׂ֥יתָ מֵּרָעָ֖ה ,600637,וְעָשִׂ֥יתָ מֵּרָעָ֖ה ,Main,Q,wqtl,WQt0,p2,<FH[,עשׂית
392956,וְהָיְתָ֤ה יָדְךָ֙ עִמִּ֔י ,600636,וְהָיְתָ֤ה יָדְךָ֙ עִמִּ֔י ,Main,Q,wqtl,WQtX,p3,HJH[,היתה,לְבִלְתִּ֣י עָצְבִּ֑י ,600638,לְבִלְתִּ֣י עָצְבִּ֑י ,SubAdv,Q,infc,InfC,unknown,<YB[,עצבי
395298,וְזָבָ֥ד בְּנֹ֛ו וְשׁוּתֶ֥לַח בְּנֹ֖ו וְעֵ֣זֶר וְאֶלְעָ֑ד ,600936,וְזָבָ֥ד בְּנֹ֛ו וְשׁוּתֶ֥לַח בְּנֹ֖ו וְעֵ֣זֶר וְאֶלְעָ֑ד ,Main,?,Ø,NmCl,,,,הַנֹּולָדִ֣ים בָּאָ֔רֶץ ,600938,הַנֹּולָדִ֣ים בָּאָ֔רֶץ ,SubMod,?,ptcp,Ptcp,unknown,JLD[,נולדים
395631,ה֣וּא הֶגְלָ֑ם ,600995,ה֣וּא הֶגְלָ֑ם ,Main,N,qtl,XQtl,p3,GLH[,הגלם,,,,,,,,,,
396409,כִּ֣י בֶאֱמוּנָ֞ה הֵ֗מָּה אַרְבַּ֨עַת֙ גִּבֹּרֵ֣י הַשֹּׁעֲרִ֔ים ,601100,כִּ֣י בֶאֱמוּנָ֞ה הֵ֗מָּה אַרְבַּ֨עַת֙ גִּבֹּרֵ֣י הַשֹּׁעֲרִ֔ים ,SubAdv,?,Ø,NmCl,,,,,,,,,,,,,
396781,פֶּן־יָבֹ֜אוּ הָעֲרֵלִ֤ים הָאֵ֨לֶּה֙ ,601160,פֶּן־יָבֹ֜אוּ הָעֲרֵלִ֤ים הָאֵ֨לֶּה֙ ,SubAdv,Q,yqtl,xYqX,p3,BW>[,יבאו,,,,,,,,,,
397463,וְ֠הוּא יָרַ֞ד ,601293,וְ֠הוּא יָרַ֞ד ,Main,N,qtl,WXQt,p3,JRD[,ירד,,,,,,,,,,
398899,הַאֶֽעֱלֶה֙ עַל־פְּלִשְׁתִּ֔ים ,601530,הַאֶֽעֱלֶה֙ עַל־פְּלִשְׁתִּ֔ים ,Main,Q,yqtl,xYq0,p1,<LH[,אעלה,,,,,,,,,,
398908,עֲלֵ֔ה ,601533,עֲלֵ֔ה ,Main,Q,impv,ZIm0,p2,<LH[,עלה,,,,,,,,,,
398981,הָסֵב֙ מֵֽעֲלֵיהֶ֔ם ,601548,הָסֵב֙ מֵֽעֲלֵיהֶ֔ם ,Main,Q,impv,ZIm0,p2,SBB[,הסב,,,,,,,,,,
399226,הִֽתְקַדְּשׁוּ֙ אַתֶּ֣ם וַאֲחֵיכֶ֔ם ,601589,הִֽתְקַדְּשׁוּ֙ אַתֶּ֣ם וַאֲחֵיכֶ֔ם ,Main,Q,impv,ZImX,p2,QDC[,התקדשׁו,אֶל־הֲכִינֹ֖ותִי לֹֽו׃ ,601591,אֶל־הֲכִינֹ֖ותִי לֹֽו׃ ,SubArg,Q,qtl,ZQt0,p1,KWN[,הכינותי
400283,לֵ֤ךְ ,601781,לֵ֤ךְ ,Main,Q,impv,ZIm0,p2,HLK[,לך,כֹּ֖ה אָמַ֣ר יְהוָ֑ה ,601783,כֹּ֖ה אָמַ֣ר יְהוָ֑ה ,Main,Q,qtl,xQtX,p3,>MR[,אמר
400394,וָאַכְרִ֥ית אֶת־כָּל־אֹויְבֶ֖יךָ מִפָּנֶ֑יךָ ,601804,וָאַכְרִ֥ית אֶת־כָּל־אֹויְבֶ֖יךָ מִפָּנֶ֑יךָ ,Main,Q,wayq,Way0,p1,KRT[,אכרית,אֲשֶׁ֥ר בָּאָֽרֶץ׃ ,601806,אֲשֶׁ֥ר בָּאָֽרֶץ׃ ,SubMod,Q,Ø,NmCl,,,
400406,וְעָשִׂ֤יתִֽי לְךָ֙ שֵׁ֔ם כְּשֵׁ֥ם הַגְּדֹולִ֖ים ,601805,וְעָשִׂ֤יתִֽי לְךָ֙ שֵׁ֔ם כְּשֵׁ֥ם הַגְּדֹולִ֖ים ,Main,Q,wqtl,WQt0,p1,<FH[,עשׂיתי,וּנְטַעְתִּ֨יהוּ֙ ,601808,וּנְטַעְתִּ֨יהוּ֙ ,Main,Q,wqtl,WQt0,p1,NV<[,נטעתיהו
400412,וְשַׂמְתִּ֣י מָ֠קֹום לְעַמִּ֨י יִשְׂרָאֵ֤ל ,601807,וְשַׂמְתִּ֣י מָ֠קֹום לְעַמִּ֨י יִשְׂרָאֵ֤ל ,Main,Q,wqtl,WQt0,p1,FJM[,שׂמתי,וְשָׁכַ֣ן תַּחְתָּ֔יו ,601809,וְשָׁכַ֣ן תַּחְתָּ֔יו ,Main,Q,wqtl,WQt0,p3,CKN[,שׁכן
400414,וּנְטַעְתִּ֨יהוּ֙ ,601808,וּנְטַעְתִּ֨יהוּ֙ ,Main,Q,wqtl,WQt0,p1,NV<[,נטעתיהו,וְלֹ֥א יִרְגַּ֖ז עֹ֑וד ,601810,וְלֹ֥א יִרְגַּ֖ז עֹ֑וד ,Main,Q,yqtl,WxY0,p3,RGZ[,ירגז
400443,וְעָשִׂ֤יתִֽי לְךָ֙ שֵׁ֔ם כְּשֵׁ֥ם הַגְּדֹולִ֖ים ,601805,וְעָשִׂ֤יתִֽי לְךָ֙ שֵׁ֔ם כְּשֵׁ֥ם הַגְּדֹולִ֖ים ,Main,Q,wqtl,WQt0,p1,<FH[,עשׂיתי,,,,,,,,,,
400456,וָאַגִּ֣ד לָ֔ךְ ,601817,וָאַגִּ֣ד לָ֔ךְ ,Main,Q,wayq,Way0,p1,NGD[,אגד,כִּֽי־מָלְא֤וּ יָמֶ֨יךָ֙ ,601820,כִּֽי־מָלְא֤וּ יָמֶ֨יךָ֙ ,SubAdv,Q,qtl,xQtX,p3,ML>[,מלאו
400465,וְהָיָ֗ה ,601819,וְהָיָ֗ה ,Main,Q,wqtl,MSyn,p3,HJH[,היה,אֲשֶׁ֥ר יִהְיֶ֖ה מִבָּנֶ֑יךָ ,601823,אֲשֶׁ֥ר יִהְיֶ֖ה מִבָּנֶ֑יךָ ,SubMod,Q,yqtl,xYq0,p3,HJH[,יהיה
400474,וַהֲקִֽימֹותִ֤י אֶֽת־זַרְעֲךָ֙ אַחֲרֶ֔יךָ ,601822,וַהֲקִֽימֹותִ֤י אֶֽת־זַרְעֲךָ֙ אַחֲרֶ֔יךָ ,Main,Q,wqtl,WQt0,p1,QWM[,הקימותי,,,,,,,,,,
400482,וַהֲקִֽימֹותִ֤י אֶֽת־זַרְעֲךָ֙ אַחֲרֶ֔יךָ ,601822,וַהֲקִֽימֹותִ֤י אֶֽת־זַרְעֲךָ֙ אַחֲרֶ֔יךָ ,Main,Q,wqtl,WQt0,p1,QWM[,הקימותי,אֲנִי֙ אֶֽהְיֶה־לֹּ֣ו לְאָ֔ב ,601827,אֲנִי֙ אֶֽהְיֶה־לֹּ֣ו לְאָ֔ב ,Main,Q,yqtl,XYqt,p1,HJH[,אהיה
400513,וְכֹנַנְתִּ֥י אֶת־כִּסְאֹ֖ו עַד־עֹולָֽם׃ ,601826,וְכֹנַנְתִּ֥י אֶת־כִּסְאֹ֖ו עַד־עֹולָֽם׃ ,Main,Q,wqtl,WQt0,p1,KWN[,כננתי,וְכִסְאֹ֕ו יִהְיֶ֥ה נָכֹ֖ון עַד־עֹולָֽם׃ ,601833,וְכִסְאֹ֕ו יִהְיֶ֥ה נָכֹ֖ון עַד־עֹולָֽם׃ ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה
400584,וַתְּדַבֵּ֥ר עַל־בֵּֽית־עַבְדְּךָ֖ לְמֵרָחֹ֑וק ,601845,וַתְּדַבֵּ֥ר עַל־בֵּֽית־עַבְדְּךָ֖ לְמֵרָחֹ֑וק ,Main,Q,wayq,Way0,p2,DBR[,תדבר,יְהוָ֥ה אֱלֹהִֽים׃ ,601847,יְהוָ֥ה אֱלֹהִֽים׃ ,Main,Q,Ø,Voct,,,
401267,שְׁב֣וּ בִֽירֵחֹ֔ו ,601976,שְׁב֣וּ בִֽירֵחֹ֔ו ,Main,Q,impv,ZIm0,p2,JCB[,שׁבו,,,,,,,,,,
401412,אִם־תֶּחֱזַ֤ק מִמֶּ֨נִּי֙ אֲרָ֔ם ,602004,אִם־תֶּחֱזַ֤ק מִמֶּ֨נִּי֙ אֲרָ֔ם ,Main,Q,yqtl,xYqX,p3,XZQ[,תחזק,,,,,,,,,,
401423,וְאִם־בְּנֵ֥י עַמֹּ֛ון יֶֽחֶזְק֥וּ מִמְּךָ֖ ,602006,וְאִם־בְּנֵ֥י עַמֹּ֛ון יֶֽחֶזְק֥וּ מִמְּךָ֖ ,SubAdv,Q,yqtl,WXYq,p3,XZQ[,יחזקו,,,,,,,,,,
401985,לֵךְ֩ ,602118,לֵךְ֩ ,Main,Q,impv,ZIm0,p2,HLK[,לך,לֵאמֹ֗ר ,602120,לֵאמֹ֗ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר
402686,הִנֵּה־בֵ֞ן נֹולָ֣ד לָ֗ךְ ,602265,הִנֵּה־בֵ֞ן נֹולָ֣ד לָ֗ךְ ,Main,Q,ptcp,Ptcp,unknown,JLD[,נולד,כִּ֤י שְׁלֹמֹה֙ יִהְיֶ֣ה שְׁמֹ֔ו ,602268,כִּ֤י שְׁלֹמֹה֙ יִהְיֶ֣ה שְׁמֹ֔ו ,SubAdv,Q,yqtl,xYqX,p3,HJH[,יהיה
402723,הִנֵּה־בֵ֞ן נֹולָ֣ד לָ֗ךְ ,602265,הִנֵּה־בֵ֞ן נֹולָ֣ד לָ֗ךְ ,Main,Q,ptcp,Ptcp,unknown,JLD[,נולד,,,,,,,,,,
402736,בְנִ֔י ,602275,בְנִ֔י ,Main,Q,Ø,Voct,,,,וּבָנִ֨יתָ֙ בֵּ֚ית יְהוָ֣ה אֱלֹהֶ֔יךָ ,602278,וּבָנִ֨יתָ֙ בֵּ֚ית יְהוָ֣ה אֱלֹהֶ֔יךָ ,Main,Q,wqtl,WQt0,p2,BNH[,בנית
402738,וְהִצְלַחְתָּ֗ ,602277,וְהִצְלַחְתָּ֗ ,Main,Q,wqtl,WQt0,p2,YLX[,הצלחת,כַּאֲשֶׁ֖ר דִּבֶּ֥ר עָלֶֽיךָ׃ ,602279,כַּאֲשֶׁ֖ר דִּבֶּ֥ר עָלֶֽיךָ׃ ,SubAdv,Q,qtl,xQt0,p3,DBR[,דבר
402890,הֲלֹ֨א יְהוָ֤ה אֱלֹֽהֵיכֶם֙ עִמָּכֶ֔ם ,602304,הֲלֹ֨א יְהוָ֤ה אֱלֹֽהֵיכֶם֙ עִמָּכֶ֔ם ,Main,Q,Ø,NmCl,,,,כִּ֣י׀ נָתַ֣ן בְּיָדִ֗י אֵ֚ת יֹשְׁבֵ֣י הָאָ֔רֶץ ,602306,כִּ֣י׀ נָתַ֣ן בְּיָדִ֗י אֵ֚ת יֹשְׁבֵ֣י הָאָ֔רֶץ ,SubAdv,Q,qtl,xQt0,p3,NTN[,נתן
402903,כִּ֣י׀ נָתַ֣ן בְּיָדִ֗י אֵ֚ת יֹשְׁבֵ֣י הָאָ֔רֶץ ,602306,כִּ֣י׀ נָתַ֣ן בְּיָדִ֗י אֵ֚ת יֹשְׁבֵ֣י הָאָ֔רֶץ ,SubAdv,Q,qtl,xQt0,p3,NTN[,נתן,,,,,,,,,,
402955,וְדָוִ֥יד זָקֵ֖ן ,602314,וְדָוִ֥יד זָקֵ֖ן ,Main,?,qtl,WXQt,p3,ZQN[,זקן,וַיַּמְלֵ֛ךְ אֶת־שְׁלֹמֹ֥ה בְנֹ֖ו עַל־יִשְׂרָאֵֽל׃ ,602316,וַיַּמְלֵ֛ךְ אֶת־שְׁלֹמֹ֥ה בְנֹ֖ו עַל־יִשְׂרָאֵֽל׃ ,Main,N,wayq,Way0,p3,MLK[,ימלך
403439,כִּ֣י מַעֲמָדָ֞ם לְיַד־בְּנֵ֣י אַהֲרֹ֗ן לַעֲבֹדַת֙ בֵּ֣ית יְהוָ֔ה עַל־הַחֲצֵרֹות֙ וְעַל־הַלְּשָׁכֹ֔ות ,602387,כִּ֣י מַעֲמָדָ֞ם לְיַד־בְּנֵ֣י אַהֲרֹ֗ן לַעֲבֹדַת֙ בֵּ֣ית יְהוָ֔ה עַל־הַחֲצֵרֹות֙ וְעַל־הַלְּשָׁכֹ֔ות ,SubAdv,N,Ø,NmCl,,,,,,,,,,,,,
405569,אֲנִ֣י עִם־לְבָבִ֡י ,602720,אֲנִ֣י עִם־לְבָבִ֡י ,Main,Q,Ø,NmCl,,,,לִבְנֹֽות׃ ,602723,לִבְנֹֽות׃ ,SubAdv,Q,infc,InfC,unknown,BNH[,בנות
405676,וַאֲנִ֖י אֶֽהְיֶה־לֹּ֥ו לְאָֽב׃ ,602742,וַאֲנִ֖י אֶֽהְיֶה־לֹּ֥ו לְאָֽב׃ ,Main,Q,yqtl,WXYq,p1,HJH[,אהיה,אִם־יֶחֱזַ֗ק ,602744,אִם־יֶחֱזַ֗ק ,SubAdv,Q,yqtl,xYq0,p3,XZQ[,יחזק
405721,לְמַ֤עַן תִּֽירְשׁוּ֙ אֶת־הָאָ֣רֶץ הַטֹּובָ֔ה ,602750,לְמַ֤עַן תִּֽירְשׁוּ֙ אֶת־הָאָ֣רֶץ הַטֹּובָ֔ה ,SubAdv,Q,yqtl,xYq0,p2,JRC[,תירשׁו,,,,,,,,,,
406496,מִיָּדְךָ֥ ה֖וּא ,602870,מִיָּדְךָ֥ ה֖וּא ,Main,Q,Ø,NmCl,,,,אֱלֹהַ֔י ,602873,אֱלֹהַ֔י ,Main,Q,Ø,Voct,,,
406982,אַתָּ֗ה עָשִׂ֛יתָ עִם־דָּוִ֥יד אָבִ֖י חֶ֣סֶד גָּדֹ֑ול ,602946,אַתָּ֗ה עָשִׂ֛יתָ עִם־דָּוִ֥יד אָבִ֖י חֶ֣סֶד גָּדֹ֑ול ,Main,Q,qtl,XQtl,p2,<FH[,עשׂית,,,,,,,,,,
407877,וַיְחַ֨ף אֶת־הַבַּ֜יִת הַקֹּרֹ֧ות הַסִּפִּ֛ים וְקִֽירֹותָ֥יו וְדַלְתֹותָ֖יו זָהָ֑ב ,603090,וַיְחַ֨ף אֶת־הַבַּ֜יִת הַקֹּרֹ֧ות הַסִּפִּ֛ים וְקִֽירֹותָ֥יו וְדַלְתֹותָ֖יו זָהָ֑ב ,Main,N,wayq,Way0,p3,XPH[,יחף,,,,,,,,,,
409367,יֵֽאָמֵן֙ דְּבָ֣רְךָ֔ ,603330,יֵֽאָמֵן֙ דְּבָ֣רְךָ֔ ,Main,Q,yqtl,ZYqX,p3,>MN[,יאמן,יְהוָ֣ה אֱלֹהָ֑י ,603337,יְהוָ֣ה אֱלֹהָ֑י ,Main,Q,Ø,Voct,,,
409425,וּפָנִ֜יתָ אֶל־תְּפִלַּ֧ת עַבְדְּךָ֛ וְאֶל־תְּחִנָּתֹ֖ו ,603336,וּפָנִ֜יתָ אֶל־תְּפִלַּ֧ת עַבְדְּךָ֛ וְאֶל־תְּחִנָּתֹ֖ו ,Main,Q,wqtl,WQt0,p2,PNH[,פנית,אֲשֶׁ֥ר יִֽתְפַּֽלְל֖וּ אֶל־הַמָּקֹ֣ום הַזֶּ֑ה ,603347,אֲשֶׁ֥ר יִֽתְפַּֽלְל֖וּ אֶל־הַמָּקֹ֣ום הַזֶּ֑ה ,SubMod,Q,yqtl,xYq0,p3,PLL[,יתפללו
409449,וְ֠אַתָּה תִּשְׁמַ֞ע מִמְּקֹ֤ום שִׁבְתְּךָ֙ מִן־הַשָּׁמַ֔יִם ,603348,וְ֠אַתָּה תִּשְׁמַ֞ע מִמְּקֹ֤ום שִׁבְתְּךָ֙ מִן־הַשָּׁמַ֔יִם ,Main,Q,yqtl,WXYq,p2,CM<[,תשׁמע,וְסָלָֽחְתָּ׃ ,603350,וְסָלָֽחְתָּ׃ ,Main,Q,wqtl,WQt0,p2,SLX[,סלחת
409451,וְשָׁמַעְתָּ֖ ,603349,וְשָׁמַעְתָּ֖ ,Main,Q,wqtl,WQt0,p2,CM<[,שׁמעת,אִם־יֶחֱטָ֥א אִישׁ֙ לְרֵעֵ֔הוּ ,603351,אִם־יֶחֱטָ֥א אִישׁ֙ לְרֵעֵ֔הוּ ,SubAdv,Q,yqtl,xYqX,p3,XV>[,יחטא
409458,אִם־יֶחֱטָ֥א אִישׁ֙ לְרֵעֵ֔הוּ ,603351,אִם־יֶחֱטָ֥א אִישׁ֙ לְרֵעֵ֔הוּ ,SubAdv,Q,yqtl,xYqX,p3,XV>[,יחטא,לְהַֽאֲלֹתֹ֑ו ,603353,לְהַֽאֲלֹתֹ֑ו ,SubAdv,Q,infc,InfC,unknown,>LH[,האלתו
409464,וְנָֽשָׁא־בֹ֥ו אָלָ֖ה ,603352,וְנָֽשָׁא־בֹ֥ו אָלָ֖ה ,Main,Q,wqtl,WQt0,p3,NC>[,נשׁא,,,,,,,,,,
409481,וְאַתָּ֣ה׀ תִּשְׁמַ֣ע מִן־הַשָּׁמַ֗יִם ,603355,וְאַתָּ֣ה׀ תִּשְׁמַ֣ע מִן־הַשָּׁמַ֗יִם ,Main,Q,yqtl,WXYq,p2,CM<[,תשׁמע,וְשָׁפַטְתָּ֣ אֶת־עֲבָדֶ֔יךָ ,603357,וְשָׁפַטְתָּ֣ אֶת־עֲבָדֶ֔יךָ ,Main,Q,wqtl,WQt0,p2,CPV[,שׁפטת
409483,וְעָשִׂ֨יתָ֙ ,603356,וְעָשִׂ֨יתָ֙ ,Main,Q,wqtl,WQt0,p2,<FH[,עשׂית,לְהָשִׁ֣יב לְרָשָׁ֔ע ,603358,לְהָשִׁ֣יב לְרָשָׁ֔ע ,SubAdv,Q,infc,InfC,unknown,CWB[,השׁיב
