bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
281103,צִדְקַ֣ת הַצַּדִּ֗יק לֹ֤א תַצִּילֶ֨נּוּ֙ בְּיֹ֣ום פִּשְׁעֹ֔ו ,573451,צִדְקַ֣ת הַצַּדִּ֗יק לֹ֤א תַצִּילֶ֨נּוּ֙ בְּיֹ֣ום פִּשְׁעֹ֔ו ,Main,Q,yqtl,XYqt,p3,NYL[,תצילנו,בְּאָמְרִ֤י לַצַּדִּיק֙ ,573458,בְּאָמְרִ֤י לַצַּדִּיק֙ ,SubAdv,Q,infc,InfC,unknown,>MR[,אמרי
281110,וּבְעַוְלֹ֥ו ,573463,וּבְעַוְלֹ֥ו ,Main,Q,Ø,CPen,,,,,,,,,,,,,
281118,בְאָמְרִ֥י לָֽרָשָׁ֖ע ,573467,בְאָמְרִ֥י לָֽרָשָׁ֖ע ,SubAdv,Q,infc,InfC,unknown,>MR[,אמרי,,,,,,,,,,
281129,וְעָשָׂ֥ה מִשְׁפָּ֖ט וּצְדָקָֽה׃ ,573470,וְעָשָׂ֥ה מִשְׁפָּ֖ט וּצְדָקָֽה׃ ,SubAdv,Q,wqtl,WQt0,p3,<FH[,עשׂה,גְּזֵלָ֣ה יְשַׁלֵּ֔ם ,573472,גְּזֵלָ֣ה יְשַׁלֵּ֔ם ,SubAdv,Q,yqtl,xYq0,p3,CLM[,ישׁלם
281132,חֲבֹ֨ל יָשִׁ֤יב רָשָׁע֙ ,573471,חֲבֹ֨ל יָשִׁ֤יב רָשָׁע֙ ,SubAdv,Q,yqtl,xYqX,p3,CWB[,ישׁיב,בְּחֻקֹּ֤ות הַֽחַיִּים֙ הָלַ֔ךְ ,573473,בְּחֻקֹּ֤ות הַֽחַיִּים֙ הָלַ֔ךְ ,SubAdv,Q,qtl,xQt0,p3,HLK[,הלך
281143,וּחָיֹ֥ו יִֽחְיֶ֖ה ,573466,וּ,Main,Q,Ø,Defc,,,,בְאָמְרִ֥י לָֽרָשָׁ֖ע ,573467,בְאָמְרִ֥י לָֽרָשָׁ֖ע ,SubAdv,Q,infc,InfC,unknown,>MR[,אמרי
281145,וּחָיֹ֥ו יִֽחְיֶ֖ה ,573466,וּ,Main,Q,Ø,Defc,,,,,,,,,,,,,
281151,כָּל־חַטֹּאתָיו֙ ,573477,כָּל־חַטֹּאתָיו֙ ,Main,Q,Ø,CPen,,,,מִשְׁפָּ֧ט וּצְדָקָ֛ה עָשָׂ֖ה ,573480,מִשְׁפָּ֧ט וּצְדָקָ֛ה עָשָׂ֖ה ,Main,Q,qtl,xQt0,p3,<FH[,עשׂה
281158,מִשְׁפָּ֧ט וּצְדָקָ֛ה עָשָׂ֖ה ,573480,מִשְׁפָּ֧ט וּצְדָקָ֛ה עָשָׂ֖ה ,Main,Q,qtl,xQt0,p3,<FH[,עשׂה,,,,,,,,,,
281164,וְאָמְרוּ֙ בְּנֵ֣י עַמְּךָ֔ ,573482,וְאָמְרוּ֙ בְּנֵ֣י עַמְּךָ֔ ,Main,Q,wqtl,WQtX,p3,>MR[,אמרו,,,,,,,,,,
281171,וְהֵ֖מָּה ,573484,וְהֵ֖מָּה ,Main,Q,Ø,CPen,,,,,,,,,,,,,
281196,וּעֲלֵיהֶ֖ם ה֥וּא יִֽחְיֶֽה׃ ,573489,וּ,Main,Q,Ø,Defc,,,,בְשׁ֤וּב רָשָׁע֙ מֵֽרִשְׁעָתֹ֔ו ,573490,בְשׁ֤וּב רָשָׁע֙ מֵֽרִשְׁעָתֹ֔ו ,SubAdv,Q,infc,InfC,unknown,CWB[,שׁוב
281200,וַאֲמַרְתֶּ֕ם ,573493,וַאֲמַרְתֶּ֕ם ,Main,Q,wqtl,WQt0,p2,>MR[,אמרתם,,,,,,,,,,
281206,וַאֲמַרְתֶּ֕ם ,573493,וַאֲמַרְתֶּ֕ם ,Main,Q,wqtl,WQt0,p2,>MR[,אמרתם,אִ֧ישׁ כִּדְרָכָ֛יו ,573495,אִ֧ישׁ כִּדְרָכָ֛יו ,SubAdv,Q,Ø,Ellp,,,
281314,כֹּֽה־אָמַ֣ר׀ אֲדֹנָ֣י יְהֹוִ֗ה ,573519,כֹּֽה־אָמַ֣ר׀ אֲדֹנָ֣י יְהֹוִ֗ה ,Main,Q,qtl,xQtX,p3,>MR[,אמר,וְעֵינֵכֶ֛ם תִּשְׂא֥וּ אֶל־גִּלּוּלֵיכֶ֖ם ,573521,וְעֵינֵכֶ֛ם תִּשְׂא֥וּ אֶל־גִּלּוּלֵיכֶ֖ם ,Main,Q,yqtl,WxY0,p2,NF>[,תשׂאו
281317,עַל־הַדָּ֧ם׀ תֹּאכֵ֛לוּ ,573520,עַל־הַדָּ֧ם׀ תֹּאכֵ֛לוּ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,,,,,,,,,,
281322,עַל־הַדָּ֧ם׀ תֹּאכֵ֛לוּ ,573520,עַל־הַדָּ֧ם׀ תֹּאכֵ֛לוּ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,,,,,,,,,,
281326,עַל־הַדָּ֧ם׀ תֹּאכֵ֛לוּ ,573520,עַל־הַדָּ֧ם׀ תֹּאכֵ֛לוּ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,,,,,,,,,,
281341,עֲמַדְתֶּ֤ם עַֽל־חַרְבְּכֶם֙ ,573524,עֲמַדְתֶּ֤ם עַֽל־חַרְבְּכֶם֙ ,Main,Q,qtl,ZQt0,p2,<MD[,עמדתם,,,,,,,,,,
281343,אֱמֹ֨ר אֲלֵיהֶ֜ם ,573518,אֱמֹ֨ר אֲלֵיהֶ֜ם ,Main,Q,impv,ZIm0,p2,>MR[,אמר,כֹּה־אָמַ֨ר אֲדֹנָ֣י יְהוִה֮ ,573531,כֹּה־אָמַ֨ר אֲדֹנָ֣י יְהוִה֮ ,Main,Q,qtl,xQtX,p3,>MR[,אמר
281360,אִם־לֹ֞א בַּחֶ֣רֶב יִפֹּ֔לוּ ,573533,אִם־לֹ֞א ,SubAdv,Q,Ø,Defc,,,,אֲשֶׁ֤ר בֶּֽחֳרָבֹות֙ ,573534,אֲשֶׁ֤ר בֶּֽחֳרָבֹות֙ ,SubArg,Q,Ø,NmCl,,,
281385,וַבַּדֶּ֥בֶר יָמֽוּתוּ׃ ,573540,וַ,Main,Q,Ø,Defc,,,,אֲשֶׁ֛ר בַּמְּצָדֹ֥ות וּבַמְּעָרֹ֖ות ,573541,אֲשֶׁ֛ר בַּמְּצָדֹ֥ות וּבַמְּעָרֹ֖ות ,SubArg,Q,Ø,NmCl,,,
281463,בְּנֵ֣י עַמְּךָ֗ ,573552,בְּנֵ֣י עַמְּךָ֗ ,Main,Q,Ø,CPen,,,,וְיֵשְׁב֤וּ לְפָנֶ֨יךָ֙ עַמִּ֔י ,573562,וְיֵשְׁב֤וּ לְפָנֶ֨יךָ֙ עַמִּ֔י ,Main,Q,yqtl,WYq0,p3,JCB[,ישׁבו
281469,וְיָבֹ֣ואוּ אֵ֠לֶיךָ כִּמְבֹוא־עָ֞ם ,573561,וְיָבֹ֣ואוּ אֵ֠לֶיךָ כִּמְבֹוא־עָ֞ם ,Main,Q,yqtl,WYq0,p3,BW>[,יבואו,וְשָֽׁמְעוּ֙ אֶת־דְּבָרֶ֔יךָ ,573563,וְשָֽׁמְעוּ֙ אֶת־דְּבָרֶ֔יךָ ,Main,Q,wqtl,WQt0,p3,CM<[,שׁמעו
281480,וְשָֽׁמְעוּ֙ אֶת־דְּבָרֶ֔יךָ ,573563,וְשָֽׁמְעוּ֙ אֶת־דְּבָרֶ֔יךָ ,Main,Q,wqtl,WQt0,p3,CM<[,שׁמעו,,,,,,,,,,
281557,הֹ֤וי רֹעֵֽי־יִשְׂרָאֵל֙ ,573583,הֹ֤וי רֹעֵֽי־יִשְׂרָאֵל֙ ,Main,Q,Ø,NmCl,,,,אֶת־הַחֵ֤לֶב תֹּאכֵ֨לוּ֙ ,573586,אֶת־הַחֵ֤לֶב תֹּאכֵ֨לוּ֙ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו
281563,הֲלֹ֣וא הַצֹּ֔אן יִרְע֖וּ הָרֹעִֽים׃ ,573585,הֲלֹ֣וא הַצֹּ֔אן יִרְע֖וּ הָרֹעִֽים׃ ,Main,Q,yqtl,xYqX,p3,R<H[,ירעו,וְאֶת־הַצֶּ֣מֶר תִּלְבָּ֔שׁוּ ,573587,וְאֶת־הַצֶּ֣מֶר תִּלְבָּ֔שׁוּ ,Main,Q,yqtl,WxY0,p2,LBC[,תלבשׁו
281568,אֶת־הַחֵ֤לֶב תֹּאכֵ֨לוּ֙ ,573586,אֶת־הַחֵ֤לֶב תֹּאכֵ֨לוּ֙ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,,,,,,,,,,
281571,אֶת־הַחֵ֤לֶב תֹּאכֵ֨לוּ֙ ,573586,אֶת־הַחֵ֤לֶב תֹּאכֵ֨לוּ֙ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,הַצֹּ֖אן לֹ֥א תִרְעֽוּ׃ ,573589,הַצֹּ֖אן לֹ֥א תִרְעֽוּ׃ ,Main,Q,yqtl,xYq0,p2,R<H[,תרעו
281575,הַבְּרִיאָ֖ה תִּזְבָּ֑חוּ ,573588,הַבְּרִיאָ֖ה תִּזְבָּ֑חוּ ,Main,Q,yqtl,xYq0,p2,ZBX[,תזבחו,אֶֽת־הַנַּחְלֹות֩ לֹ֨א חִזַּקְתֶּ֜ם ,573590,אֶֽת־הַנַּחְלֹות֩ לֹ֨א חִזַּקְתֶּ֜ם ,Main,Q,qtl,xQt0,p2,XZQ[,חזקתם
281629,הֲלֹ֣וא הַצֹּ֔אן יִרְע֖וּ הָרֹעִֽים׃ ,573585,הֲלֹ֣וא הַצֹּ֔אן יִרְע֖וּ הָרֹעִֽים׃ ,Main,Q,yqtl,xYqX,p3,R<H[,ירעו,וְעַ֨ל כָּל־פְּנֵ֤י הָאָ֨רֶץ֙ נָפֹ֣צוּ צֹאנִ֔י ,573600,וְעַ֨ל כָּל־פְּנֵ֤י הָאָ֨רֶץ֙ נָפֹ֣צוּ צֹאנִ֔י ,Main,Q,qtl,WxQX,p3,PWY[,נפצו
281728,וְהִשְׁבַּתִּים֙ ,573620,וְהִשְׁבַּתִּים֙ ,Main,Q,wqtl,WQt0,p1,CBT[,השׁבתים,,,,,,,,,,
281740,וְהִצַּלְתִּ֤י צֹאנִי֙ מִפִּיהֶ֔ם ,573623,וְהִצַּלְתִּ֤י צֹאנִי֙ מִפִּיהֶ֔ם ,Main,Q,wqtl,WQt0,p1,NYL[,הצלתי,,,,,,,,,,
281769,כְּבַקָּרַת֩ בְּיֹום־,573630,כְּבַקָּרַת֩ ,Main,Q,Ø,CPen,,,,וְהִצַּלְתִּ֣י אֶתְהֶ֗ם מִכָּל־הַמְּקֹומֹת֙ ,573635,וְהִצַּלְתִּ֣י אֶתְהֶ֗ם מִכָּל־הַמְּקֹומֹת֙ ,Main,Q,wqtl,WQt0,p1,NYL[,הצלתי
281818,וּרְעִיתִים֙ אֶל־הָרֵ֣י יִשְׂרָאֵ֔ל בָּאֲפִיקִ֕ים וּבְכֹ֖ל מֹושְׁבֵ֥י הָאָֽרֶץ׃ ,573640,וּרְעִיתִים֙ אֶל־הָרֵ֣י יִשְׂרָאֵ֔ל בָּאֲפִיקִ֕ים וּבְכֹ֖ל מֹושְׁבֵ֥י הָאָֽרֶץ׃ ,Main,Q,wqtl,WQt0,p1,R<H[,רעיתים,וּבְהָרֵ֥י מְרֹֽום־יִשְׂרָאֵ֖ל יִהְיֶ֣ה נְוֵהֶ֑ם ,573642,וּבְהָרֵ֥י מְרֹֽום־יִשְׂרָאֵ֖ל יִהְיֶ֣ה נְוֵהֶ֑ם ,Main,Q,yqtl,WxYX,p3,HJH[,יהיה
281825,בְּמִרְעֶה־טֹּוב֙ אֶרְעֶ֣ה אֹתָ֔ם ,573641,בְּמִרְעֶה־טֹּוב֙ אֶרְעֶ֣ה אֹתָ֔ם ,Main,Q,yqtl,xYq0,p1,R<H[,ארעה,,,,,,,,,,
281828,בְּמִרְעֶה־טֹּוב֙ אֶרְעֶ֣ה אֹתָ֔ם ,573641,בְּמִרְעֶה־טֹּוב֙ אֶרְעֶ֣ה אֹתָ֔ם ,Main,Q,yqtl,xYq0,p1,R<H[,ארעה,וּמִרְעֶ֥ה שָׁמֵ֛ן תִּרְעֶ֖ינָה אֶל־הָרֵ֥י יִשְׂרָאֵֽל׃ ,573644,וּמִרְעֶ֥ה שָׁמֵ֛ן תִּרְעֶ֖ינָה אֶל־הָרֵ֥י יִשְׂרָאֵֽל׃ ,Main,Q,yqtl,WxY0,p3,R<H[,תרעינה
281835,שָׁ֤ם תִּרְבַּ֨צְנָה֙ בְּנָ֣וֶה טֹּ֔וב ,573643,שָׁ֤ם תִּרְבַּ֨צְנָה֙ בְּנָ֣וֶה טֹּ֔וב ,Main,Q,yqtl,xYq0,p3,RBY[,תרבצנה,,,,,,,,,,
281840,אָ֕נִי ,573627,אָ֕נִי ,Main,Q,Ø,CPen,,,,וַאֲנִ֣י אַרְבִּיצֵ֔ם ,573646,וַאֲנִ֣י אַרְבִּיצֵ֔ם ,Main,Q,yqtl,WXYq,p1,RBY[,ארביצם
281844,אֲנִ֨י אֶרְעֶ֤ה צֹאנִי֙ ,573645,אֲנִ֨י אֶרְעֶ֤ה צֹאנִי֙ ,Main,Q,yqtl,XYqt,p1,R<H[,ארעה,נְאֻ֖ם אֲדֹנָ֥י יְהוִֽה׃ ,573647,נְאֻ֖ם אֲדֹנָ֥י יְהוִֽה׃ ,Main,Q,Ø,MSyn,,,
281851,וַאֲנִ֣י אַרְבִּיצֵ֔ם ,573646,וַאֲנִ֣י אַרְבִּיצֵ֔ם ,Main,Q,yqtl,WXYq,p1,RBY[,ארביצם,וְאֶת־הַנִּדַּ֣חַת אָשִׁ֔יב ,573649,וְאֶת־הַנִּדַּ֣חַת אָשִׁ֔יב ,Main,Q,yqtl,WxY0,p1,CWB[,אשׁיב
281856,אֶת־הָאֹבֶ֤דֶת אֲבַקֵּשׁ֙ ,573648,אֶת־הָאֹבֶ֤דֶת אֲבַקֵּשׁ֙ ,Main,Q,yqtl,xYq0,p1,BQC[,אבקשׁ,וְלַנִּשְׁבֶּ֣רֶת אֶחֱבֹ֔שׁ ,573650,וְלַנִּשְׁבֶּ֣רֶת אֶחֱבֹ֔שׁ ,Main,Q,yqtl,WxY0,p1,XBC[,אחבשׁ
281861,וְאֶת־הַנִּדַּ֣חַת אָשִׁ֔יב ,573649,וְאֶת־הַנִּדַּ֣חַת אָשִׁ֔יב ,Main,Q,yqtl,WxY0,p1,CWB[,אשׁיב,,,,,,,,,,
281866,וְאֶת־הַנִּדַּ֣חַת אָשִׁ֔יב ,573649,וְאֶת־הַנִּדַּ֣חַת אָשִׁ֔יב ,Main,Q,yqtl,WxY0,p1,CWB[,אשׁיב,וְאֶת־הַשְּׁמֵנָ֧ה וְאֶת־הַחֲזָקָ֛ה אַשְׁמִ֖יד ,573652,וְאֶת־הַשְּׁמֵנָ֧ה וְאֶת־הַחֲזָקָ֛ה אַשְׁמִ֖יד ,Main,Q,yqtl,WxY0,p1,CMD[,אשׁמיד
281875,וְאֶת־הַחֹולָ֖ה אֲחַזֵּ֑ק ,573651,וְאֶת־הַחֹולָ֖ה אֲחַזֵּ֑ק ,Main,Q,yqtl,WxY0,p1,XZQ[,אחזק,,,,,,,,,,
281876,אֶת־הָאֹבֶ֤דֶת אֲבַקֵּשׁ֙ ,573648,אֶת־הָאֹבֶ֤דֶת אֲבַקֵּשׁ֙ ,Main,Q,yqtl,xYq0,p1,BQC[,אבקשׁ,,,,,,,,,,
281906,הַמְעַ֣ט מִכֶּ֗ם ,573658,הַמְעַ֣ט מִכֶּ֗ם ,Main,Q,Ø,NmCl,,,,וְיֶ֨תֶר֙ מִרְעֵיכֶ֔ם תִּרְמְס֖וּ בְּרַגְלֵיכֶ֑ם ,573660,וְיֶ֨תֶר֙ מִרְעֵיכֶ֔ם תִּרְמְס֖וּ בְּרַגְלֵיכֶ֑ם ,Main,Q,yqtl,WxY0,p2,RMS[,תרמסו
281910,הַמִּרְעֶ֤ה הַטֹּוב֙ תִּרְע֔וּ ,573659,הַמִּרְעֶ֤ה הַטֹּוב֙ תִּרְע֔וּ ,Main,Q,yqtl,xYq0,p2,R<H[,תרעו,וּמִשְׁקַע־מַ֣יִם תִּשְׁתּ֔וּ ,573661,וּמִשְׁקַע־מַ֣יִם תִּשְׁתּ֔וּ ,Main,Q,yqtl,WxY0,p2,CTH[,תשׁתו
281916,וְיֶ֨תֶר֙ מִרְעֵיכֶ֔ם תִּרְמְס֖וּ בְּרַגְלֵיכֶ֑ם ,573660,וְיֶ֨תֶר֙ מִרְעֵיכֶ֔ם תִּרְמְס֖וּ בְּרַגְלֵיכֶ֑ם ,Main,Q,yqtl,WxY0,p2,RMS[,תרמסו,וְאֵת֙ הַנֹּ֣ותָרִ֔ים בְּרַגְלֵיכֶ֖ם תִּרְפֹּשֽׂוּן׃ ,573662,וְאֵת֙ הַנֹּ֣ותָרִ֔ים בְּרַגְלֵיכֶ֖ם תִּרְפֹּשֽׂוּן׃ ,Main,Q,yqtl,WxY0,p2,RPF[,תרפשׂון
281923,וּמִשְׁקַע־מַ֣יִם תִּשְׁתּ֔וּ ,573661,וּמִשְׁקַע־מַ֣יִם תִּשְׁתּ֔וּ ,Main,Q,yqtl,WxY0,p2,CTH[,תשׁתו,,,,,,,,,,
281928,הַמְעַ֣ט מִכֶּ֗ם ,573658,הַמְעַ֣ט מִכֶּ֗ם ,Main,Q,Ø,NmCl,,,,וּמִרְפַּ֥שׂ רַגְלֵיכֶ֖ם תִּשְׁתֶּֽינָה׃ ס ,573664,וּמִרְפַּ֥שׂ רַגְלֵיכֶ֖ם תִּשְׁתֶּֽינָה׃ ס ,Main,Q,yqtl,WxY0,p3,CTH[,תשׁתינה
281932,וְצֹאנִ֑י מִרְמַ֤ס רַגְלֵיכֶם֙ תִּרְעֶ֔ינָה ,573663,וְצֹאנִ֑י מִרְמַ֤ס רַגְלֵיכֶם֙ תִּרְעֶ֔ינָה ,Main,Q,yqtl,WXYq,p3,R<H[,תרעינה,,,,,,,,,,
281956,וְשָֽׁפַטְתִּי֙ בֵּֽין־שֶׂ֣ה בִרְיָ֔ה וּבֵ֥ין שֶׂ֖ה רָזָֽה׃ ,573669,וְשָֽׁפַטְתִּי֙ בֵּֽין־שֶׂ֣ה בִרְיָ֔ה וּבֵ֥ין שֶׂ֖ה רָזָֽה׃ ,Main,Q,wqtl,WQt0,p1,CPV[,שׁפטתי,וּבְקַרְנֵיכֶ֥ם תְּנַגְּח֖וּ כָּל־הַנַּחְלֹ֑ות ,573671,וּבְקַרְנֵיכֶ֥ם תְּנַגְּח֖וּ כָּל־הַנַּחְלֹ֑ות ,Main,Q,yqtl,WxY0,p2,NGX[,תנגחו
281960,יַ֗עַן בְּצַ֤ד וּבְכָתֵף֙ תֶּהְדֹּ֔פוּ ,573670,יַ֗עַן בְּצַ֤ד וּבְכָתֵף֙ תֶּהְדֹּ֔פוּ ,SubAdv,Q,yqtl,xYq0,p2,HDP[,תהדפו,עַ֣ד אֲשֶׁ֧ר הֲפִיצֹותֶ֛ם אֹותָ֖נָה אֶל־הַחֽוּצָה׃ ,573672,עַ֣ד אֲשֶׁ֧ר הֲפִיצֹותֶ֛ם אֹותָ֖נָה אֶל־הַחֽוּצָה׃ ,SubAdv,Q,qtl,xQt0,p2,PWY[,הפיצותם
281977,וְהֹושַׁעְתִּ֣י לְצֹאנִ֔י ,573673,וְהֹושַׁעְתִּ֣י לְצֹאנִ֔י ,Main,Q,wqtl,WQt0,p1,JC<[,הושׁעתי,,,,,,,,,,
281999,וְרָעָ֣ה אֶתְהֶ֔ן אֵ֖ת עַבְדִּ֣י דָוִ֑יד ,573677,וְרָעָ֣ה אֶתְהֶ֔ן אֵ֖ת עַבְדִּ֣י דָוִ֑יד ,Main,Q,wqtl,WQt0,p3,R<H[,רעה,וְהֽוּא־יִהְיֶ֥ה לָהֶ֖ן לְרֹעֶֽה׃ ,573679,וְהֽוּא־יִהְיֶ֥ה לָהֶ֖ן לְרֹעֶֽה׃ ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה
282003,ה֚וּא יִרְעֶ֣ה אֹתָ֔ם ,573678,ה֚וּא יִרְעֶ֣ה אֹתָ֔ם ,Main,Q,yqtl,XYqt,p3,R<H[,ירעה,וַאֲנִ֣י יְהוָ֗ה אֶהְיֶ֤ה לָהֶם֙ לֵֽאלֹהִ֔ים ,573680,וַאֲנִ֣י יְהוָ֗ה אֶהְיֶ֤ה לָהֶם֙ לֵֽאלֹהִ֔ים ,Main,Q,yqtl,WXYq,p1,HJH[,אהיה
282010,וְהֽוּא־יִהְיֶ֥ה לָהֶ֖ן לְרֹעֶֽה׃ ,573679,וְהֽוּא־יִהְיֶ֥ה לָהֶ֖ן לְרֹעֶֽה׃ ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה,,,,,,,,,,
282062,וְהֹורַדְתִּ֤י הַגֶּ֨שֶׁם֙ בְּעִתֹּ֔ו ,573688,וְהֹורַדְתִּ֤י הַגֶּ֨שֶׁם֙ בְּעִתֹּ֔ו ,Main,Q,wqtl,WQt0,p1,JRD[,הורדתי,וְנָתַן֩ עֵ֨ץ הַשָּׂדֶ֜ה אֶת־פִּרְיֹ֗ו ,573690,וְנָתַן֩ עֵ֨ץ הַשָּׂדֶ֜ה אֶת־פִּרְיֹ֗ו ,Main,Q,wqtl,WQtX,p3,NTN[,נתן
282073,וְנָתַן֩ עֵ֨ץ הַשָּׂדֶ֜ה אֶת־פִּרְיֹ֗ו ,573690,וְנָתַן֩ עֵ֨ץ הַשָּׂדֶ֜ה אֶת־פִּרְיֹ֗ו ,Main,Q,wqtl,WQtX,p3,NTN[,נתן,,,,,,,,,,
282100,הָעֹבְדִ֥ים בָּהֶֽם׃ ,573697,הָעֹבְדִ֥ים בָּהֶֽם׃ ,SubMod,Q,ptcp,Ptcp,unknown,<BD[,עבדים,וְחַיַּ֥ת הָאָ֖רֶץ לֹ֣א תֹאכְלֵ֑ם ,573699,וְחַיַּ֥ת הָאָ֖רֶץ לֹ֣א תֹאכְלֵ֑ם ,Main,Q,yqtl,WXYq,p3,>KL[,תאכלם
282111,וְלֹא־יִהְי֨וּ עֹ֥וד בַּז֙ לַגֹּויִ֔ם ,573698,וְלֹא־יִהְי֨וּ עֹ֥וד בַּז֙ לַגֹּויִ֔ם ,Main,Q,yqtl,WxY0,p3,HJH[,יהיו,וְיָשְׁב֥וּ לָבֶ֖טַח ,573700,וְיָשְׁב֥וּ לָבֶ֖טַח ,Main,Q,wqtl,WQt0,p3,JCB[,ישׁבו
282127,וַהֲקִמֹתִ֥י לָהֶ֛ם מַטָּ֖ע לְשֵׁ֑ם ,573702,וַהֲקִמֹתִ֥י לָהֶ֛ם מַטָּ֖ע לְשֵׁ֑ם ,Main,Q,wqtl,WQt0,p1,QWM[,הקמתי,וְלֹֽא־יִשְׂא֥וּ עֹ֖וד כְּלִמַּ֥ת הַגֹּויִֽם׃ ,573704,וְלֹֽא־יִשְׂא֥וּ עֹ֖וד כְּלִמַּ֥ת הַגֹּויִֽם׃ ,Main,Q,yqtl,WxY0,p3,NF>[,ישׂאו
282136,וְלֹֽא־יִהְי֨וּ עֹ֜וד אֲסֻפֵ֤י רָעָב֙ בָּאָ֔רֶץ ,573703,וְלֹֽא־יִהְי֨וּ עֹ֜וד אֲסֻפֵ֤י רָעָב֙ בָּאָ֔רֶץ ,Main,Q,yqtl,WxYX,p3,HJH[,יהיו,וְיָדְע֗וּ ,573705,וְיָדְע֗וּ ,Main,Q,wqtl,WQt0,p3,JD<[,ידעו
282207,וּנְתַתִּ֖יךָ שְׁמָמָ֥ה וּמְשַׁמָּֽה׃ ,573723,וּנְתַתִּ֖יךָ שְׁמָמָ֥ה וּמְשַׁמָּֽה׃ ,Main,Q,wqtl,WQt0,p1,NTN[,נתתיך,וְאַתָּ֖ה שְׁמָמָ֣ה תִֽהְיֶ֑ה ,573725,וְאַתָּ֖ה שְׁמָמָ֣ה תִֽהְיֶ֑ה ,Main,Q,yqtl,WXYq,p2,HJH[,תהיה
282211,עָרֶ֨יךָ֙ חָרְבָּ֣ה אָשִׂ֔ים ,573724,עָרֶ֨יךָ֙ חָרְבָּ֣ה אָשִׂ֔ים ,Main,Q,yqtl,xYq0,p1,FJM[,אשׂים,וְיָדַעְתָּ֖ ,573726,וְיָדַעְתָּ֖ ,Main,Q,wqtl,WQt0,p2,JD<[,ידעת
282246,חַי־אָ֗נִי ,573731,חַי־אָ֗נִי ,Main,Q,Ø,AjCl,,,,וְדָ֣ם יִרְדֲּפֶ֑ךָ ,573734,וְדָ֣ם יִרְדֲּפֶ֑ךָ ,Main,Q,yqtl,WXYq,p3,RDP[,ירדפך
282249,כִּֽי־לְדָ֥ם אֶעֶשְׂךָ֖ ,573733,כִּֽי־לְדָ֥ם אֶעֶשְׂךָ֖ ,SubAdv,Q,yqtl,xYq0,p1,<FH[,אעשׂך,,,,,,,,,,
282256,אִם־לֹ֥א דָ֛ם שָׂנֵ֖אתָ ,573735,אִם־לֹ֥א דָ֛ם שָׂנֵ֖אתָ ,SubAdv,Q,qtl,xQt0,p2,FN>[,שׂנאת,,,,,,,,,,
282285,גִּבְעֹותֶ֤יךָ וְגֵאֹותֶ֨יךָ֙ וְכָל־אֲפִיקֶ֔יךָ ,573740,גִּבְעֹותֶ֤יךָ וְגֵאֹותֶ֨יךָ֙ וְכָל־אֲפִיקֶ֔יךָ ,Main,Q,Ø,CPen,,,,,,,,,,,,,
282289,גִּבְעֹותֶ֤יךָ וְגֵאֹותֶ֨יךָ֙ וְכָל־אֲפִיקֶ֔יךָ ,573740,גִּבְעֹותֶ֤יךָ וְגֵאֹותֶ֨יךָ֙ וְכָל־אֲפִיקֶ֔יךָ ,Main,Q,Ø,CPen,,,,וְעָרֶ֖יךָ לֹ֣א תָשֹׁ֑בְנָה ,573743,וְעָרֶ֖יךָ לֹ֣א תָשֹׁ֑בְנָה ,Main,Q,yqtl,WXYq,p3,CWB[,תישׁבנה
282293,שִֽׁמְמֹ֤ות עֹולָם֙ אֶתֶּנְךָ֔ ,573742,שִֽׁמְמֹ֤ות עֹולָם֙ אֶתֶּנְךָ֔ ,Main,Q,yqtl,xYq0,p1,NTN[,אתנך,וִֽידַעְתֶּ֖ם ,573744,וִֽידַעְתֶּ֖ם ,Main,Q,wqtl,WQt0,p2,JD<[,ידעתם
282311,אֶת־שְׁנֵ֨י הַגֹּויִ֜ם וְאֶת־שְׁתֵּ֧י הָאֲרָצֹ֛ות ,573747,אֶת־שְׁנֵ֨י הַגֹּויִ֜ם וְאֶת־שְׁתֵּ֧י הָאֲרָצֹ֛ות ,Main,Q,Ø,CPen,,,,וִֽירַשְׁנ֑וּהָ ,573749,וִֽירַשְׁנ֑וּהָ ,Main,Q,wqtl,WQt0,p1,JRC[,ירשׁנוה
282341,וְנֹודַ֥עְתִּי בָ֖ם ,573756,וְנֹודַ֥עְתִּי בָ֖ם ,Main,Q,wqtl,WQt0,p1,JD<[,נודעתי,,,,,,,,,,
