bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
155108,1_Samuel 22:15,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָשֵׂם֩,ישׂם,שׂים,FJM[,put,jussF,qal,p3,m,sg,dp,אַל־יָשֵׂם֩ הַמֶּ֨לֶךְ בְּעַבְדֹּ֤ו דָבָר֙ בְּכָל־בֵּ֣ית אָבִ֔י ,אַל־יָשֵׂם֩ הַמֶּ֨לֶךְ בְּעַבְדֹּ֤ו דָבָר֙ בְּכָל־בֵּ֣ית אָבִ֔י ,הַיֹּ֧ום הַחִלֹּ֛תִי לִשְׁאָל־לֹ֥ו בֵאלֹהִ֖ים חָלִ֣ילָה לִּ֑י אַל־יָשֵׂם֩ הַמֶּ֨לֶךְ בְּעַבְדֹּ֤ו דָבָר֙ בְּכָל־בֵּ֣ית אָבִ֔י כִּ֠י לֹֽא־יָדַ֤ע עַבְדְּךָ֙ בְּכָל־זֹ֔את דָּבָ֥ר קָטֹ֖ן אֹ֥ו גָדֹֽול׃ ,אַל־יָשֵׂם֩ הַמֶּ֨לֶךְ בְּעַבְדֹּ֤ו דָבָר֙ בְּכָל־בֵּ֣ית אָבִ֔י ,NQ,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,1Sam 22:15,I Sam. 22:15,1,VO,0,,,0
156334,1_Samuel 24:16,1_Samuel,Samuel,Prophets,SBH,prose,Q,יֵ֨רֶא֙,ירא,ראה,R>H[,see,jussF,qal,p3,m,sg,--,וְיֵ֨רֶא֙ ,וְיֵ֨רֶא֙ ,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן וְשָׁפַ֖ט בֵּינִ֣י וּבֵינֶ֑ךָ וְיֵ֨רֶא֙ וְיָרֵ֣ב אֶת־רִיבִ֔י וְיִשְׁפְּטֵ֖נִי מִיָּדֶֽךָ׃ פ ,וְיֵ֨רֶא֙ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:16,I Sam. 24:16,0,,0,,,0
156336,1_Samuel 24:16,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָרֵ֣ב,ירב,ריב,RJB[,contend,jussF,qal,p3,m,sg,d-,וְיָרֵ֣ב אֶת־רִיבִ֔י ,וְיָרֵ֣ב אֶת־רִיבִ֔י ,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן וְשָׁפַ֖ט בֵּינִ֣י וּבֵינֶ֑ךָ וְיֵ֨רֶא֙ וְיָרֵ֣ב אֶת־רִיבִ֔י וְיִשְׁפְּטֵ֖נִי מִיָּדֶֽךָ׃ פ ,וְיָרֵ֣ב אֶת־רִיבִ֔י ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:16,I Sam. 24:16,1,VO,0,,,0
158028,1_Samuel 26:19,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָרַ֣ח,ירח,רוח,RWX[,be spacious,jussF,hif,p3,m,sg,,יָרַ֣ח מִנְחָ֔ה ,יָרַ֣ח מִנְחָ֔ה ,וְעַתָּ֗ה יִֽשְׁמַֽע־נָא֙ אֲדֹנִ֣י הַמֶּ֔לֶךְ אֵ֖ת דִּבְרֵ֣י עַבְדֹּ֑ו אִם־יְהוָ֞ה הֱסִֽיתְךָ֥ בִי֙ יָרַ֣ח מִנְחָ֔ה וְאִ֣ם׀ בְּנֵ֣י הָאָדָ֗ם אֲרוּרִ֥ים הֵם֙ לִפְנֵ֣י יְהוָ֔ה כִּֽי־גֵרְשׁ֣וּנִי הַיֹּ֗ום מֵהִסְתַּפֵּ֜חַ בְּנַחֲלַ֤ת יְהוָה֙ לֵאמֹ֔ר לֵ֥ךְ עֲבֹ֖ד אֱלֹהִ֥ים אֲחֵרִֽים׃ ,יָרַ֣ח מִנְחָ֔ה ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,1Sam 26:19,I Sam. 26:19,0,,0,,,0
158173,1_Samuel 26:24,1_Samuel,Samuel,Prophets,SBH,prose,Q,יַצִּלֵ֖נִי,יצלני,נצל,NYL[,deliver,jussF,hif,p3,m,sg,,וְיַצִּלֵ֖נִי מִכָּל־צָרָֽה׃ פ ,וְיַצִּלֵ֖נִי מִכָּל־צָרָֽה׃ פ ,וְהִנֵּ֗ה כַּאֲשֶׁ֨ר גָּדְלָ֧ה נַפְשְׁךָ֛ הַיֹּ֥ום הַזֶּ֖ה בְּעֵינָ֑י כֵּ֣ן תִּגְדַּ֤ל נַפְשִׁי֙ בְּעֵינֵ֣י יְהוָ֔ה וְיַצִּלֵ֖נִי מִכָּל־צָרָֽה׃ פ ,וְיַצִּלֵ֖נִי מִכָּל־צָרָֽה׃ פ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 26:24,I Sam. 26:24,1,VO?,0,,,0
159048,1_Samuel 28:22,1_Samuel,Samuel,Prophets,SBH,prose,Q,יהִ֤י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וִיהִ֤י בְךָ֙ כֹּ֔חַ ,וִיהִ֤י בְךָ֙ כֹּ֔חַ ,וְעַתָּ֗ה שְׁמַֽע־נָ֤א גַם־אַתָּה֙ בְּקֹ֣ול שִׁפְחָתֶ֔ךָ וְאָשִׂ֧מָה לְפָנֶ֛יךָ פַּת־לֶ֖חֶם וֶאֱכֹ֑ול וִיהִ֤י בְךָ֙ כֹּ֔חַ כִּ֥י תֵלֵ֖ךְ בַּדָּֽרֶךְ׃ ,וִיהִ֤י בְךָ֙ כֹּ֔חַ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 28:22,I Sam. 28:22,0,,0,,,0
159219,1_Samuel 29:4,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָשֹׁב֙,ישׁב,שׁוב,CWB[,return,jussF,qal,p3,m,sg,-p,וְיָשֹׁב֙ אֶל־מְקֹומֹו֙ ,וְיָשֹׁב֙ אֶל־מְקֹומֹו֙ ,וַיִּקְצְפ֨וּ עָלָ֜יו שָׂרֵ֣י פְלִשְׁתִּ֗ים וַיֹּ֣אמְרוּ לֹו֩ שָׂרֵ֨י פְלִשְׁתִּ֜ים הָשֵׁ֣ב אֶת־הָאִ֗ישׁ וְיָשֹׁב֙ אֶל־מְקֹומֹו֙ אֲשֶׁ֣ר הִפְקַדְתֹּ֣ו שָׁ֔ם וְלֹֽא־יֵרֵ֤ד עִמָּ֨נוּ֙ בַּמִּלְחָמָ֔ה וְלֹא־יִֽהְיֶה־לָּ֥נוּ לְשָׂטָ֖ן בַּמִּלְחָמָ֑ה וּבַמֶּ֗ה יִתְרַצֶּ֥ה זֶה֙ אֶל־אֲדֹנָ֔יו הֲלֹ֕וא בְּרָאשֵׁ֖י הָאֲנָשִׁ֥ים הָהֵֽם׃ ,וְיָשֹׁב֙ אֶל־מְקֹומֹו֙ אֲשֶׁ֣ר הִפְקַדְתֹּ֣ו שָׁ֔ם ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 29:4,I Sam. 29:4,0,,0,,,0
161079,2_Samuel 2:6,2_Samuel,Samuel,Prophets,SBH,prose,Q,יַֽעַשׂ,יעשׂ,עשׂה,<FH[,make,jussF,qal,p3,m,sg,dc,יַֽעַשׂ־יְהוָ֥ה עִמָּכֶ֖ם חֶ֣סֶד וֶאֱמֶ֑ת ,יַֽעַשׂ־יְהוָ֥ה עִמָּכֶ֖ם חֶ֣סֶד וֶאֱמֶ֑ת ,וְעַתָּ֕ה יַֽעַשׂ־יְהוָ֥ה עִמָּכֶ֖ם חֶ֣סֶד וֶאֱמֶ֑ת וְגַ֣ם אָנֹכִ֗י אֶעֱשֶׂ֤ה אִתְּכֶם֙ הַטֹּובָ֣ה הַזֹּ֔את אֲשֶׁ֥ר עֲשִׂיתֶ֖ם הַדָּבָ֥ר הַזֶּֽה׃ ,יַֽעַשׂ־יְהוָ֥ה עִמָּכֶ֖ם חֶ֣סֶד וֶאֱמֶ֑ת ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,2Sam 2:6,II Sam. 2:6,1,VO,0,,,0
163379,2_Samuel 5:24,2_Samuel,Samuel,Prophets,SBH,prose,Q,יהִי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וִ֠יהִי ,וִ֠יהִי ,וִ֠יהִי כְּֽשָׁמְעֲךָ֞ אֶת־קֹ֧ול צְעָדָ֛ה בְּרָאשֵׁ֥י הַבְּכָאִ֖ים אָ֣ז תֶּחֱרָ֑ץ כִּ֣י אָ֗ז יָצָ֤א יְהוָה֙ לְפָנֶ֔יךָ לְהַכֹּ֖ות בְּמַחֲנֵ֥ה פְלִשְׁתִּֽים׃ ,וִ֠יהִי כְּֽשָׁמְעֲךָ֞ אֶת־קֹ֧ול צְעָדָ֛ה בְּרָאשֵׁ֥י הַבְּכָאִ֖ים ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,2Sam 5:24,II Sam. 5:24,0,,0,,,0
167885,2_Samuel 13:33,2_Samuel,Samuel,Prophets,SBH,prose,Q,יָשֵׂם֩,ישׂם,שׂים,FJM[,put,jussF,qal,p3,m,sg,i.,אַל־יָשֵׂם֩ אֲדֹנִ֨י הַמֶּ֤לֶךְ אֶל־לִבֹּו֙ דָּבָ֣ר ,אַל־יָשֵׂם֩ אֲדֹנִ֨י הַמֶּ֤לֶךְ אֶל־לִבֹּו֙ דָּבָ֣ר ,וְעַתָּ֡ה אַל־יָשֵׂם֩ אֲדֹנִ֨י הַמֶּ֤לֶךְ אֶל־לִבֹּו֙ דָּבָ֣ר לֵאמֹ֔ר כָּל־בְּנֵ֥י הַמֶּ֖לֶךְ מֵ֑תוּ כִּֽי־אִם־אַמְנֹ֥ון לְבַדֹּ֖ו מֵֽת׃ פ ,אַל־יָשֵׂם֩ אֲדֹנִ֨י הַמֶּ֤לֶךְ אֶל־לִבֹּו֙ דָּבָ֣ר לֵאמֹ֔ר ,NQ,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,2Sam 13:33,II Sam. 13:33,1,VO,0,,,0
168435,2_Samuel 14:17,2_Samuel,Samuel,Prophets,SBH,prose,Q,יְהִ֥י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וַֽיהוָ֥ה אֱלֹהֶ֖יךָ יְהִ֥י עִמָּֽךְ׃ פ ,וַֽיהוָ֥ה אֱלֹהֶ֖יךָ יְהִ֥י עִמָּֽךְ׃ פ ,וַתֹּ֨אמֶר֙ שִׁפְחָ֣תְךָ֔ יִֽהְיֶה־נָּ֛א דְּבַר־אֲדֹנִ֥י הַמֶּ֖לֶךְ לִמְנוּחָ֑ה כִּ֣י׀ כְּמַלְאַ֣ךְ הָאֱלֹהִ֗ים כֵּ֣ן אֲדֹנִ֤י הַמֶּ֨לֶךְ֙ לִשְׁמֹ֨עַ֙ הַטֹּ֣וב וְהָרָ֔ע וַֽיהוָ֥ה אֱלֹהֶ֖יךָ יְהִ֥י עִמָּֽךְ׃ פ ,וַֽיהוָ֥ה אֱלֹהֶ֖יךָ יְהִ֥י עִמָּֽךְ׃ פ ,NQNQ,WXYq,Wx,Main,_W_SV,0,_W_JHWH/_>LHJM/_,_conj_nmpr_subs_,_W_,2Sam 14:17,II Sam. 14:17,0,,0,,,0
170138,2_Samuel 16:16,2_Samuel,Samuel,Prophets,SBH,prose,Q,יְחִ֥י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֥י הַמֶּ֖לֶךְ ,יְחִ֥י הַמֶּ֖לֶךְ ,וַיְהִ֗י כַּֽאֲשֶׁר־בָּ֞א חוּשַׁ֧י הָאַרְכִּ֛י רֵעֶ֥ה דָוִ֖ד אֶל־אַבְשָׁלֹ֑ום וַיֹּ֤אמֶר חוּשַׁי֙ אֶל־אַבְשָׁלֹ֔ם יְחִ֥י הַמֶּ֖לֶךְ יְחִ֥י הַמֶּֽלֶךְ׃ ,יְחִ֥י הַמֶּ֖לֶךְ ,?NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,2Sam 16:16,II Sam. 16:16,0,,0,,,0
170141,2_Samuel 16:16,2_Samuel,Samuel,Prophets,SBH,prose,Q,יְחִ֥י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֥י הַמֶּֽלֶךְ׃ ,יְחִ֥י הַמֶּֽלֶךְ׃ ,וַיְהִ֗י כַּֽאֲשֶׁר־בָּ֞א חוּשַׁ֧י הָאַרְכִּ֛י רֵעֶ֥ה דָוִ֖ד אֶל־אַבְשָׁלֹ֑ום וַיֹּ֤אמֶר חוּשַׁי֙ אֶל־אַבְשָׁלֹ֔ם יְחִ֥י הַמֶּ֖לֶךְ יְחִ֥י הַמֶּֽלֶךְ׃ ,יְחִ֥י הַמֶּֽלֶךְ׃ ,?NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,2Sam 16:16,II Sam. 16:16,0,,0,,,0
170688,2_Samuel 17:16,2_Samuel,Samuel,Prophets,SBH,prose,Q,תָּ֤לֶן,תלן,לין,LJN[,lodge,jussF,qal,p2,m,sg,-p,אַל־תָּ֤לֶן הַלַּ֨יְלָה֙ בְּעַֽרְבֹ֣ות הַמִּדְבָּ֔ר ,אַל־תָּ֤לֶן הַלַּ֨יְלָה֙ בְּעַֽרְבֹ֣ות הַמִּדְבָּ֔ר ,וְעַתָּ֡ה שִׁלְח֣וּ מְהֵרָה֩ וְהַגִּ֨ידוּ לְדָוִ֜ד לֵאמֹ֗ר אַל־תָּ֤לֶן הַלַּ֨יְלָה֙ בְּעַֽרְבֹ֣ות הַמִּדְבָּ֔ר וְגַ֖ם עָבֹ֣ור תַּעֲבֹ֑ור פֶּ֚ן יְבֻלַּ֣ע לַמֶּ֔לֶךְ וּלְכָל־הָעָ֖ם אֲשֶׁ֥ר אִתֹּֽו׃ ,אַל־תָּ֤לֶן הַלַּ֨יְלָה֙ בְּעַֽרְבֹ֣ות הַמִּדְבָּ֔ר ,NQQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,2Sam 17:16,II Sam. 17:16,0,,0,,,1
171636,2_Samuel 18:22,2_Samuel,Samuel,Prophets,SBH,prose,Q,יהִי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וִ֣יהִי מָ֔ה ,וִ֣יהִי מָ֔ה ,וַיֹּ֨סֶף עֹ֜וד אֲחִימַ֤עַץ בֶּן־צָדֹוק֙ וַיֹּ֣אמֶר אֶל־יֹואָ֔ב וִ֣יהִי מָ֔ה אָרֻֽצָה־נָּ֥א גַם־אָ֖נִי אַחֲרֵ֣י הַכּוּשִׁ֑י וַיֹּ֣אמֶר יֹואָ֗ב לָֽמָּה־זֶּ֞ה אַתָּ֥ה רָץ֙ בְּנִ֔י וּלְכָ֖ה אֵין־בְּשֹׂורָ֥ה מֹצֵֽאת׃ ,וִ֣יהִי מָ֔ה ,NQ,WYqX,W,Main,_W_V,1,_W_,_conj_,_W_,2Sam 18:22,II Sam. 18:22,0,,0,,,0
171659,2_Samuel 18:23,2_Samuel,Samuel,Prophets,SBH,prose,Q,יהִי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וִיהִי־מָ֣ה ,וִיהִי־מָ֣ה ,וִיהִי־מָ֣ה אָר֔וּץ וַיֹּ֥אמֶר לֹ֖ו ר֑וּץ וַיָּ֤רָץ אֲחִימַ֨עַץ֙ דֶּ֣רֶךְ הַכִּכָּ֔ר וַֽיַּעֲבֹ֖ר אֶת־הַכּוּשִֽׁי׃ ,וִיהִי־מָ֣ה ,NQ,WYqX,W,Main,_W_V,1,_W_,_conj_,_W_,2Sam 18:23,II Sam. 18:23,0,,0,,,0
172453,2_Samuel 19:20,2_Samuel,Samuel,Prophets,SBH,prose,Q,יַחֲשָׁב,יחשׁב,חשׁב,XCB[,account,jussF,qal,p3,m,sg,di,אַל־יַחֲשָׁב־לִ֣י אֲדֹנִי֮ עָוֹן֒ ,אַל־יַחֲשָׁב־לִ֣י אֲדֹנִי֮ עָוֹן֒ ,וַיֹּ֣אמֶר אֶל־הַמֶּ֗לֶךְ אַל־יַחֲשָׁב־לִ֣י אֲדֹנִי֮ עָוֹן֒ וְאַל־תִּזְכֹּ֗ר אֵ֚ת אֲשֶׁ֣ר הֶעֱוָ֣ה עַבְדְּךָ֔ בַּיֹּ֕ום אֲשֶׁר־יָׄצָ֥ׄאׄ אֲדֹנִֽי־הַמֶּ֖לֶךְ מִירֽוּשָׁלִָ֑ם לָשׂ֥וּם הַמֶּ֖לֶךְ אֶל־לִבֹּֽו׃ ,אַל־יַחֲשָׁב־לִ֣י אֲדֹנִי֮ עָוֹן֒ ,NQ,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,2Sam 19:20,II Sam. 19:20,1,VO,0,,,0
172874,2_Samuel 19:38,2_Samuel,Samuel,Prophets,SBH,prose,Q,יָֽשָׁב,ישׁב,שׁוב,CWB[,return,jussF,qal,p3,m,sg,--,יָֽשָׁב־נָ֤א עַבְדְּךָ֙ ,יָֽשָׁב־נָ֤א עַבְדְּךָ֙ ,יָֽשָׁב־נָ֤א עַבְדְּךָ֙ וְאָמֻ֣ת בְּעִירִ֔י עִ֛ם קֶ֥בֶר אָבִ֖י וְאִמִּ֑י וְהִנֵּ֣ה׀ עַבְדְּךָ֣ כִמְהָ֗ם יַֽעֲבֹר֙ עִם־אֲדֹנִ֣י הַמֶּ֔לֶךְ וַעֲשֵׂה־לֹ֕ו אֵ֥ת אֲשֶׁר־טֹ֖וב בְּעֵינֶֽיךָ׃ ס ,יָֽשָׁב־נָ֤א עַבְדְּךָ֙ ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,2Sam 19:38,II Sam. 19:38,0,,0,,,0
174752,2_Samuel 22:47,2_Samuel,Samuel,Prophets,SBH,poetry,Q,יָרֻ֕ם,ירם,רום,RWM[,be high,jussF,qal,p3,m,sg,--,וְיָרֻ֕ם אֱלֹהֵ֖י צ֥וּר יִשְׁעִֽי׃ ,וְיָרֻ֕ם אֱלֹהֵ֖י צ֥וּר יִשְׁעִֽי׃ ,חַי־יְהוָ֖ה וּבָר֣וּךְ צוּרִ֑י וְיָרֻ֕ם אֱלֹהֵ֖י צ֥וּר יִשְׁעִֽי׃ ,וְיָרֻ֕ם אֱלֹהֵ֖י צ֥וּר יִשְׁעִֽי׃ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,2Sam 22:47,II Sam. 22:47,0,,0,,,0
175483,2_Samuel 24:3,2_Samuel,Samuel,Prophets,SBH,prose,Q,יֹוסֵ֣ף,יוסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,וְיֹוסֵ֣ף יְהוָה֩ אֱלֹהֶ֨יךָ אֶל־הָעָ֜ם כָּהֵ֤ם׀ וְכָהֵם֙ מֵאָ֣ה פְעָמִ֔ים ,וְיֹוסֵ֣ף יְהוָה֩ אֱלֹהֶ֨יךָ אֶל־הָעָ֜ם כָּהֵ֤ם׀ וְכָהֵם֙ מֵאָ֣ה פְעָמִ֔ים ,וַיֹּ֨אמֶר יֹואָ֜ב אֶל־הַמֶּ֗לֶךְ וְיֹוסֵ֣ף יְהוָה֩ אֱלֹהֶ֨יךָ אֶל־הָעָ֜ם כָּהֵ֤ם׀ וְכָהֵם֙ מֵאָ֣ה פְעָמִ֔ים וְעֵינֵ֥י אֲדֹנִֽי־הַמֶּ֖לֶךְ רֹאֹ֑ות וַאדֹנִ֣י הַמֶּ֔לֶךְ לָ֥מָּה חָפֵ֖ץ בַּדָּבָ֥ר הַזֶּֽה׃ ,וְיֹוסֵ֣ף יְהוָה֩ אֱלֹהֶ֨יךָ אֶל־הָעָ֜ם כָּהֵ֤ם׀ וְכָהֵם֙ מֵאָ֣ה פְעָמִ֔ים ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,2Sam 24:3,II Sam. 24:3,1,VO,0,,,0
175871,2_Samuel 24:17,2_Samuel,Samuel,Prophets,SBH,prose,Q,תְּהִ֨י,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,--,תְּהִ֨י נָ֥א יָדְךָ֛ בִּ֖י וּבְבֵ֥ית אָבִֽי׃ פ ,תְּהִ֨י נָ֥א יָדְךָ֛ בִּ֖י וּבְבֵ֥ית אָבִֽי׃ פ ,וַיֹּאמֶר֩ דָּוִ֨ד אֶל־יְהוָ֜ה בִּרְאֹתֹ֣ו׀ אֶֽת־הַמַּלְאָ֣ךְ׀ הַמַּכֶּ֣ה בָעָ֗ם וַיֹּ֨אמֶר֙ הִנֵּ֨ה אָנֹכִ֤י חָטָ֨אתִי֙ וְאָנֹכִ֣י הֶעֱוֵ֔יתִי וְאֵ֥לֶּה הַצֹּ֖אן מֶ֣ה עָשׂ֑וּ תְּהִ֨י נָ֥א יָדְךָ֛ בִּ֖י וּבְבֵ֥ית אָבִֽי׃ פ ,תְּהִ֨י נָ֥א יָדְךָ֛ בִּ֖י וּבְבֵ֥ית אָבִֽי׃ פ ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,2Sam 24:17,II Sam. 24:17,0,,0,,,0
175975,2_Samuel 24:22,2_Samuel,Samuel,Prophets,SBH,prose,Q,יַ֛עַל,יעל,עלה,<LH[,ascend,jussF,hif,p3,m,sg,,וְיַ֛עַל אֲדֹנִ֥י הַמֶּ֖לֶךְ ,וְיַ֛עַל אֲדֹנִ֥י הַמֶּ֖לֶךְ ,וַיֹּ֤אמֶר אֲרַ֨וְנָה֙ אֶל־דָּוִ֔ד יִקַּ֥ח וְיַ֛עַל אֲדֹנִ֥י הַמֶּ֖לֶךְ הַטֹּ֣וב בְּעֵינָ֑יו רְאֵה֙ הַבָּקָ֣ר לָעֹלָ֔ה וְהַמֹּרִגִּ֛ים וּכְלֵ֥י הַבָּקָ֖ר לָעֵצִֽים׃ ,וְיַ֛עַל אֲדֹנִ֥י הַמֶּ֖לֶךְ הַטֹּ֣וב בְּעֵינָ֑יו ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,2Sam 24:22,II Sam. 24:22,0,,0,,,0
176114,1_Kings 1:2,1_Kings,Kings,Prophets,SBH,prose,Q,תְהִי,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,-i,וּתְהִי־לֹ֖ו סֹכֶ֑נֶת ,וּתְהִי־לֹ֖ו סֹכֶ֑נֶת ,וַיֹּ֧אמְרוּ לֹ֣ו עֲבָדָ֗יו יְבַקְשׁ֞וּ לַאדֹנִ֤י הַמֶּ֨לֶךְ֙ נַעֲרָ֣ה בְתוּלָ֔ה וְעָֽמְדָה֙ לִפְנֵ֣י הַמֶּ֔לֶךְ וּתְהִי־לֹ֖ו סֹכֶ֑נֶת וְשָׁכְבָ֣ה בְחֵיקֶ֔ךָ וְחַ֖ם לַאדֹנִ֥י הַמֶּֽלֶךְ׃ ,וּתְהִי־לֹ֖ו סֹכֶ֑נֶת ,?NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,1Kgs 1:2,I Kgs. 1:2,0,,0,,,0
176615,1_Kings 1:25,1_Kings,Kings,Prophets,SBH,prose,Q,יְחִ֖י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֖י הַמֶּ֥לֶךְ אֲדֹנִיָּֽהוּ׃ ,יְחִ֖י הַמֶּ֥לֶךְ אֲדֹנִיָּֽהוּ׃ ,כִּ֣י׀ יָרַ֣ד הַיֹּ֗ום וַ֠יִּזְבַּח שֹׁ֥ור וּֽמְרִיא־וְצֹאן֮ לָרֹב֒ וַיִּקְרָא֩ לְכָל־בְּנֵ֨י הַמֶּ֜לֶךְ וּלְשָׂרֵ֤י הַצָּבָא֙ וּלְאֶבְיָתָ֣ר הַכֹּהֵ֔ן וְהִנָּ֛ם אֹכְלִ֥ים וְשֹׁתִ֖ים לְפָנָ֑יו וַיֹּ֣אמְר֔וּ יְחִ֖י הַמֶּ֥לֶךְ אֲדֹנִיָּֽהוּ׃ ,יְחִ֖י הַמֶּ֥לֶךְ אֲדֹנִיָּֽהוּ׃ ,?NQNQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,1Kgs 1:25,I Kgs. 1:25,0,,0,,,0
176742,1_Kings 1:31,1_Kings,Kings,Prophets,SBH,prose,Q,יְחִ֗י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֗י אֲדֹנִ֛י הַמֶּ֥לֶךְ דָּוִ֖ד לְעֹלָֽם׃ פ ,יְחִ֗י אֲדֹנִ֛י הַמֶּ֥לֶךְ דָּוִ֖ד לְעֹלָֽם׃ פ ,וַתִּקֹּ֨ד בַּת־שֶׁ֤בַע אַפַּ֨יִם֙ אֶ֔רֶץ וַתִּשְׁתַּ֖חוּ לַמֶּ֑לֶךְ וַתֹּ֕אמֶר יְחִ֗י אֲדֹנִ֛י הַמֶּ֥לֶךְ דָּוִ֖ד לְעֹלָֽם׃ פ ,יְחִ֗י אֲדֹנִ֛י הַמֶּ֥לֶךְ דָּוִ֖ד לְעֹלָֽם׃ פ ,?NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,1Kgs 1:31,I Kgs. 1:31,0,,0,,,1
176823,1_Kings 1:34,1_Kings,Kings,Prophets,SBH,prose,Q,יְחִ֖י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,וּמָשַׁ֣ח אֹתֹ֣ו שָׁ֠ם צָדֹ֨וק הַכֹּהֵ֜ן וְנָתָ֧ן הַנָּבִ֛יא לְמֶ֖לֶךְ עַל־יִשְׂרָאֵ֑ל וּתְקַעְתֶּם֙ בַּשֹּׁופָ֔ר וַאֲמַרְתֶּ֕ם יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,?NQQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,1Kgs 1:34,I Kgs. 1:34,0,,0,,,0
176950,1_Kings 1:39,1_Kings,Kings,Prophets,SBH,prose,Q,יְחִ֖י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,וַיִּקַּח֩ צָדֹ֨וק הַכֹּהֵ֜ן אֶת־קֶ֤רֶן הַשֶּׁ֨מֶן֙ מִן־הָאֹ֔הֶל וַיִּמְשַׁ֖ח אֶת־שְׁלֹמֹ֑ה וַֽיִּתְקְעוּ֙ בַּשֹּׁופָ֔ר וַיֹּֽאמְרוּ֙ כָּל־הָעָ֔ם יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,יְחִ֖י הַמֶּ֥לֶךְ שְׁלֹמֹֽה׃ ,?NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,1Kgs 1:39,I Kgs. 1:39,0,,0,,,0
