bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_verse,lxx_tm
110863,αἴρουσιν,present,active,ptcp,,pl,DEU 31:9,present ptcp
110980,διαβαίνετε,present,active,indc,2,pl,DEU 31:13,present indc
111041,κοιμᾷ,present,middle,indc,2,sg,DEU 31:16,present indc
111059,εἰσπορεύεται,present,middle,indc,3,sg,DEU 31:16,present indc
111230,ποιοῦσιν,present,active,indc,3,pl,DEU 31:21,present indc
111354,παραπικραίνοντες,present,active,ptcp,,pl,DEU 31:27,present ptcp
111685,τρέφοντός,present,active,ptcp,,sg,DEU 32:18,present ptcp
111876,συνῆκται,perfect,middle,indc,3,sg,DEU 32:34,perfect indc
111878,ἐσφράγισται,perfect,middle,indc,3,sg,DEU 32:34,perfect indc
112065,διαμαρτύρομαι,present,middle,indc,1,sg,DEU 32:46,present indc
112106,διαβαίνετε,present,active,indc,2,pl,DEU 32:47,present indc
112150,δίδωμι,present,active,indc,1,sg,DEU 32:49,present indc
112163,ἀναβαίνεις,present,active,indc,2,sg,DEU 32:50,present indc
112221,,,,,,,,
112267,ἐφείσατο,aorist,middle,indc,3,sg,DEU 33:3,aorist indc
112350,λέγων,present,active,ptcp,,sg,DEU 33:9,present ptcp
112413,σκιάζει,present,active,indc,3,sg,DEU 33:12,present indc
112437,,,,,,,,
112531,εὐλογημένος,perfect,passsive,ptcp,,sg,DEU 33:20,perfect ptcp
112581,ἐμπλησθήτω,aorist,passsive,impv,3,sg,DEU 33:23,aorist impv
112592,,,,,,,,
112600,βάψει,future,active,indc,3,sg,DEU 33:24,future indc
112618,ἐπιβαίνων,present,active,ptcp,,sg,DEU 33:26,present ptcp
112968,δίδωμι,present,active,indc,1,sg,JOS_B 1:2,present indc
113110,γεγραμμένα,perfect,middle,ptcp,,pl,JOS_B 1:8,perfect ptcp
113169,διαβαίνετε,present,active,indc,2,pl,JOS_B 1:11,present indc
113185,δίδωσιν,present,active,indc,3,sg,JOS_B 1:11,present indc
113221,κατέπαυσεν,aorist,active,indc,3,sg,JOS_B 1:13,aorist indc
113278,δέδωκεν,perfect,active,indc,3,sg,JOS_B 1:15,perfect indc
113366,κατασκοπεῦσαι,aorist,active,infv,,,JOS_B 2:1,aorist infv
113424,εἰσπεπορευμένους,perfect,middle,ptcp,,pl,JOS_B 2:3,perfect ptcp
113497,ἐστοιβασμένῃ,perfect,passsive,ptcp,,sg,JOS_B 2:6,perfect ptcp
113522,διώκοντες,present,active,ptcp,,pl,JOS_B 2:7,present ptcp
113726,,,,,,,,
113767,εἰσπορευόμεθα,present,middle,indc,1,pl,JOS_B 2:18,present indc
113916,συμβεβηκότα,perfect,active,ptcp,,pl,JOS_B 2:23,perfect ptcp
113999,αἴροντας,present,active,ptcp,,pl,JOS_B 3:3,present ptcp
114198,διαβαίνει,present,active,indc,3,sg,JOS_B 3:11,present indc
114247,καταβαῖνον,present,active,ptcp,,sg,JOS_B 3:13,present ptcp
114316,καταβαίνοντα,present,active,ptcp,,pl,JOS_B 3:16,present ptcp
114335,καταβαίνοντα,present,active,ptcp,,pl,JOS_B 3:16,present ptcp
114371,διέβαινον,imperfect,active,indc,3,pl,JOS_B 3:17,imperfect indc
114627,,,,,,,,
115032,,,,,,,,
115059,,,,,,,,
115096,ἐξεληλυθότων,perfect,active,ptcp,,pl,JOS_B 5:6,perfect ptcp
115280,ἑστηκότα,perfect,active,ptcp,,sg,JOS_B 5:13,perfect ptcp
115285,ἐσπασμένη,perfect,middle,ptcp,,sg,JOS_B 5:13,perfect ptcp
115324,προστάσσεις,present,active,indc,2,sg,JOS_B 5:14,present indc
115344,ἕστηκας,perfect,active,indc,2,sg,JOS_B 5:15,perfect indc
115354,συγκεκλεισμένη,perfect,middle,ptcp,,sg,JOS_B 6:1,perfect ptcp
115356,ὠχυρωμένη,perfect,middle,ptcp,,sg,JOS_B 6:1,perfect ptcp
115523,ἔχοντες,present,active,ptcp,,pl,JOS_B 6:8,present ptcp
115541,ἐπακολουθείτω,present,active,impv,3,sg,JOS_B 6:8,present impv
115546,παραπορευέσθωσαν,present,middle,impv,3,pl,JOS_B 6:9,present impv
115557,παραπορευέσθωσαν,present,middle,impv,3,pl,JOS_B 6:9,present impv
115631,φέροντες,present,active,ptcp,,pl,JOS_B 6:13,present ptcp
115640,,,,,,,,
115650,,,,,,,,
115656,,,,,,,,
115900,κατασκοπεύσασιν,aorist,active,ptcp,,pl,JOS_B 6:22,aorist ptcp
116040,,,,,,,,
116337,πέπτωκας,perfect,active,indc,2,sg,JOS_B 7:10,perfect indc
116472,ἐνδειχθῇ,aorist,passsive,subj,3,sg,JOS_B 7:15,aorist subj
116628,ἐγκέκρυπται,perfect,passsive,indc,3,sg,JOS_B 7:21,perfect indc
116650,ἐγκεκρυμμένα,perfect,passsive,ptcp,,pl,JOS_B 7:22,perfect ptcp
116854,,,,,,,,
116891,ἐνεδρεύσατε,aorist,active,impv,2,pl,JOS_B 8:4,aorist impv
116947,φεύγουσιν,present,active,indc,3,pl,JOS_B 8:6,present indc
117330,,,,,,,,
117453,πεσόντες,aorist,active,ptcp,,pl,JOS_B 8:25,aorist ptcp
117592,,,,,,,,
117639,,,,,,,,
117707,,,,,,,,
117738,,,,,,,,
117890,κατοικεῖς,present,active,indc,2,sg,JOS_B 9:7,present indc
118086,κατοικοῦσιν,present,active,indc,3,pl,JOS_B 9:16,present indc
118218,ἐστε,present,active,indc,2,pl,JOS_B 9:22,present indc
118676,,,,,,,,
118756,κεκρυμμένοι,perfect,middle,ptcp,,pl,JOS_B 10:17,perfect ptcp
118965,καταπολεμεῖτε,present,active,indc,2,pl,JOS_B 10:25,present indc
118981,κρεμάμενοι,present,middle,ptcp,,pl,JOS_B 10:26,present ptcp
119567,παραδίδωμι,present,active,indc,1,sg,JOS_B 11:6,present indc
119733,κεχωματισμένας,perfect,middle,ptcp,,pl,JOS_B 11:13,perfect ptcp
119844,προσαναβαίνει,present,active,indc,3,sg,JOS_B 11:17,present indc
120046,κατῴκει,imperfect,active,indc,3,sg,JOS_B 12:2,imperfect indc
120049,κυριεύων,present,active,ptcp,,sg,JOS_B 12:2,present ptcp
120109,κατοικῶν,present,active,ptcp,,sg,JOS_B 12:4,present ptcp
120116,ἄρχων,present,active,ptcp,,sg,JOS_B 12:5,present ptcp
120198,ἀναβαινόντων,present,active,ptcp,,pl,JOS_B 12:7,present ptcp
120388,καταλελειμμένη,perfect,middle,ptcp,,sg,JOS_B 13:2,perfect ptcp
121421,φερούσης,present,active,ptcp,,sg,JOS_B 15:2,present ptcp
121519,καταβαίνει,present,active,indc,3,sg,JOS_B 15:7,present indc
122197,ἀναβήσεται,future,middle,indc,3,sg,JOS_B 16:1,future indc
122339,κατοικοῦντα,present,active,ptcp,,sg,JOS_B 16:10,present ptcp
122782,κατοικοῦντι,present,active,ptcp,,sg,JOS_B 17:16,present ptcp
122889,ἐκλυθήσεσθε,future,passsive,indc,2,pl,JOS_B 18:3,future indc
123595,,,,,,,,
124241,,,,,,,,
124369,προσκειμένῳ,present,middle,ptcp,,sg,JOS_B 20:9,present ptcp
125125,καταλελειμμένων,perfect,middle,ptcp,,pl,JOS_B 21:40,perfect ptcp
125809,,,,,,,,
126175,,,,,,,,
126266,ἐκπολεμήσας,aorist,active,ptcp,,sg,JOS_B 23:3,aorist ptcp
126333,γεγραμμένα,perfect,middle,ptcp,,pl,JOS_B 23:6,perfect ptcp
126419,ἐξεπολέμει,imperfect,active,indc,3,sg,JOS_B 23:10,imperfect indc
126514,ἀποτρέχω,present,active,indc,1,sg,JOS_B 23:14,present indc
126827,κατοικούντων,present,active,ptcp,,pl,JOS_B 24:8,present ptcp
126970,ἔδεσθε,future,middle,indc,2,pl,JOS_B 24:13,future indc
127037,κατοικεῖτε,present,active,indc,2,pl,JOS_B 24:15,present indc
127068,ἀνήγαγεν,aorist,active,indc,3,sg,JOS_B 24:17,aorist indc
127120,κατοικοῦντα,present,active,ptcp,,pl,JOS_B 24:18,present ptcp
127579,ἀποκεκομμένοι,perfect,passsive,ptcp,,pl,JDG_A 1:7,perfect ptcp
127581,συλλέγοντες,present,active,ptcp,,pl,JDG_A 1:7,present ptcp
127629,κατοικοῦντι,present,active,ptcp,,sg,JDG_A 1:9,present ptcp
127645,κατοικοῦντα,present,active,ptcp,,sg,JDG_A 1:10,present ptcp
127801,κατοικοῦντα,present,active,ptcp,,sg,JDG_A 1:17,present ptcp
127878,κατοικοῦντα,present,active,ptcp,,sg,JDG_A 1:21,present ptcp
127926,ἐκπορευόμενον,present,middle,ptcp,,sg,JDG_A 1:24,present ptcp
128058,κατοικοῦντα,present,active,ptcp,,sg,JDG_A 1:29,present ptcp
128444,ἐξαγαγόντα,aorist,active,ptcp,,sg,JDG_A 2:12,aorist ptcp
128683,,,,,,,,
128764,κατοικοῦντα,present,active,ptcp,,sg,JDG_A 3:3,present ptcp
129116,παραστήκοντες,perfect,active,ptcp,,pl,JDG_A 3:19,perfect ptcp
129124,ἐκάθητο,imperfect,middle,indc,3,sg,JDG_A 3:20,imperfect indc
129217,ἀποκεκλεισμέναι,perfect,passsive,ptcp,,pl,JDG_A 3:24,perfect ptcp
129221,κάθηται,present,middle,indc,3,sg,JDG_A 3:24,present indc
129236,ἀνοίγων,present,active,ptcp,,sg,JDG_A 3:25,present ptcp
129250,πεπτωκὼς,perfect,active,ptcp,,sg,JDG_A 3:25,perfect ptcp
129252,τεθνηκώς,perfect,active,ptcp,,sg,JDG_A 3:25,perfect ptcp
129418,κατῴκει,imperfect,active,indc,3,sg,JDG_A 4:2,imperfect indc
129450,ἔκρινεν,aorist,active,indc,3,sg,JDG_A 4:4,aorist indc
129460,ἐκάθητο,imperfect,middle,indc,3,sg,JDG_A 4:5,imperfect indc
129572,πορεύῃ,present,active,subj,3,sg,JDG_A 4:9,present subj
129613,ἐχωρίσθησαν,aorist,passsive,indc,3,pl,JDG_A 4:11,aorist indc
129881,ἀπεσκάρισεν,aorist,active,indc,3,sg,JDG_A 4:21,aorist indc
129889,διώκων,present,active,ptcp,,sg,JDG_A 4:22,present ptcp
129915,πεπτωκὼς,perfect,active,ptcp,,sg,JDG_A 4:22,perfect ptcp
129916,,,,,,,,
130077,,,,,,,,
130083,ἐπιβεβηκότες,perfect,active,ptcp,,pl,JDG_A 5:10,perfect ptcp
130086,καθήμενοι,present,middle,ptcp,,pl,JDG_A 5:10,present ptcp
130090,,,,,,,,
130618,ἐνοικεῖτε,present,active,indc,2,pl,JDG_A 6:10,present indc
130647,ἐρράβδιζεν,imperfect,active,indc,3,sg,JDG_A 6:11,imperfect indc
130782,λαλεῖς,present,active,indc,2,sg,JDG_A 6:17,present indc
131271,σῴζεις,present,active,indc,2,sg,JDG_A 6:36,present indc
131281,ἀπερείδομαι,present,middle,indc,3,sg,JDG_A 6:37,present indc
131569,λαψάντων,aorist,active,ptcp,,pl,JDG_A 7:6,aorist ptcp
131599,λάψασιν,aorist,active,ptcp,,pl,JDG_A 7:7,aorist ptcp
131722,παρεμβεβλήκεισαν,pluperfect,active,indc,3,pl,JDG_A 7:12,pluperfect indc
131752,ἐξηγεῖτο,imperfect,middle,indc,3,sg,JDG_A 7:13,imperfect indc
131766,κυλιομένη,present,middle,ptcp,,sg,JDG_A 7:13,present ptcp
131879,εἰσπορεύομαι,present,middle,indc,1,sg,JDG_A 7:17,present indc
132213,διέβη,aorist,active,indc,3,sg,JDG_A 8:4,aorist indc
132245,διώκω,present,active,indc,1,sg,JDG_A 8:5,present indc
132349,καταλειφθέντες,aorist,passsive,ptcp,,pl,JDG_A 8:10,aorist ptcp
132363,ἐσπασμένων,perfect,middle,ptcp,,pl,JDG_A 8:10,perfect ptcp
132370,κατοικούντων,present,active,ptcp,,pl,JDG_A 8:11,present ptcp
132775,ἐκπορευόμενοι,present,middle,ptcp,,pl,JDG_A 8:30,present ptcp
132846,ῥυσαμένου,aorist,middle,ptcp,,sg,JDG_A 8:34,aorist ptcp
133131,,,,,,,,
133165,χρίετέ,present,active,indc,2,pl,JDG_A 9:15,present indc
133529,παραγεγόνασιν,perfect,active,indc,3,pl,JDG_A 9:31,perfect indc
133533,πολιορκοῦσιν,present,active,indc,3,pl,JDG_A 9:31,present indc
133576,ἐκπορεύονται,present,middle,indc,3,pl,JDG_A 9:33,present indc
133635,καταβαίνων,present,active,ptcp,,sg,JDG_A 9:36,present ptcp
133649,ὁρᾶς,present,active,indc,2,sg,JDG_A 9:36,present indc
133663,καταβαίνων,present,active,ptcp,,sg,JDG_A 9:37,present ptcp
133672,παραγίνεται,present,middle,indc,3,sg,JDG_A 9:37,present indc
133783,ἐξῆλθεν,aorist,active,indc,3,sg,JDG_A 9:43,aorist indc
133821,ἐπολέμει,imperfect,active,indc,3,sg,JDG_A 9:45,imperfect indc
134114,κατῴκει,imperfect,active,indc,3,sg,JDG_A 10:1,imperfect indc
134153,ἐπιβεβηκότες,perfect,active,ptcp,,pl,JDG_A 10:4,perfect ptcp
134642,ἐπιστρέφετέ,present,active,indc,2,pl,JDG_A 11:9,present indc
134669,ἀκούων,present,active,ptcp,,sg,JDG_A 11:10,present ptcp
134942,κατοικοῦντος,present,active,ptcp,,sg,JDG_A 11:21,present ptcp
135067,ποιεῖς,present,active,indc,2,sg,JDG_A 11:27,present indc
135213,ἐξεπορεύετο,imperfect,middle,indc,3,sg,JDG_A 11:34,imperfect indc
135440,σῴζων,present,active,ptcp,,sg,JDG_A 12:3,present ptcp
135663,ἐπιβεβηκότες,perfect,active,ptcp,,pl,JDG_A 12:14,perfect ptcp
135770,τέξῃ,future,middle,indc,2,sg,JDG_A 13:5,future indc
135819,,,,,,,,
135840,τέξῃ,future,middle,indc,2,sg,JDG_A 13:7,future indc
135892,τικτομένῳ,present,middle,ptcp,,sg,JDG_A 13:8,present ptcp
135911,καθημένης,present,middle,ptcp,,sg,JDG_A 13:9,present ptcp
136110,,,,,,,,
136117,ἐθεώρουν,imperfect,active,indc,3,pl,JDG_A 13:19,imperfect indc
136293,πορεύῃ,present,active,subj,3,sg,JDG_A 14:3,present subj
136327,ἐκζητεῖ,present,active,indc,3,sg,JDG_A 14:4,present indc
136337,ἐκυρίευον,imperfect,active,indc,3,pl,JDG_A 14:4,imperfect indc
136357,ὠρυόμενος,present,middle,ptcp,,sg,JDG_A 14:5,present ptcp
136800,,,,,,,,
136968,ἄρχουσιν,present,active,indc,3,pl,JDG_A 15:11,present indc
137036,ἦλθεν,aorist,active,indc,3,sg,JDG_A 15:14,aorist indc
137393,ἐκάθητο,imperfect,middle,indc,3,sg,JDG_A 16:9,imperfect indc
137480,ἐκάθητο,imperfect,middle,indc,3,sg,JDG_A 16:12,imperfect indc
137730,ἀλήθων,present,active,ptcp,,sg,JDG_A 16:21,present ptcp
137831,χειραγωγοῦντα,present,active,ptcp,,sg,JDG_A 16:26,present ptcp
137844,ἐπεστήρικται,perfect,middle,indc,3,sg,JDG_A 16:26,perfect indc
137874,ἐμβλέποντες,present,active,ptcp,,pl,JDG_A 16:27,present ptcp
137919,ἐπεστήρικτο,imperfect,active,indc,3,sg,JDG_A 16:29,imperfect indc
138039,εὐλογημένος,perfect,passsive,ptcp,,sg,JDG_A 17:2,perfect ptcp
138156,παρῴκει,imperfect,active,indc,3,sg,JDG_A 17:7,imperfect indc
138200,πορεύομαι,present,middle,indc,1,sg,JDG_A 17:9,present indc
138309,,,,,,,,
138398,ποιεῖς,present,active,indc,2,sg,JDG_A 18:3,present indc
138437,πορευόμεθα,present,middle,indc,1,pl,JDG_A 18:5,present indc
138469,καθήμενον,present,middle,ptcp,,sg,JDG_A 18:7,present ptcp
138480,δυναμένους,present,middle,ptcp,,pl,JDG_A 18:7,present ptcp
138485,,,,,,,,
138528,σιωπᾶτε,present,active,indc,2,pl,JDG_A 18:9,present indc
138583,περιεζωσμένοι,perfect,passsive,ptcp,,pl,JDG_A 18:11,perfect ptcp
138628,πορευόμενοι,present,middle,ptcp,,pl,JDG_A 18:14,present ptcp
138682,περιεζωσμένοι,perfect,middle,ptcp,,pl,JDG_A 18:16,perfect ptcp
138685,ἐστηλωμένοι,perfect,middle,ptcp,,pl,JDG_A 18:16,perfect ptcp
138699,πορευόμενοι,present,middle,ptcp,,pl,JDG_A 18:17,present ptcp
138726,ἐστηλωμένος,perfect,middle,ptcp,,sg,JDG_A 18:17,perfect ptcp
138736,περιεζωσμένοι,perfect,middle,ptcp,,pl,JDG_A 18:17,perfect ptcp
138766,ποιεῖτε,present,active,indc,2,pl,JDG_A 18:18,present indc
138988,ἐξαιρούμενος,present,middle,ptcp,,sg,JDG_A 18:28,present ptcp
139099,,,,,,,,
139452,συνάγων,present,active,ptcp,,sg,JDG_A 19:15,present ptcp
139462,εἰσῆλθεν,aorist,active,indc,3,sg,JDG_A 19:16,aorist indc
139479,παρῴκει,imperfect,active,indc,3,sg,JDG_A 19:16,imperfect indc
139518,διαβαίνομεν,present,active,indc,1,pl,JDG_A 19:18,present indc
139540,ἀποτρέχω,present,active,indc,1,sg,JDG_A 19:18,present indc
139544,συνάγων,present,active,ptcp,,sg,JDG_A 19:18,present ptcp
139611,ἀγαθυνθέντων,aorist,passsive,ptcp,,pl,JDG_A 19:22,aorist ptcp
139626,ἔκρουσαν,aorist,active,indc,3,pl,JDG_A 19:22,aorist indc
139795,πεπτωκυῖα,perfect,active,ptcp,,sg,JDG_A 19:27,perfect ptcp
139857,ὁρῶν,present,active,ptcp,,sg,JDG_A 19:30,present ptcp
139933,σπωμένων,present,middle,ptcp,,pl,JDG_A 20:2,present ptcp
140205,σπωμένων,present,middle,ptcp,,pl,JDG_A 20:15,present ptcp
140233,βάλλοντες,present,active,ptcp,,pl,JDG_A 20:16,present ptcp
140255,σπωμένων,present,middle,ptcp,,pl,JDG_A 20:17,present ptcp
140502,παρεστηκὼς,perfect,active,ptcp,,sg,JDG_A 20:28,perfect ptcp
140593,ἀναβαίνουσα,present,active,ptcp,,sg,JDG_A 20:31,present ptcp
140610,προσκόπτουσιν,present,active,indc,1,pl,JDG_A 20:32,present indc
140645,ἐπάλαιεν,aorist,active,indc,3,sg,JDG_A 20:33,aorist indc
140661,,,,,,,,
140674,ἀφῆπται,perfect,passsive,indc,3,sg,JDG_A 20:34,perfect indc
140706,σπώμενοι,present,middle,ptcp,,pl,JDG_A 20:35,present ptcp
140795,τροποῦται,present,passsive,indc,3,sg,JDG_A 20:39,present indc
140861,διέφθειραν,aorist,active,indc,3,pl,JDG_A 20:42,aorist indc
140923,πεπτωκότες,perfect,active,ptcp,,pl,JDG_A 20:46,perfect ptcp
140931,σπωμένων,present,middle,ptcp,,pl,JDG_A 20:46,present ptcp
140983,εὑρεθέντος,aorist,passsive,ptcp,,sg,JDG_A 20:48,aorist ptcp
140989,εὑρεθείσας,aorist,passsive,ptcp,,pl,JDG_A 20:48,aorist ptcp
141227,γινώσκουσαν,present,active,ptcp,,sg,JDG_A 21:11,present ptcp
141304,παρεκλήθη,aorist,passsive,indc,3,sg,JDG_A 21:15,aorist indc
141359,,,,,,,,
141360,διδοὺς,present,active,ptcp,,sg,JDG_A 21:18,present ptcp
141385,ἀναβαινούσῃ,present,active,ptcp,,sg,JDG_A 21:19,present ptcp
141718,ἐκάθητο,imperfect,active,indc,3,sg,1SA 1:9,imperfect indc
141787,ἐφύλαξεν,aorist,active,indc,3,sg,1SA 1:12,aorist indc
141793,ἐλάλει,imperfect,active,indc,3,sg,1SA 1:13,imperfect indc
142069,καταστᾶσα,aorist,active,ptcp,,sg,1SA 1:26,aorist ptcp
142105,,,,,,,,
142189,ζωογονεῖ,present,active,indc,3,sg,1SA 2:6,present indc
142190,κατάγει,present,active,indc,3,sg,1SA 2:6,present indc
142197,πλουτίζει,present,active,indc,3,sg,1SA 2:7,present indc
142198,ταπεινοῖ,present,active,indc,3,sg,1SA 2:7,present indc
142200,ἀνυψοῖ,present,active,indc,3,sg,1SA 2:7,present indc
142201,ἀνιστᾷ,present,active,indc,3,sg,1SA 2:8,present indc
142273,λειτουργῶν,present,active,ptcp,,sg,1SA 2:11,present ptcp
142299,θύοντος,present,active,ptcp,,sg,1SA 2:13,present ptcp
142350,ἐρχομένοις,present,middle,ptcp,,pl,1SA 2:14,present ptcp
