bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
296508,עֹשֵׂ֥ה שַׁ֨חַר֙ עֵיפָ֔ה ,576754,עֹשֵׂ֥ה שַׁ֨חַר֙ עֵיפָ֔ה ,Main,Q,ptcp,Ptcp,unknown,<FH[,עשׂה,עֹשֵׂ֥ה שַׁ֨חַר֙ עֵיפָ֔ה ,,,,,,,,,,,
296524,שִׁמְע֞וּ אֶת־הַדָּבָ֣ר הַזֶּ֗ה ,576757,שִׁמְע֞וּ אֶת־הַדָּבָ֣ר הַזֶּ֗ה ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעו,שִׁמְע֞וּ אֶת־הַדָּבָ֣ר הַזֶּ֗ה ,,,,,,,,,,,
296539,נִטְּשָׁ֥ה עַל־אַדְמָתָ֖הּ ,576765,נִטְּשָׁ֥ה עַל־אַדְמָתָ֖הּ ,Main,Q,qtl,ZQt0,p3,NVC[,נטשׁה,נִטְּשָׁ֥ה עַל־אַדְמָתָ֖הּ ,,,,,,,,,,,
296548,הָעִ֛יר תַּשְׁאִ֣יר מֵאָ֑ה ,576768,הָעִ֛יר ,Main,Q,Ø,Defc,,,,הָעִ֛יר ,,,,,,,,,,,
296554,וְתַּשְׁאִ֥יר עֲשָׂרָ֖ה לְבֵ֥ית יִשְׂרָאֵֽל׃ ס ,576773,תַּשְׁאִ֥יר עֲשָׂרָ֖ה לְבֵ֥ית יִשְׂרָאֵֽל׃ ס ,Main,Q,yqtl,ZYq0,p3,C>R[,תשׁאיר,תַּשְׁאִ֥יר עֲשָׂרָ֖ה לְבֵ֥ית יִשְׂרָאֵֽל׃ ס ,,,,,,,,,,,
296611,וְאָכְלָ֥ה ,576785,וְאָכְלָ֥ה ,Main,Q,wqtl,WQt0,p3,>KL[,אכלה,וְאָכְלָ֥ה ,,,,,,,,,,,
296615,דִּרְשׁ֥וּ אֶת־יְהוָ֖ה ,576782,דִּרְשׁ֥וּ אֶת־יְהוָ֖ה ,Main,Q,impv,ZIm0,p2,DRC[,דרשׁו,דִּרְשׁ֥וּ אֶת־יְהוָ֖ה וִֽחְי֑וּ פֶּן־יִצְלַ֤ח כָּאֵשׁ֙ בֵּ֣ית יֹוסֵ֔ף וְאָכְלָ֥ה וְאֵין־מְכַבֶּ֖ה לְבֵֽית־אֵֽל׃ ,וּצְדָקָ֖ה לָאָ֥רֶץ הִנִּֽיחוּ׃ ,576788,וּצְדָקָ֖ה לָאָ֥רֶץ הִנִּֽיחוּ׃ ,SubAdv,Q,qtl,Voct,p3,NWX[,הניחו,וּצְדָקָ֖ה לָאָ֥רֶץ הִנִּֽיחוּ׃ 
296625,שִׁמְע֞וּ אֶת־הַדָּבָ֣ר הַזֶּ֗ה ,576757,שִׁמְע֞וּ אֶת־הַדָּבָ֣ר הַזֶּ֗ה ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעו,שִׁמְע֞וּ אֶת־הַדָּבָ֣ר הַזֶּ֗ה אֲשֶׁ֨ר אָנֹכִ֜י נֹשֵׂ֧א עֲלֵיכֶ֛ם קִינָ֖ה בֵּ֥ית יִשְׂרָאֵֽל׃ נָֽפְלָה֙ לֹֽא־תֹוסִ֣יף ק֔וּם בְּתוּלַ֖ת יִשְׂרָאֵ֑ל נִטְּשָׁ֥ה עַל־אַדְמָתָ֖הּ אֵ֥ין מְקִימָֽהּ׃ כִּ֣י כֹ֤ה אָמַר֙ אֲדֹנָ֣י יְהוִ֔ה הָעִ֛יר הַיֹּצֵ֥את אֶ֖לֶף תַּשְׁאִ֣יר מֵאָ֑ה וְהַיֹּוצֵ֥את מֵאָ֛ה תַּשְׁאִ֥יר עֲשָׂרָ֖ה לְבֵ֥ית יִשְׂרָאֵֽל׃ ס כִּ֣י כֹ֥ה אָמַ֛ר יְהוָ֖ה לְבֵ֣ית יִשְׂרָאֵ֑ל דִּרְשׁ֖וּנִי וִֽחְיֽוּ׃ וְאַֽל־תִּדְרְשׁוּ֙ בֵּֽית־אֵ֔ל וְהַגִּלְגָּל֙ לֹ֣א תָבֹ֔אוּ וּבְאֵ֥ר שֶׁ֖בַע לֹ֣א תַעֲבֹ֑רוּ כִּ֤י הַגִּלְגָּל֙ גָּלֹ֣ה יִגְלֶ֔ה וּבֵֽית־אֵ֖ל יִהְיֶ֥ה לְאָֽוֶן׃ דִּרְשׁ֥וּ אֶת־יְהוָ֖ה וִֽחְי֑וּ פֶּן־יִצְלַ֤ח כָּאֵשׁ֙ בֵּ֣ית יֹוסֵ֔ף וְאָכְלָ֥ה וְאֵין־מְכַבֶּ֖ה לְבֵֽית־אֵֽל׃ הַהֹפְכִ֥ים לְלַעֲנָ֖ה מִשְׁפָּ֑ט וּצְדָקָ֖ה לָאָ֥רֶץ הִנִּֽיחוּ׃ ,וְהֹפֵ֤ךְ לַבֹּ֨קֶר֙ צַלְמָ֔וֶת ,576790,וְהֹפֵ֤ךְ לַבֹּ֨קֶר֙ צַלְמָ֔וֶת ,Main,Q,ptcp,Ptcp,unknown,HPK[,הפך,וְהֹפֵ֤ךְ לַבֹּ֨קֶר֙ צַלְמָ֔וֶת 
296630,עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל ,576789,עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל ,Main,Q,ptcp,CPen,unknown,<FH[,עשׂה,עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל ,וְיֹ֖ום לַ֣יְלָה הֶחְשִׁ֑יךְ ,576791,וְיֹ֖ום לַ֣יְלָה הֶחְשִׁ֑יךְ ,Main,Q,qtl,WxQ0,p3,XCK[,החשׁיך,וְיֹ֖ום לַ֣יְלָה הֶחְשִׁ֑יךְ 
296640,עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל ,576789,עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל ,Main,Q,ptcp,CPen,unknown,<FH[,עשׂה,עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל וְהֹפֵ֤ךְ לַבֹּ֨קֶר֙ צַלְמָ֔וֶת וְיֹ֖ום לַ֣יְלָה הֶחְשִׁ֑יךְ ,וַֽיִּשְׁפְּכֵ֛ם עַל־פְּנֵ֥י הָאָ֖רֶץ ,576793,וַֽיִּשְׁפְּכֵ֛ם עַל־פְּנֵ֥י הָאָ֖רֶץ ,Main,Q,wayq,Way0,p3,CPK[,ישׁפכם,וַֽיִּשְׁפְּכֵ֛ם עַל־פְּנֵ֥י הָאָ֖רֶץ 
296654,יְהוָ֥ה שְׁמֹֽו׃ ס ,576794,יְהוָ֥ה שְׁמֹֽו׃ ס ,Main,Q,Ø,NmCl,,,,יְהוָ֥ה שְׁמֹֽו׃ ס ,וְשֹׁ֖ד עַל־מִבְצָ֥ר יָבֹֽוא׃ ,576796,וְשֹׁ֖ד עַל־מִבְצָ֥ר יָבֹֽוא׃ ,SubAdv,Q,yqtl,WXYq,p3,BW>[,יבוא,וְשֹׁ֖ד עַל־מִבְצָ֥ר יָבֹֽוא׃ 
296667,שָׂנְא֥וּ ,576797,שָׂנְא֥וּ ,Main,Q,qtl,ZQt0,p3,FN>[,שׂנאו,שָׂנְא֥וּ ,,,,,,,,,,,
296669,וְיְתָעֵֽבוּ׃ ,576801,יְתָעֵֽבוּ׃ ,Main,Q,yqtl,ZYq0,p3,T<B[,יתעבו,יְתָעֵֽבוּ׃ ,,,,,,,,,,,
296704,רַבִּ֣ים פִּשְׁעֵיכֶ֔ם ,576810,רַבִּ֣ים פִּשְׁעֵיכֶ֔ם ,SubArg,Q,Ø,AjCl,,,,רַבִּ֣ים פִּשְׁעֵיכֶ֔ם וַעֲצֻמִ֖ים חַטֹּֽאתֵיכֶ֑ם ,לֹ֣קְחֵי כֹ֔פֶר ,576813,לֹ֣קְחֵי כֹ֔פֶר ,Main,Q,ptcp,Voct,unknown,LQX[,לקחי,לֹ֣קְחֵי כֹ֔פֶר 
296706,צֹרְרֵ֤י צַדִּיק֙ ,576812,צֹרְרֵ֤י צַדִּיק֙ ,Main,Q,ptcp,Voct,unknown,YRR=[,צררי,צֹרְרֵ֤י צַדִּיק֙ ,וְאֶבְיֹונִ֖ים בַּשַּׁ֥עַר הִטּֽוּ׃ ,576814,וְאֶבְיֹונִ֖ים בַּשַּׁ֥עַר הִטּֽוּ׃ ,Main,Q,qtl,WxQ0,p3,NVH[,הטו,וְאֶבְיֹונִ֖ים בַּשַּׁ֥עַר הִטּֽוּ׃ 
296803,הֹ֥וי ,576836,הֹ֥וי ,Main,Q,Ø,NmCl,,,,הֹ֥וי ,,,,,,,,,,,
296986,הַשַּׁאֲנַנִּ֣ים בְּצִיֹּ֔ון ,576869,הַשַּׁאֲנַנִּ֣ים בְּצִיֹּ֔ון ,SubArg,?,Ø,NmCl,,,,הַשַּׁאֲנַנִּ֣ים בְּצִיֹּ֔ון וְהַבֹּטְחִ֖ים בְּהַ֣ר שֹׁמְרֹ֑ון נְקֻבֵי֙ רֵאשִׁ֣ית הַגֹּויִ֔ם וּבָ֥אוּ לָהֶ֖ם בֵּ֥ית יִשְׂרָאֵֽל׃ עִבְר֤וּ כַֽלְנֵה֙ וּרְא֔וּ וּלְכ֥וּ מִשָּׁ֖ם חֲמַ֣ת רַבָּ֑ה וּרְד֣וּ גַת־פְּלִשְׁתּ֗ים הֲטֹובִים֙ מִן־הַמַּמְלָכֹ֣ות הָאֵ֔לֶּה אִם־רַ֥ב גְּבוּלָ֖ם מִגְּבֻלְכֶֽם׃ ,וַתַּגִּישׁ֖וּן שֶׁ֥בֶת חָמָֽס׃ ,576880,וַתַּגִּישׁ֖וּן שֶׁ֥בֶת חָמָֽס׃ ,Main,N,wayq,Way0,p2,NGC[,תגישׁון,וַתַּגִּישׁ֖וּן שֶׁ֥בֶת חָמָֽס׃ 
296995,הַֽמְנַדִּ֖ים לְיֹ֣ום רָ֑ע ,576879,הַֽמְנַדִּ֖ים לְיֹ֣ום רָ֑ע ,Main,?,ptcp,Ptcp,unknown,NDH[,מנדים,הַֽמְנַדִּ֖ים לְיֹ֣ום רָ֑ע וַתַּגִּישׁ֖וּן שֶׁ֥בֶת חָמָֽס׃ ,וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם ,576882,וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם ,Main,?,Ø,AjCl,,,,וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם 
297004,וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם ,576882,וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם ,Main,?,Ø,AjCl,,,,וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם ,,,,,,,,,,,
297014,הַשֹּֽׁכְבִים֙ עַל־מִטֹּ֣ות שֵׁ֔ן ,576881,הַשֹּֽׁכְבִים֙ עַל־מִטֹּ֣ות שֵׁ֔ן ,Main,?,ptcp,Ptcp,unknown,CKB[,שׁכבים,הַשֹּֽׁכְבִים֙ עַל־מִטֹּ֣ות שֵׁ֔ן וּסְרֻחִ֖ים עַל־עַרְשֹׂותָ֑ם וְאֹכְלִ֤ים כָּרִים֙ מִצֹּ֔אן וַעֲגָלִ֖ים מִתֹּ֥וךְ מַרְבֵּֽק׃ ,כְּדָוִ֕יד חָשְׁב֥וּ לָהֶ֖ם כְּלֵי־שִֽׁיר׃ ,576885,כְּדָוִ֕יד חָשְׁב֥וּ לָהֶ֖ם כְּלֵי־שִֽׁיר׃ ,Main,?,qtl,xQt0,p3,XCB[,חשׁבו,כְּדָוִ֕יד חָשְׁב֥וּ לָהֶ֖ם כְּלֵי־שִֽׁיר׃ 
297026,הַפֹּרְטִ֖ים עַל־פִּ֣י הַנָּ֑בֶל ,576884,הַפֹּרְטִ֖ים עַל־פִּ֣י הַנָּ֑בֶל ,Main,?,ptcp,Ptcp,unknown,PRV[,פרטים,הַפֹּרְטִ֖ים עַל־פִּ֣י הַנָּ֑בֶל כְּדָוִ֕יד חָשְׁב֥וּ לָהֶ֖ם כְּלֵי־שִֽׁיר׃ ,וְרֵאשִׁ֥ית שְׁמָנִ֖ים יִמְשָׁ֑חוּ ,576887,וְרֵאשִׁ֥ית שְׁמָנִ֖ים יִמְשָׁ֑חוּ ,Main,?,yqtl,WxY0,p3,MCX[,ימשׁחו,וְרֵאשִׁ֥ית שְׁמָנִ֖ים יִמְשָׁ֑חוּ 
297059,נִשְׁבַּע֩ אֲדֹנָ֨י יְהוִ֜ה בְּנַפְשֹׁ֗ו ,576892,נִשְׁבַּע֩ אֲדֹנָ֨י יְהוִ֜ה בְּנַפְשֹׁ֗ו ,Main,?,qtl,ZQtX,p3,CB<[,נשׁבע,נִשְׁבַּע֩ אֲדֹנָ֨י יְהוִ֜ה בְּנַפְשֹׁ֗ו נְאֻם־יְהוָה֙ אֱלֹהֵ֣י צְבָאֹ֔ות ,וְאַרְמְנֹתָ֖יו שָׂנֵ֑אתִי ,576895,וְאַרְמְנֹתָ֖יו שָׂנֵ֑אתִי ,Main,Q,qtl,WxQ0,p1,FN>[,שׂנאתי,וְאַרְמְנֹתָ֖יו שָׂנֵ֑אתִי 
297087,וּנְשָׂאֹ֞ו דֹּודֹ֣ו ,576900,וּנְשָׂאֹ֞ו דֹּודֹ֣ו ,Main,Q,wqtl,WQtX,p3,NF>[,נשׂאו,וּנְשָׂאֹ֞ו דֹּודֹ֣ו ,,,,,,,,,,,
297121,כִּֽי־הִנֵּ֤ה ,576912,כִּֽי־הִנֵּ֤ה ,SubAdv,?,Ø,NmCl,,,,כִּֽי־הִנֵּ֤ה ,וְהִכָּ֛ה הַבַּ֥יִת הַגָּדֹ֖ול רְסִיסִ֑ים ,576914,וְהִכָּ֛ה הַבַּ֥יִת הַגָּדֹ֖ול רְסִיסִ֑ים ,Main,?,wqtl,WQt0,p3,NKH[,הכה,וְהִכָּ֛ה הַבַּ֥יִת הַגָּדֹ֖ול רְסִיסִ֑ים 
297161,הַשְּׂמֵחִ֖ים לְלֹ֣א דָבָ֑ר ,576920,הַשְּׂמֵחִ֖ים לְלֹ֣א דָבָ֑ר ,SubAdv,Q,Ø,Voct,,,,הַשְּׂמֵחִ֖ים לְלֹ֣א דָבָ֑ר ,הֲלֹ֣וא בְחָזְקֵ֔נוּ לָקַ֥חְנוּ לָ֖נוּ קַרְנָֽיִם׃ ,576922,הֲלֹ֣וא בְחָזְקֵ֔נוּ לָקַ֥חְנוּ לָ֖נוּ קַרְנָֽיִם׃ ,Main,Q,qtl,xQt0,p1,LQX[,לקחנו,הֲלֹ֣וא בְחָזְקֵ֔נוּ לָקַ֥חְנוּ לָ֖נוּ קַרְנָֽיִם׃ 
297171,הַיְרֻצ֤וּן בַּסֶּ֨לַע֙ סוּסִ֔ים ,576916,הַיְרֻצ֤וּן בַּסֶּ֨לַע֙ סוּסִ֔ים ,Main,?,yqtl,xYqX,p3,RWY[,ירצון,הַיְרֻצ֤וּן בַּסֶּ֨לַע֙ סוּסִ֔ים אִֽם־יַחֲרֹ֖ושׁ בַּבְּקָרִ֑ים כִּֽי־הֲפַכְתֶּ֤ם לְרֹאשׁ֙ מִשְׁפָּ֔ט וּפְרִ֥י צְדָקָ֖ה לְלַעֲנָֽה׃ הַשְּׂמֵחִ֖ים לְלֹ֣א דָבָ֑ר הָאֹ֣מְרִ֔ים הֲלֹ֣וא בְחָזְקֵ֔נוּ לָקַ֥חְנוּ לָ֖נוּ קַרְנָֽיִם׃ ,בֵּ֣ית יִשְׂרָאֵ֗ל ,576924,בֵּ֣ית יִשְׂרָאֵ֗ל ,Main,Q,Ø,Voct,,,,בֵּ֣ית יִשְׂרָאֵ֗ל 
297198,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה ,576930,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה ,Main,Q,qtl,xQtX,p3,R>H[,הראני,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה ,עֲלֹ֣ות הַלָּ֑קֶשׁ ,576932,עֲלֹ֣ות הַלָּ֑קֶשׁ ,SubMod,Q,infc,InfC,unknown,<LH[,עלות,עֲלֹ֣ות הַלָּ֑קֶשׁ 
297248,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה ,576945,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה ,Main,Q,qtl,xQtX,p3,R>H[,הראני,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה ,לָרִ֥ב בָּאֵ֖שׁ ,576947,לָרִ֥ב בָּאֵ֖שׁ ,SubAdv,Q,infc,InfC,unknown,RJB[,רב,לָרִ֥ב בָּאֵ֖שׁ 
297294,כֹּ֣ה הִרְאַ֔נִי ,576959,כֹּ֣ה הִרְאַ֔נִי ,Main,Q,qtl,xQt0,p3,R>H[,הראני,כֹּ֣ה הִרְאַ֔נִי ,וּבְיָדֹ֖ו אֲנָֽךְ׃ ,576961,וּבְיָדֹ֖ו אֲנָֽךְ׃ ,Main,Q,Ø,NmCl,,,,וּבְיָדֹ֖ו אֲנָֽךְ׃ 
297308,וַיֹּ֨אמֶר יְהוָ֜ה אֵלַ֗י ,576962,וַיֹּ֨אמֶר יְהוָ֜ה אֵלַ֗י ,Main,Q,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֨אמֶר יְהוָ֜ה אֵלַ֗י ,עָמֹ֔וס ,576964,עָמֹ֔וס ,Main,Q,Ø,Voct,,,,עָמֹ֔וס 
297317,וַיֹּ֣אמֶר אֲדֹנָ֗י ,576967,וַיֹּ֣אמֶר אֲדֹנָ֗י ,Main,Q,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֲדֹנָ֗י ,לֹֽא־אֹוסִ֥יף עֹ֖וד ,576969,לֹֽא־אֹוסִ֥יף עֹ֖וד ,Main,Q,yqtl,xYq0,p1,JSP[,אוסיף,לֹֽא־אֹוסִ֥יף עֹ֖וד 
297464,שְׁמַ֣ע דְּבַר־יְהוָ֑ה ,577002,שְׁמַ֣ע דְּבַר־יְהוָ֑ה ,Main,Q,impv,ZIm0,p2,CM<[,שׁמע,שְׁמַ֣ע דְּבַר־יְהוָ֑ה ,לֹ֤א תִנָּבֵא֙ עַל־יִשְׂרָאֵ֔ל ,577004,לֹ֤א תִנָּבֵא֙ עַל־יִשְׂרָאֵ֔ל ,Main,Q,yqtl,xYq0,p2,NB>[,תנבא,לֹ֤א תִנָּבֵא֙ עַל־יִשְׂרָאֵ֔ל 
297523,וַיֹּ֗אמֶר ,577015,וַיֹּ֗אמֶר ,Main,Q,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֗אמֶר ,עָמֹ֔וס ,577017,עָמֹ֔וס ,Main,Q,Ø,Voct,,,,עָמֹ֔וס 
297567,שִׁמְעוּ־זֹ֕את ,577029,שִׁמְעוּ־זֹ֕את ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעו,שִׁמְעוּ־זֹ֕את ,וְלַשְׁבִּ֖ית עֲנִיֵּי־אָֽרֶץ׃ ,577031,וְלַשְׁבִּ֖ית עֲנִיֵּי־אָֽרֶץ׃ ,SubAdv,Q,infc,InfC,unknown,CBT[,שׁבית,וְלַשְׁבִּ֖ית עֲנִיֵּי־אָֽרֶץ׃ 
297637,וְאָבַ֖ל כָּל־,577046,וְאָבַ֖ל כָּל־,Main,Q,wqtl,WQtX,p3,>BL[,אבל,וְאָבַ֖ל כָּל־,,,,,,,,,,,
297710,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא ,577051,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא ,Main,Q,wqtl,WQt0,p3,HJH[,היה,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ וְהָפַכְתִּ֨י חַגֵּיכֶ֜ם לְאֵ֗בֶל וְכָל־שִֽׁירֵיכֶם֙ לְקִינָ֔ה וְהַעֲלֵיתִ֤י עַל־כָּל־מָתְנַ֨יִם֙ שָׂ֔ק וְעַל־כָּל־רֹ֖אשׁ קָרְחָ֑ה וְשַׂמְתִּ֨יהָ֙ כְּאֵ֣בֶל יָחִ֔יד וְאַחֲרִיתָ֖הּ כְּיֹ֥ום מָֽר׃ ,נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה ,577062,נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה ,Main,Q,Ø,MSyn,,,,נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה 
297776,בַּיֹּ֨ום הַה֜וּא תִּ֠תְעַלַּפְנָה הַבְּתוּלֹ֧ת הַיָּפֹ֛ות וְהַבַּחוּרִ֖ים בַּצָּמָֽא׃ ,577071,בַּיֹּ֨ום הַה֜וּא תִּ֠תְעַלַּפְנָה הַבְּתוּלֹ֧ת הַיָּפֹ֛ות וְהַבַּחוּרִ֖ים בַּצָּמָֽא׃ ,Main,Q,yqtl,xYqX,p3,<LP[,תתעלפנה,בַּיֹּ֨ום הַה֜וּא תִּ֠תְעַלַּפְנָה הַבְּתוּלֹ֧ת הַיָּפֹ֛ות וְהַבַּחוּרִ֖ים בַּצָּמָֽא׃ ,וְאָמְר֗וּ ,577073,וְאָמְר֗וּ ,SubAdv,Q,wqtl,WQt0,p3,>MR[,אמרו,וְאָמְר֗וּ 
297799,רָאִ֨יתִי אֶת־אֲדֹנָ֜י ,577079,רָאִ֨יתִי אֶת־אֲדֹנָ֜י ,Main,Q,qtl,ZQt0,p1,R>H[,ראיתי,רָאִ֨יתִי אֶת־אֲדֹנָ֜י ,,,,,,,,,,,
297911,וַאדֹנָ֨י יְהוִ֜ה הַצְּבָאֹ֗ות ,577103,וַאדֹנָ֨י יְהוִ֜ה הַצְּבָאֹ֗ות ,Main,Q,Ø,CPen,,,,וַאדֹנָ֨י יְהוִ֜ה הַצְּבָאֹ֗ות ,וַתָּמֹ֔וג ,577105,וַתָּמֹ֔וג ,SubAdv,Q,wayq,Way0,p3,MWG[,תמוג,וַתָּמֹ֔וג 
297920,וְאָבְל֖וּ כָּל־,577106,וְאָבְל֖וּ כָּל־,SubAdv,Q,wqtl,WQtX,p3,>BL[,אבלו,וְאָבְל֖וּ כָּל־,,,,,,,,,,,
297934,הַנֹּוגֵ֤עַ בָּאָ֨רֶץ֙ ,577104,הַנֹּוגֵ֤עַ בָּאָ֨רֶץ֙ ,SubMod,Q,ptcp,Ptcp,unknown,NG<[,נוגע,הַנֹּוגֵ֤עַ בָּאָ֨רֶץ֙ וַתָּמֹ֔וג וְאָבְל֖וּ כָּל־יֹ֣ושְׁבֵי בָ֑הּ וְעָלְתָ֤ה כַיְאֹר֙ כֻּלָּ֔הּ וְשָׁקְעָ֖ה כִּיאֹ֥ר מִצְרָֽיִם׃ ,וַאֲגֻדָּתֹ֖ו עַל־אֶ֣רֶץ יְסָדָ֑הּ ,577111,וַאֲגֻדָּתֹ֖ו עַל־אֶ֣רֶץ יְסָדָ֑הּ ,SubAdv,Q,qtl,WxQ0,p3,JSD[,יסדה,וַאֲגֻדָּתֹ֖ו עַל־אֶ֣רֶץ יְסָדָ֑הּ 
297945,הַבֹּונֶ֤ה בַשָּׁמַ֨יִם֙ מַעֲלֹותָ֔יו ,577110,הַבֹּונֶ֤ה בַשָּׁמַ֨יִם֙ מַעֲלֹותָ֔יו ,SubAdv,Q,ptcp,Ptcp,unknown,BNH[,בונה,הַבֹּונֶ֤ה בַשָּׁמַ֨יִם֙ מַעֲלֹותָ֔יו וַאֲגֻדָּתֹ֖ו עַל־אֶ֣רֶץ יְסָדָ֑הּ ,וַֽיִּשְׁפְּכֵ֛ם עַל־פְּנֵ֥י הָאָ֖רֶץ ,577113,וַֽיִּשְׁפְּכֵ֛ם עַל־פְּנֵ֥י הָאָ֖רֶץ ,SubAdv,Q,wayq,Way0,p3,CPK[,ישׁפכם,וַֽיִּשְׁפְּכֵ֛ם עַל־פְּנֵ֥י הָאָ֖רֶץ 
298015,הִנֵּ֞ה עֵינֵ֣י׀ אֲדֹנָ֣י יְהוִ֗ה בַּמַּמְלָכָה֙ הַֽחַטָּאָ֔ה ,577121,הִנֵּ֞ה עֵינֵ֣י׀ אֲדֹנָ֣י יְהוִ֗ה בַּמַּמְלָכָה֙ הַֽחַטָּאָ֔ה ,Main,Q,Ø,NmCl,,,,הִנֵּ֞ה עֵינֵ֣י׀ אֲדֹנָ֣י יְהוִ֗ה בַּמַּמְלָכָה֙ הַֽחַטָּאָ֔ה וְהִשְׁמַדְתִּ֣י אֹתָ֔הּ מֵעַ֖ל פְּנֵ֣י הָאֲדָמָ֑ה אֶ֗פֶס כִּ֠י לֹ֣א הַשְׁמֵ֥יד אַשְׁמִ֛יד אֶת־בֵּ֥ית יַעֲקֹ֖ב נְאֻם־יְהוָֽה׃ ,וַהֲנִעֹ֥ותִי בְכָֽל־הַגֹּויִ֖ם אֶת־בֵּ֣ית יִשְׂרָאֵ֑ל ,577126,וַהֲנִעֹ֥ותִי בְכָֽל־הַגֹּויִ֖ם אֶת־בֵּ֣ית יִשְׂרָאֵ֑ל ,Main,Q,wqtl,WQt0,p1,NW<[,הנעותי,וַהֲנִעֹ֥ותִי בְכָֽל־הַגֹּויִ֖ם אֶת־בֵּ֣ית יִשְׂרָאֵ֑ל 
298044,בַּחֶ֣רֶב יָמ֔וּתוּ כֹּ֖ל חַטָּאֵ֣י עַמִּ֑י ,577129,בַּחֶ֣רֶב יָמ֔וּתוּ כֹּ֖ל חַטָּאֵ֣י עַמִּ֑י ,Main,Q,yqtl,xYqX,p3,MWT[,ימותו,בַּחֶ֣רֶב יָמ֔וּתוּ כֹּ֖ל חַטָּאֵ֣י עַמִּ֑י ,לֹֽא־תַגִּ֧ישׁ ,577131,לֹֽא־תַגִּ֧ישׁ ,Main,Q,yqtl,xYq0,p2,NGC[,תגישׁ,לֹֽא־תַגִּ֧ישׁ 
298062,בַּיֹּ֣ום הַה֔וּא אָקִ֛ים אֶת־סֻכַּ֥ת דָּוִ֖יד ,577133,בַּיֹּ֣ום הַה֔וּא אָקִ֛ים אֶת־סֻכַּ֥ת דָּוִ֖יד ,Main,Q,yqtl,xYq0,p1,QWM[,אקים,בַּיֹּ֣ום הַה֔וּא אָקִ֛ים אֶת־סֻכַּ֥ת דָּוִ֖יד ,,,,,,,,,,,
298090,נְאֻם־יְהוָ֖ה ,577140,נְאֻם־יְהוָ֖ה ,Main,Q,Ø,MSyn,,,,נְאֻם־יְהוָ֖ה ,,,,,,,,,,,
