bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
17235,Genesis 31:44,Genesis,Genesis,Law,SBH,prose,Q,נִכְרְתָ֥ה,נכרתה,כרת,KRT[,cut,cohoF,qal,p1,unknown,pl,d-,נִכְרְתָ֥ה בְרִ֖ית אֲנִ֣י וָאָ֑תָּה ,נִכְרְתָ֥ה בְרִ֖ית אֲנִ֣י וָאָ֑תָּה ,וְעַתָּ֗ה לְכָ֛ה נִכְרְתָ֥ה בְרִ֖ית אֲנִ֣י וָאָ֑תָּה וְהָיָ֥ה לְעֵ֖ד בֵּינִ֥י וּבֵינֶֽךָ׃ ,נִכְרְתָ֥ה בְרִ֖ית אֲנִ֣י וָאָ֑תָּה ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Gen 31:44,Gen. 31:44,1,VO,0,,,0
17630,Genesis 32:10,Genesis,Genesis,Law,SBH,prose,Q,אֵיטִ֥יבָה,איטיבה,יטב,JVB[,be good,cohoF,hif,p1,unknown,sg,,וְאֵיטִ֥יבָה עִמָּֽךְ׃ ,וְאֵיטִ֥יבָה עִמָּֽךְ׃ ,וַיֹּאמֶר֮ יַעֲקֹב֒ אֱלֹהֵי֙ אָבִ֣י אַבְרָהָ֔ם וֵאלֹהֵ֖י אָבִ֣י יִצְחָ֑ק יְהוָ֞ה הָאֹמֵ֣ר אֵלַ֗י שׁ֧וּב לְאַרְצְךָ֛ וּלְמֹולַדְתְּךָ֖ וְאֵיטִ֥יבָה עִמָּֽךְ׃ ,וְאֵיטִ֥יבָה עִמָּֽךְ׃ ,NQQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 32:10,Gen. 32:10,0,,0,,,0
17852,Genesis 32:21,Genesis,Genesis,Law,SBH,prose,Q,אֲכַפְּרָ֣ה,אכפרה,כפר,KPR[,cover,cohoF,piel,p1,unknown,sg,,אֲכַפְּרָ֣ה פָנָ֗יו בַּמִּנְחָה֙ ,אֲכַפְּרָ֣ה פָנָ֗יו בַּמִּנְחָה֙ ,וַאֲמַרְתֶּ֕ם גַּ֗ם הִנֵּ֛ה עַבְדְּךָ֥ יַעֲקֹ֖ב אַחֲרֵ֑ינוּ כִּֽי־אָמַ֞ר אֲכַפְּרָ֣ה פָנָ֗יו בַּמִּנְחָה֙ הַהֹלֶ֣כֶת לְפָנָ֔י וְאַחֲרֵי־כֵן֙ אֶרְאֶ֣ה פָנָ֔יו אוּלַ֖י יִשָּׂ֥א פָנָֽי׃ ,אֲכַפְּרָ֣ה פָנָ֗יו בַּמִּנְחָה֙ הַהֹלֶ֣כֶת לְפָנָ֔י ,NQQQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 32:21,Gen. 32:21,1,VO,0,,,0
18288,Genesis 33:12,Genesis,Genesis,Law,SBH,prose,Q,נִסְעָ֣ה,נסעה,נסע,NS<[,pull out,cohoF,qal,p1,unknown,pl,--,נִסְעָ֣ה ,נִסְעָ֣ה ,וַיֹּ֖אמֶר נִסְעָ֣ה וְנֵלֵ֑כָה וְאֵלְכָ֖ה לְנֶגְדֶּֽךָ׃ ,נִסְעָ֣ה ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 33:12,Gen. 33:12,0,,0,,,0
18290,Genesis 33:12,Genesis,Genesis,Law,SBH,prose,Q,נֵלֵ֑כָה,נלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,pl,--,וְנֵלֵ֑כָה ,וְנֵלֵ֑כָה ,וַיֹּ֖אמֶר נִסְעָ֣ה וְנֵלֵ֑כָה וְאֵלְכָ֖ה לְנֶגְדֶּֽךָ׃ ,וְנֵלֵ֑כָה ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 33:12,Gen. 33:12,0,,0,,,0
18292,Genesis 33:12,Genesis,Genesis,Law,SBH,prose,Q,אֵלְכָ֖ה,אלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,sg,--,וְאֵלְכָ֖ה לְנֶגְדֶּֽךָ׃ ,וְאֵלְכָ֖ה לְנֶגְדֶּֽךָ׃ ,וַיֹּ֖אמֶר נִסְעָ֣ה וְנֵלֵ֑כָה וְאֵלְכָ֖ה לְנֶגְדֶּֽךָ׃ ,וְאֵלְכָ֖ה לְנֶגְדֶּֽךָ׃ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 33:12,Gen. 33:12,0,,0,,,0
18329,Genesis 33:14,Genesis,Genesis,Law,SBH,prose,Q,אֶתְנָהֲלָ֣ה,אתנהלה,נהל,NHL[,lead,cohoF,hit,p1,unknown,sg,,וַאֲנִ֞י אֶתְנָהֲלָ֣ה לְאִטִּ֗י לְרֶ֨גֶל הַמְּלָאכָ֤ה ,וַאֲנִ֞י אֶתְנָהֲלָ֣ה לְאִטִּ֗י לְרֶ֨גֶל הַמְּלָאכָ֤ה וּלְרֶ֣גֶל הַיְלָדִ֔ים ,יַעֲבָר־נָ֥א אֲדֹנִ֖י לִפְנֵ֣י עַבְדֹּ֑ו וַאֲנִ֞י אֶתְנָהֲלָ֣ה לְאִטִּ֗י לְרֶ֨גֶל הַמְּלָאכָ֤ה אֲשֶׁר־לְפָנַי֙ וּלְרֶ֣גֶל הַיְלָדִ֔ים עַ֛ד אֲשֶׁר־אָבֹ֥א אֶל־אֲדֹנִ֖י שֵׂעִֽירָה׃ ,וַאֲנִ֞י אֶתְנָהֲלָ֣ה לְאִטִּ֗י לְרֶ֨גֶל הַמְּלָאכָ֤ה אֲשֶׁר־לְפָנַי֙ וּלְרֶ֣גֶל הַיְלָדִ֔ים עַ֛ד אֲשֶׁר־אָבֹ֥א אֶל־אֲדֹנִ֖י שֵׂעִֽירָה׃ ,NQ,WXYq,Wx,Main,_W_SV,0,_W_>NJ_,_conj_prps_,_W_,Gen 33:14,Gen. 33:14,0,,0,,,0
18353,Genesis 33:15,Genesis,Genesis,Law,SBH,prose,Q,אַצִּֽיגָה,אציגה,יצג,JYG[,set,cohoF,hif,p1,unknown,sg,,אַצִּֽיגָה־נָּ֣א עִמְּךָ֔ מִן־הָעָ֖ם ,אַצִּֽיגָה־נָּ֣א עִמְּךָ֔ מִן־הָעָ֖ם ,וַיֹּ֣אמֶר עֵשָׂ֔ו אַצִּֽיגָה־נָּ֣א עִמְּךָ֔ מִן־הָעָ֖ם אֲשֶׁ֣ר אִתִּ֑י וַיֹּ֨אמֶר֙ לָ֣מָּה זֶּ֔ה אֶמְצָא־חֵ֖ן בְּעֵינֵ֥י אֲדֹנִֽי׃ ,אַצִּֽיגָה־נָּ֣א עִמְּךָ֔ מִן־הָעָ֖ם אֲשֶׁ֣ר אִתִּ֑י ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 33:15,Gen. 33:15,0,,0,,,0
18650,Genesis 34:12,Genesis,Genesis,Law,SBH,prose,Q,אֶ֨תְּנָ֔ה,אתנה,נתן,NTN[,give,cohoF,qal,p1,unknown,sg,--,וְאֶ֨תְּנָ֔ה ,וְאֶ֨תְּנָ֔ה ,הַרְבּ֨וּ עָלַ֤י מְאֹד֙ מֹ֣הַר וּמַתָּ֔ן וְאֶ֨תְּנָ֔ה כַּאֲשֶׁ֥ר תֹּאמְר֖וּ אֵלָ֑י וּתְנוּ־לִ֥י אֶת־הַֽנַּעֲרָ֖ לְאִשָּֽׁה׃ ,וְאֶ֨תְּנָ֔ה כַּאֲשֶׁ֥ר תֹּאמְר֖וּ אֵלָ֑י ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 34:12,Gen. 34:12,0,,0,,,0
18868,Genesis 34:23,Genesis,Genesis,Law,SBH,prose,Q,נֵאֹ֣ותָה,נאותה,אות,>WT[,<uncertain>,cohoF,nif,p1,unknown,pl,,אַ֚ךְ נֵאֹ֣ותָה לָהֶ֔ם ,אַ֚ךְ נֵאֹ֣ותָה לָהֶ֔ם ,מִקְנֵהֶ֤ם וְקִנְיָנָם֙ וְכָל־בְּהֶמְתָּ֔ם הֲלֹ֥וא לָ֖נוּ הֵ֑ם אַ֚ךְ נֵאֹ֣ותָה לָהֶ֔ם וְיֵשְׁב֖וּ אִתָּֽנוּ׃ ,אַ֚ךְ נֵאֹ֣ותָה לָהֶ֔ם ,NQ,xYq0,x,Main,AV,0,_>K_,_advb_,_>K_,Gen 34:23,Gen. 34:23,0,,0,,,0
19096,Genesis 35:3,Genesis,Genesis,Law,SBH,prose,Q,נָק֥וּמָה,נקומה,קום,QWM[,arise,cohoF,qal,p1,unknown,pl,--,וְנָק֥וּמָה ,וְנָק֥וּמָה ,וְנָק֥וּמָה וְנַעֲלֶ֖ה בֵּֽית־אֵ֑ל וְאֶֽעֱשֶׂה־שָּׁ֣ם מִזְבֵּ֗חַ לָאֵ֞ל הָעֹנֶ֤ה אֹתִי֙ בְּיֹ֣ום צָֽרָתִ֔י וַיְהִי֙ עִמָּדִ֔י בַּדֶּ֖רֶךְ אֲשֶׁ֥ר הָלָֽכְתִּי׃ ,וְנָק֥וּמָה ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 35:3,Gen. 35:3,0,,0,,,0
20481,Genesis 37:17,Genesis,Genesis,Law,SBH,prose,Q,נֵלְכָ֖ה,נלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,pl,-p,נֵלְכָ֖ה דֹּתָ֑יְנָה ,נֵלְכָ֖ה דֹּתָ֑יְנָה ,וַיֹּ֤אמֶר הָאִישׁ֙ נָסְע֣וּ מִזֶּ֔ה כִּ֤י שָׁמַ֨עְתִּי֙ אֹֽמְרִ֔ים נֵלְכָ֖ה דֹּתָ֑יְנָה וַיֵּ֤לֶךְ יֹוסֵף֙ אַחַ֣ר אֶחָ֔יו וַיִּמְצָאֵ֖ם בְּדֹתָֽן׃ ,נֵלְכָ֖ה דֹּתָ֑יְנָה ,NQQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 37:17,Gen. 37:17,0,,0,,,0
24028,Genesis 42:34,Genesis,Genesis,Law,SBH,prose,Q,אֵֽדְעָ֗ה,אדעה,ידע,JD<[,know,cohoF,qal,p1,unknown,sg,d-,וְאֵֽדְעָ֗ה ,וְאֵֽדְעָ֗ה ,וְ֠הָבִיאוּ אֶת־אֲחִיכֶ֣ם הַקָּטֹן֮ אֵלַי֒ וְאֵֽדְעָ֗ה כִּ֣י לֹ֤א מְרַגְּלִים֙ אַתֶּ֔ם כִּ֥י כֵנִ֖ים אַתֶּ֑ם אֶת־אֲחִיכֶם֙ אֶתֵּ֣ן לָכֶ֔ם וְאֶת־הָאָ֖רֶץ תִּסְחָֽרוּ׃ ,וְאֵֽדְעָ֗ה כִּ֣י לֹ֤א מְרַגְּלִים֙ אַתֶּ֔ם כִּ֥י כֵנִ֖ים אַתֶּ֑ם ,NQNQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 42:34,Gen. 42:34,0,,0,,,0
24194,Genesis 43:4,Genesis,Genesis,Law,SBH,prose,Q,נֵרְדָ֕ה,נרדה,ירד,JRD[,descend,cohoF,qal,p1,unknown,pl,--,נֵרְדָ֕ה ,נֵרְדָ֕ה ,אִם־יֶשְׁךָ֛ מְשַׁלֵּ֥חַ אֶת־אָחִ֖ינוּ אִתָּ֑נוּ נֵרְדָ֕ה וְנִשְׁבְּרָ֥ה לְךָ֖ אֹֽכֶל׃ ,נֵרְדָ֕ה ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 43:4,Gen. 43:4,0,,0,,,0
24196,Genesis 43:4,Genesis,Genesis,Law,SBH,prose,Q,נִשְׁבְּרָ֥ה,נשׁברה,שׁבר,CBR=[,buy grain,cohoF,qal,p1,unknown,pl,di,וְנִשְׁבְּרָ֥ה לְךָ֖ אֹֽכֶל׃ ,וְנִשְׁבְּרָ֥ה לְךָ֖ אֹֽכֶל׃ ,אִם־יֶשְׁךָ֛ מְשַׁלֵּ֥חַ אֶת־אָחִ֖ינוּ אִתָּ֑נוּ נֵרְדָ֕ה וְנִשְׁבְּרָ֥ה לְךָ֖ אֹֽכֶל׃ ,וְנִשְׁבְּרָ֥ה לְךָ֖ אֹֽכֶל׃ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 43:4,Gen. 43:4,1,VO,0,,,0
24279,Genesis 43:8,Genesis,Genesis,Law,SBH,prose,Q,נָק֣וּמָה,נקומה,קום,QWM[,arise,cohoF,qal,p1,unknown,pl,--,וְנָק֣וּמָה ,וְנָק֣וּמָה ,וַיֹּ֨אמֶר יְהוּדָ֜ה אֶל־יִשְׂרָאֵ֣ל אָבִ֗יו שִׁלְחָ֥ה הַנַּ֛עַר אִתִּ֖י וְנָק֣וּמָה וְנֵלֵ֑כָה וְנִֽחְיֶה֙ וְלֹ֣א נָמ֔וּת גַּם־אֲנַ֥חְנוּ גַם־אַתָּ֖ה גַּם־טַפֵּֽנוּ׃ ,וְנָק֣וּמָה ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 43:8,Gen. 43:8,0,,0,,,0
24281,Genesis 43:8,Genesis,Genesis,Law,SBH,prose,Q,נֵלֵ֑כָה,נלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,pl,--,וְנֵלֵ֑כָה ,וְנֵלֵ֑כָה ,וַיֹּ֨אמֶר יְהוּדָ֜ה אֶל־יִשְׂרָאֵ֣ל אָבִ֗יו שִׁלְחָ֥ה הַנַּ֛עַר אִתִּ֖י וְנָק֣וּמָה וְנֵלֵ֑כָה וְנִֽחְיֶה֙ וְלֹ֣א נָמ֔וּת גַּם־אֲנַ֥חְנוּ גַם־אַתָּ֖ה גַּם־טַפֵּֽנוּ׃ ,וְנֵלֵ֑כָה ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 43:8,Gen. 43:8,0,,0,,,0
25225,Genesis 44:21,Genesis,Genesis,Law,SBH,prose,Q,אָשִׂ֥ימָה,אשׂימה,שׂים,FJM[,put,cohoF,qal,p1,unknown,sg,dc,וְאָשִׂ֥ימָה עֵינִ֖י עָלָֽיו׃ ,וְאָשִׂ֥ימָה עֵינִ֖י עָלָֽיו׃ ,וַתֹּ֨אמֶר֙ אֶל־עֲבָדֶ֔יךָ הֹורִדֻ֖הוּ אֵלָ֑י וְאָשִׂ֥ימָה עֵינִ֖י עָלָֽיו׃ ,וְאָשִׂ֥ימָה עֵינִ֖י עָלָֽיו׃ ,NQNQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 44:21,Gen. 44:21,1,VO,0,,,0
25793,Genesis 45:18,Genesis,Genesis,Law,SBH,prose,Q,אֶתְּנָ֣ה,אתנה,נתן,NTN[,give,cohoF,qal,p1,unknown,sg,di,וְאֶתְּנָ֣ה לָכֶ֗ם אֶת־טוּב֙ אֶ֣רֶץ מִצְרַ֔יִם ,וְאֶתְּנָ֣ה לָכֶ֗ם אֶת־טוּב֙ אֶ֣רֶץ מִצְרַ֔יִם ,וּקְח֧וּ אֶת־אֲבִיכֶ֛ם וְאֶת־בָּתֵּיכֶ֖ם וּבֹ֣אוּ אֵלָ֑י וְאֶתְּנָ֣ה לָכֶ֗ם אֶת־טוּב֙ אֶ֣רֶץ מִצְרַ֔יִם וְאִכְל֖וּ אֶת־חֵ֥לֶב הָאָֽרֶץ׃ ,וְאֶתְּנָ֣ה לָכֶ֗ם אֶת־טוּב֙ אֶ֣רֶץ מִצְרַ֔יִם ,?NQQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 45:18,Gen. 45:18,1,VO,0,,,0
25987,Genesis 45:28,Genesis,Genesis,Law,SBH,prose,Q,אֵֽלְכָ֥ה,אלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,sg,--,אֵֽלְכָ֥ה ,אֵֽלְכָ֥ה ,וַיֹּ֨אמֶר֙ יִשְׂרָאֵ֔ל רַ֛ב עֹוד־יֹוסֵ֥ף בְּנִ֖י חָ֑י אֵֽלְכָ֥ה וְאֶרְאֶ֖נּוּ בְּטֶ֥רֶם אָמֽוּת׃ ,אֵֽלְכָ֥ה ,?NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 45:28,Gen. 45:28,0,,0,,,0
26464,Genesis 46:30,Genesis,Genesis,Law,SBH,prose,Q,אָמ֣וּתָה,אמותה,מות,MWT[,die,cohoF,qal,p1,unknown,sg,--,אָמ֣וּתָה הַפָּ֑עַם ,אָמ֣וּתָה הַפָּ֑עַם ,וַיֹּ֧אמֶר יִשְׂרָאֵ֛ל אֶל־יֹוסֵ֖ף אָמ֣וּתָה הַפָּ֑עַם אַחֲרֵי֙ רְאֹותִ֣י אֶת־פָּנֶ֔יךָ כִּ֥י עֹודְךָ֖ חָֽי׃ ,אָמ֣וּתָה הַפָּ֑עַם אַחֲרֵי֙ רְאֹותִ֣י אֶת־פָּנֶ֔יךָ ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Gen 46:30,Gen. 46:30,0,,0,,,0
26485,Genesis 46:31,Genesis,Genesis,Law,SBH,prose,Q,אַגִּ֣ידָה,אגידה,נגד,NGD[,report,cohoF,hif,p1,unknown,sg,,וְאַגִּ֣ידָה לְפַרְעֹ֑ה ,וְאַגִּ֣ידָה לְפַרְעֹ֑ה ,וַיֹּ֨אמֶר יֹוסֵ֤ף אֶל־אֶחָיו֙ וְאֶל־בֵּ֣ית אָבִ֔יו אֶעֱלֶ֖ה וְאַגִּ֣ידָה לְפַרְעֹ֑ה וְאֹֽמְרָ֣ה אֵלָ֔יו אַחַ֧י וּבֵית־אָבִ֛י אֲשֶׁ֥ר בְּאֶֽרֶץ־כְּנַ֖עַן בָּ֥אוּ אֵלָֽי׃ ,וְאַגִּ֣ידָה לְפַרְעֹ֑ה ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 46:31,Gen. 46:31,0,,0,,,0
26489,Genesis 46:31,Genesis,Genesis,Law,SBH,prose,Q,אֹֽמְרָ֣ה,אמרה,אמר,>MR[,say,cohoF,qal,p1,unknown,sg,-i,וְאֹֽמְרָ֣ה אֵלָ֔יו ,וְאֹֽמְרָ֣ה אֵלָ֔יו ,וַיֹּ֨אמֶר יֹוסֵ֤ף אֶל־אֶחָיו֙ וְאֶל־בֵּ֣ית אָבִ֔יו אֶעֱלֶ֖ה וְאַגִּ֣ידָה לְפַרְעֹ֑ה וְאֹֽמְרָ֣ה אֵלָ֔יו אַחַ֧י וּבֵית־אָבִ֛י אֲשֶׁ֥ר בְּאֶֽרֶץ־כְּנַ֖עַן בָּ֥אוּ אֵלָֽי׃ ,וְאֹֽמְרָ֣ה אֵלָ֔יו ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 46:31,Gen. 46:31,1,VO?,0,,,0
26894,Genesis 47:16,Genesis,Genesis,Law,SBH,prose,Q,אֶתְּנָ֥ה,אתנה,נתן,NTN[,give,cohoF,qal,p1,unknown,sg,-i,וְאֶתְּנָ֥ה לָכֶ֖ם בְּמִקְנֵיכֶ֑ם ,וְאֶתְּנָ֥ה לָכֶ֖ם בְּמִקְנֵיכֶ֑ם ,וַיֹּ֤אמֶר יֹוסֵף֙ הָב֣וּ מִקְנֵיכֶ֔ם וְאֶתְּנָ֥ה לָכֶ֖ם בְּמִקְנֵיכֶ֑ם אִם־אָפֵ֖ס כָּֽסֶף׃ ,וְאֶתְּנָ֥ה לָכֶ֖ם בְּמִקְנֵיכֶ֑ם ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 47:16,Gen. 47:16,0,,0,,,0
27786,Genesis 49:1,Genesis,Genesis,Law,SBH,prose,Q,אַגִּ֣ידָה,אגידה,נגד,NGD[,report,cohoF,hif,p1,unknown,sg,,וְאַגִּ֣ידָה לָכֶ֔ם ,וְאַגִּ֣ידָה לָכֶ֔ם ,וַיִּקְרָ֥א יַעֲקֹ֖ב אֶל־בָּנָ֑יו וַיֹּ֗אמֶר הֵאָֽסְפוּ֙ וְאַגִּ֣ידָה לָכֶ֔ם אֵ֛ת אֲשֶׁר־יִקְרָ֥א אֶתְכֶ֖ם בְּאַחֲרִ֥ית הַיָּמִֽים׃ ,וְאַגִּ֣ידָה לָכֶ֔ם אֵ֛ת אֲשֶׁר־יִקְרָ֥א אֶתְכֶ֖ם בְּאַחֲרִ֥ית הַיָּמִֽים׃ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 49:1,Gen. 49:1,0,,0,,,0
28353,Genesis 50:5,Genesis,Genesis,Law,SBH,prose,Q,אֶקְבְּרָ֥ה,אקברה,קבר,QBR[,bury,cohoF,qal,p1,unknown,sg,d-,וְאֶקְבְּרָ֥ה אֶת־אָבִ֖י ,וְאֶקְבְּרָ֥ה אֶת־אָבִ֖י ,אָבִ֞י הִשְׁבִּיעַ֣נִי לֵאמֹ֗ר הִנֵּ֣ה אָנֹכִי֮ מֵת֒ בְּקִבְרִ֗י אֲשֶׁ֨ר כָּרִ֤יתִי לִי֙ בְּאֶ֣רֶץ כְּנַ֔עַן שָׁ֖מָּה תִּקְבְּרֵ֑נִי וְעַתָּ֗ה אֶֽעֱלֶה־נָּ֛א וְאֶקְבְּרָ֥ה אֶת־אָבִ֖י וְאָשֽׁוּבָה׃ ,וְאֶקְבְּרָ֥ה אֶת־אָבִ֖י ,NQQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 50:5,Gen. 50:5,1,VO,0,,,0
28357,Genesis 50:5,Genesis,Genesis,Law,SBH,prose,Q,אָשֽׁוּבָה,אשׁובה,שׁוב,CWB[,return,cohoF,qal,p1,unknown,sg,--,וְאָשֽׁוּבָה׃ ,וְאָשֽׁוּבָה׃ ,אָבִ֞י הִשְׁבִּיעַ֣נִי לֵאמֹ֗ר הִנֵּ֣ה אָנֹכִי֮ מֵת֒ בְּקִבְרִ֗י אֲשֶׁ֨ר כָּרִ֤יתִי לִי֙ בְּאֶ֣רֶץ כְּנַ֔עַן שָׁ֖מָּה תִּקְבְּרֵ֑נִי וְעַתָּ֗ה אֶֽעֱלֶה־נָּ֛א וְאֶקְבְּרָ֥ה אֶת־אָבִ֖י וְאָשֽׁוּבָה׃ ,וְאָשֽׁוּבָה׃ ,NQQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 50:5,Gen. 50:5,0,,0,,,0
28861,Exodus 1:10,Exodus,Exodus,Law,SBH,prose,Q,נִֽתְחַכְּמָ֖ה,נתחכמה,חכם,XKM[,be wise,cohoF,hit,p1,unknown,pl,,נִֽתְחַכְּמָ֖ה לֹ֑ו ,נִֽתְחַכְּמָ֖ה לֹ֑ו ,הָ֥בָה נִֽתְחַכְּמָ֖ה לֹ֑ו פֶּן־יִרְבֶּ֗ה וְהָיָ֞ה כִּֽי־תִקְרֶ֤אנָה מִלְחָמָה֙ וְנֹוסַ֤ף גַּם־הוּא֙ עַל־שֹׂ֣נְאֵ֔ינוּ וְנִלְחַם־בָּ֖נוּ וְעָלָ֥ה מִן־הָאָֽרֶץ׃ ,נִֽתְחַכְּמָ֖ה לֹ֑ו ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Exod 1:10,Exod. 1:10,0,,0,,,0
29679,Exodus 3:3,Exodus,Exodus,Law,SBH,prose,Q,אָסֻֽרָה,אסרה,סור,SWR[,turn aside,cohoF,qal,p1,unknown,sg,--,אָסֻֽרָה־נָּ֣א ,אָסֻֽרָה־נָּ֣א ,וַיֹּ֣אמֶר מֹשֶׁ֔ה אָסֻֽרָה־נָּ֣א וְאֶרְאֶ֔ה אֶת־הַמַּרְאֶ֥ה הַגָּדֹ֖ל הַזֶּ֑ה מַדּ֖וּעַ לֹא־יִבְעַ֥ר הַסְּנֶֽה׃ ,אָסֻֽרָה־נָּ֣א ,?NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Exod 3:3,Exod. 3:3,0,,0,,,0
30074,Exodus 3:18,Exodus,Exodus,Law,SBH,prose,Q,נֵֽלֲכָה,נלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,pl,-p,נֵֽלֲכָה־נָּ֞א דֶּ֣רֶךְ שְׁלֹ֤שֶׁת יָמִים֙ בַּמִּדְבָּ֔ר ,נֵֽלֲכָה־נָּ֞א דֶּ֣רֶךְ שְׁלֹ֤שֶׁת יָמִים֙ בַּמִּדְבָּ֔ר ,וְשָׁמְע֖וּ לְקֹלֶ֑ךָ וּבָאתָ֡ אַתָּה֩ וְזִקְנֵ֨י יִשְׂרָאֵ֜ל אֶל־מֶ֣לֶךְ מִצְרַ֗יִם וַאֲמַרְתֶּ֤ם אֵלָיו֙ יְהוָ֞ה אֱלֹהֵ֤י הָֽעִבְרִיִּים֙ נִקְרָ֣ה עָלֵ֔ינוּ וְעַתָּ֗ה נֵֽלֲכָה־נָּ֞א דֶּ֣רֶךְ שְׁלֹ֤שֶׁת יָמִים֙ בַּמִּדְבָּ֔ר וְנִזְבְּחָ֖ה לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ ,נֵֽלֲכָה־נָּ֞א דֶּ֣רֶךְ שְׁלֹ֤שֶׁת יָמִים֙ בַּמִּדְבָּ֔ר ,?NQQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Exod 3:18,Exod. 3:18,0,,0,,,0
30083,Exodus 3:18,Exodus,Exodus,Law,SBH,prose,Q,נִזְבְּחָ֖ה,נזבחה,זבח,ZBX[,slaughter,cohoF,qal,p1,unknown,pl,--,וְנִזְבְּחָ֖ה לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ ,וְנִזְבְּחָ֖ה לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ ,וְשָׁמְע֖וּ לְקֹלֶ֑ךָ וּבָאתָ֡ אַתָּה֩ וְזִקְנֵ֨י יִשְׂרָאֵ֜ל אֶל־מֶ֣לֶךְ מִצְרַ֗יִם וַאֲמַרְתֶּ֤ם אֵלָיו֙ יְהוָ֞ה אֱלֹהֵ֤י הָֽעִבְרִיִּים֙ נִקְרָ֣ה עָלֵ֔ינוּ וְעַתָּ֗ה נֵֽלֲכָה־נָּ֞א דֶּ֣רֶךְ שְׁלֹ֤שֶׁת יָמִים֙ בַּמִּדְבָּ֔ר וְנִזְבְּחָ֖ה לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ ,וְנִזְבְּחָ֖ה לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ ,?NQQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 3:18,Exod. 3:18,0,,0,,,0
