bhsa_node,esv_tags,esv_VBtags,esv_tense,esv_aspect,esv_modality,esv_TAM,esv_TAMtag,niv_tags,niv_VBtags,niv_tense,niv_aspect,niv_modality,niv_TAM,niv_TAMtag,eng_fullparse,eng_TAM,eng_agree
327051,VBD|IN|DT|NN,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327053,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
327069,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327072,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327131,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327181,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327218,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327220,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327234,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327258,VBP|RP,VBP,PRES,,IND,PRES..IND,PRES,VBZ|RP,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327261,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327270,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327282,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327305,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327325,PRP|VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,PRP|VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327367,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327368,VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327374,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327381,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
327383,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327390,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327448,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327462,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327492,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327494,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327502,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327534,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327538,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327543,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327546,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327589,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327653,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327745,NN,,,,,,,VBP|IN|NN,VBP,PRES,,IND,PRES..IND,PRES,False,,False
327756,VB|RP,VB,PRES,,IMPV,PRES..IMPV,IMPV,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IMPV ~ PRES..IND,False
327764,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327765,VBZ|VBN|RP,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327773,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327780,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327784,IN,,,,,,,IN,,,,,,,False,,False
327788,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327792,PRP|VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327803,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327807,NN,,,,,,,VB|IN|DT|NN,VB,PRES,,IMPV,PRES..IMPV,IMPV,False,,False
327813,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327818,JJ,,,,,,,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,False,,False
327825,PRP|VBP|VBN|RP,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN|RP,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327859,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
327862,VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
327884,VBZ|RP,VBZ,PRES,,IND,PRES..IND,PRES,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
327887,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV ~ PRES..IND,False
327890,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
327897,VBZ|VB,VBZ|VB,PRES,,IND,PRES..IND,DO PRES,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
327911,PRP|VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327920,VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
327949,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
327954,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
327971,PRP|VBD|DT|NN,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|DT|NNS,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328097,PRP|VBZ|VB,VBZ|VB,PRES,,IND,PRES..IND,DO PRES,PRP|VBZ|VB,VBZ|VB,PRES,,IND,PRES..IND,DO PRES,True,PRES..IND,True
328103,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV,True
328112,RB|JJ,,,,,,,RB|JJ,,,,,,,False,,False
328121,RB|RB|VBZ|PRP|VB,VBZ|VB,PRES,,IND,PRES..IND,DO PRES,RB|RB|VBZ|PRP|VBD,VBZ|VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES..IND,False
328130,VBZ|NN,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|NN,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328136,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328155,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328192,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
328199,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328237,PRP|VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328242,PRP|VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,PRP|VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328274,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328287,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328306,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328309,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328392,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328411,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,VBZ|RP,VBZ,PRES,,IND,PRES..IND,PRES,True,PAST..IND ~ PRES..IND,False
328416,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328458,JJ,,,,,,,JJ,,,,,,,False,,False
328464,VBP|PRP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
328465,VBZ|JJ|IN,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|JJ|IN,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328490,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328617,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
328636,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
328641,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328646,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328693,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328719,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328720,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
328726,VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,VBN,VBN,,,,,,False,,False
328728,VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328734,VBD|VBN|IN,VBD|VBN,PAST,,IND,PAST..IND,PAST,VBD|VBN|IN,VBD|VBN,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328742,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328743,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328751,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328774,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD|IN|DT|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328787,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328796,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328801,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
328803,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328812,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328818,PRP|VBD|VB|IN,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|PRP|VBN|IN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
328821,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328830,VBN,VBN,,,,,,VBN,VBN,,,,,,False,,False
328836,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328844,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328860,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328900,VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328905,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
328908,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328917,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328925,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328930,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328936,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
328976,,,,,,,,,,,,,,,False,,False
329018,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
329021,PRP|VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
329022,PRP|VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBN|RB,VBN,,,,,,False,,False
329027,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
329030,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
329081,VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329088,PRP|RB,,,,,,,RB,,,,,,,False,,False
329089,VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329092,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
329161,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329183,VBD|VBD,VBD|VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329200,VBG|NN,VBG,PRES,,,PRES..,PRES PART,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND ~ PRES..,False
329208,VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
329283,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329291,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
329296,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST..IND ~ PAST.PERF.IND,False
329335,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329460,,,,,,,,,,,,,,,False,,False
329469,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
329476,VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329487,DT|VBD,VBD,PAST,,IND,PAST..IND,PAST,DT|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329497,VBG,VBG,PRES,,,PRES..,PRES PART,VBG,VBG,PRES,,,PRES..,PRES PART,True,PRES..,True
329535,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
329541,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|IN,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
329552,PRP|VBD|VBN|IN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VBN|IN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
329558,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329565,PRP|VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329598,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ|RP,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
329604,NNS|IN|CD,,,,,,,NNS|IN,,,,,,,False,,False
329670,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
329843,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES..IND,False
329910,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
329945,MD|VB,VB,FUT,,IND,FUT..IND,FUT,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND,True
329951,VBP|PRP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|WP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
329992,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES..IND ~ PRES.PERF.IND,False
329993,VBG,VBG,PRES,,,PRES..,PRES PART,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.. ~ PRES.PERF.IND,False
330000,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330111,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
330132,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
330197,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330204,,,,,,,,PRP|VBP|RB,VBP,PRES,,IND,PRES..IND,PRES,False,,False
330205,PRP|VBP|VBN|RP,VBP|VBN,PRES,,IND,PRES..IND,PRES,PRP|VBP|VBN|RP,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330210,VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,VBP|NN,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330215,VBZ|VBN|JJ,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|JJ|CC|JJ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
330220,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330239,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
330245,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330320,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
330335,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND,True
330344,VBG|IN,VBG,PRES,,,PRES..,PRES PART,VBG|RP,VBG,PRES,,,PRES..,PRES PART,True,PRES..,True
330346,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,VBG,VBG,PRES,,,PRES..,PRES PART,True,FUT..IND ~ PRES..,False
330390,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
330398,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
330407,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
